start_time,hour,day,week,month,year,weekday
2018-11-15T10:42:06.796-02:00,10,15,46,11,2018,5
2018-11-15T10:58:38.796-02:00,10,15,46,11,2018,5
2018-11-15T15:27:29.796-02:00,15,15,46,11,2018,5
2018-11-15T19:10:50.796-02:00,19,15,46,11,2018,5
2018-11-21T11:59:46.796-02:00,11,21,47,11,2018,4
2018-11-21T18:33:50.796-02:00,18,21,47,11,2018,4
2018-11-14T10:55:43.796-02:00,10,14,46,11,2018,4
2018-11-28T07:28:37.796-02:00,7,28,48,11,2018,4
2018-11-28T15:06:33.796-02:00,15,28,48,11,2018,4
2018-11-28T15:39:27.796-02:00,15,28,48,11,2018,4
2018-11-28T18:07:10.796-02:00,18,28,48,11,2018,4
2018-11-05T07:58:38.796-02:00,7,5,45,11,2018,2
2018-11-13T14:14:17.796-02:00,14,13,46,11,2018,3
2018-11-13T16:44:31.796-02:00,16,13,46,11,2018,3
2018-11-30T04:16:35.796-02:00,4,30,48,11,2018,6
2018-11-30T05:47:05.796-02:00,5,30,48,11,2018,6
2018-11-16T08:19:04.796-02:00,8,16,46,11,2018,6
2018-11-16T17:27:21.796-02:00,17,16,46,11,2018,6
2018-11-16T17:34:17.796-02:00,17,16,46,11,2018,6
2018-11-20T18:50:53.796-02:00,18,20,47,11,2018,3
2018-11-20T19:04:37.796-02:00,19,20,47,11,2018,3
2018-11-24T16:16:42.796-02:00,16,24,47,11,2018,7
2018-11-28T23:17:34.796-02:00,23,28,48,11,2018,4
2018-11-28T23:22:13.796-02:00,23,28,48,11,2018,4
2018-11-29T20:42:52.796-02:00,20,29,48,11,2018,5
2018-11-29T20:50:27.796-02:00,20,29,48,11,2018,5
2018-11-19T02:17:56.796-02:00,2,19,47,11,2018,2
2018-11-19T04:21:04.796-02:00,4,19,47,11,2018,2
2018-11-23T01:52:36.796-02:00,1,23,47,11,2018,6
2018-11-23T12:38:54.796-02:00,12,23,47,11,2018,6
2018-11-09T16:00:52.796-02:00,16,9,45,11,2018,6
2018-11-26T13:05:44.796-02:00,13,26,48,11,2018,2
2018-11-26T13:31:11.796-02:00,13,26,48,11,2018,2
2018-11-08T10:39:07.796-02:00,10,8,45,11,2018,5
2018-11-07T15:57:09.796-02:00,15,7,45,11,2018,4
2018-11-04T07:45:43.796-02:00,7,4,44,11,2018,1
2018-11-04T15:16:32.796-02:00,15,4,44,11,2018,1
2018-11-02T10:22:25.796-03:00,10,2,44,11,2018,6
2018-11-03T14:47:24.796-03:00,14,3,44,11,2018,7
2018-11-10T06:15:31.796-02:00,6,10,45,11,2018,7
