start_time,hour,day,week,month,year,weekday
2018-11-15T13:19:30.796-02:00,13,15,46,11,2018,5
2018-11-21T02:28:00.796-02:00,2,21,47,11,2018,4
2018-11-21T16:41:57.796-02:00,16,21,47,11,2018,4
2018-11-14T05:32:16.796-02:00,5,14,46,11,2018,4
2018-11-14T07:52:46.796-02:00,7,14,46,11,2018,4
2018-11-14T10:03:49.796-02:00,10,14,46,11,2018,4
2018-11-28T12:18:44.796-02:00,12,28,48,11,2018,4
2018-11-28T14:46:53.796-02:00,14,28,48,11,2018,4
2018-11-28T19:20:07.796-02:00,19,28,48,11,2018,4
2018-11-05T13:24:14.796-02:00,13,5,45,11,2018,2
2018-11-13T18:45:12.796-02:00,18,13,46,11,2018,3
2018-11-30T01:29:23.796-02:00,1,30,48,11,2018,6
2018-11-30T15:45:41.796-02:00,15,30,48,11,2018,6
2018-11-16T08:47:20.796-02:00,8,16,46,11,2018,6
2018-11-19T22:27:11.796-02:00,22,19,47,11,2018,2
2018-11-20T09:46:53.796-02:00,9,20,47,11,2018,3
2018-11-28T23:06:36.796-02:00,23,28,48,11,2018,4
2018-11-29T19:24:03.796-02:00,19,29,48,11,2018,5
2018-11-29T20:51:18.796-02:00,20,29,48,11,2018,5
2018-11-27T15:00:43.796-02:00,15,27,48,11,2018,3
2018-11-09T18:44:15.796-02:00,18,9,45,11,2018,6
2018-11-06T14:23:24.796-02:00,14,6,45,11,2018,3
2018-11-02T06:08:18.796-03:00,6,2,44,11,2018,6
2018-11-18T16:37:12.796-02:00,16,18,46,11,2018,1
2018-11-17T11:58:14.796-02:00,11,17,46,11,2018,7
2018-11-03T14:50:49.796-03:00,14,3,44,11,2018,7
2018-11-03T14:59:43.796-03:00,14,3,44,11,2018,7
2018-11-21T23:55:55.796-02:00,23,21,47,11,2018,4
2018-11-10T18:13:25.796-02:00,18,10,45,11,2018,7
2018-11-11T14:13:43.796-02:00,14,11,45,11,2018,1
2018-11-25T03:13:48.796-02:00,3,25,47,11,2018,1
2018-11-01T18:11:13.796-03:00,18,1,44,11,2018,5
