start_time,hour,day,week,month,year,weekday
2018-11-15T09:11:52.796-02:00,9,15,46,11,2018,5
2018-11-21T18:44:26.796-02:00,18,21,47,11,2018,4
2018-11-14T04:04:29.796-02:00,4,14,46,11,2018,4
2018-11-14T14:21:40.796-02:00,14,14,46,11,2018,4
2018-11-28T05:20:50.796-02:00,5,28,48,11,2018,4
2018-11-28T06:09:40.796-02:00,6,28,48,11,2018,4
2018-11-05T08:03:45.796-02:00,8,5,45,11,2018,2
2018-11-05T14:08:52.796-02:00,14,5,45,11,2018,2
2018-11-13T14:16:04.796-02:00,14,13,46,11,2018,3
2018-11-13T19:18:37.796-02:00,19,13,46,11,2018,3
2018-11-29T22:22:07.796-02:00,22,29,48,11,2018,5
2018-11-30T01:21:09.796-02:00,1,30,48,11,2018,6
2018-11-30T15:35:07.796-02:00,15,30,48,11,2018,6
2018-11-16T07:24:47.796-02:00,7,16,46,11,2018,6
2018-11-16T07:50:21.796-02:00,7,16,46,11,2018,6
2018-11-16T16:55:21.796-02:00,16,16,46,11,2018,6
2018-11-16T17:45:26.796-02:00,17,16,46,11,2018,6
2018-11-20T07:29:57.796-02:00,7,20,47,11,2018,3
2018-11-24T05:21:58.796-02:00,5,24,47,11,2018,7
2018-11-24T14:10:27.796-02:00,14,24,47,11,2018,7
2018-11-29T16:28:34.796-02:00,16,29,48,11,2018,5
2018-11-29T18:06:02.796-02:00,18,29,48,11,2018,5
2018-11-29T19:27:48.796-02:00,19,29,48,11,2018,5
2018-11-19T00:08:38.796-02:00,0,19,47,11,2018,2
2018-11-19T04:26:08.796-02:00,4,19,47,11,2018,2
2018-11-19T14:22:22.796-02:00,14,19,47,11,2018,2
2018-11-27T15:41:09.796-02:00,15,27,48,11,2018,3
2018-11-08T22:26:56.796-02:00,22,8,45,11,2018,5
2018-11-09T11:46:36.796-02:00,11,9,45,11,2018,6
2018-11-09T15:47:05.796-02:00,15,9,45,11,2018,6
2018-11-09T16:28:52.796-02:00,16,9,45,11,2018,6
2018-11-09T17:38:48.796-02:00,17,9,45,11,2018,6
2018-11-09T21:03:34.796-02:00,21,9,45,11,2018,6
2018-11-08T06:40:39.796-02:00,6,8,45,11,2018,5
2018-11-08T07:11:24.796-02:00,7,8,45,11,2018,5
2018-11-08T10:11:19.796-02:00,10,8,45,11,2018,5
2018-11-08T12:58:28.796-02:00,12,8,45,11,2018,5
2018-11-12T09:50:45.796-02:00,9,12,46,11,2018,2
2018-11-06T22:40:08.796-02:00,22,6,45,11,2018,3
2018-11-07T11:45:11.796-02:00,11,7,45,11,2018,4
2018-11-04T21:02:14.796-02:00,21,4,44,11,2018,1
2018-11-03T13:36:15.796-03:00,13,3,44,11,2018,7
2018-11-21T23:30:05.796-02:00,23,21,47,11,2018,4
2018-11-22T09:35:59.796-02:00,9,22,47,11,2018,5
2018-11-10T17:30:33.796-02:00,17,10,45,11,2018,7
2018-11-11T12:24:58.796-02:00,12,11,45,11,2018,1
