start_time,hour,day,week,month,year,weekday
2018-11-15T01:44:09.796-02:00,1,15,46,11,2018,5
2018-11-15T10:14:29.796-02:00,10,15,46,11,2018,5
2018-11-15T10:30:36.796-02:00,10,15,46,11,2018,5
2018-11-15T14:57:47.796-02:00,14,15,46,11,2018,5
2018-11-15T17:13:37.796-02:00,17,15,46,11,2018,5
2018-11-15T19:21:37.796-02:00,19,15,46,11,2018,5
2018-11-21T07:47:04.796-02:00,7,21,47,11,2018,4
2018-11-21T08:24:35.796-02:00,8,21,47,11,2018,4
2018-11-14T06:22:24.796-02:00,6,14,46,11,2018,4
2018-11-14T06:47:17.796-02:00,6,14,46,11,2018,4
2018-11-05T10:33:22.796-02:00,10,5,45,11,2018,2
2018-11-13T11:31:14.796-02:00,11,13,46,11,2018,3
2018-11-13T15:35:22.796-02:00,15,13,46,11,2018,3
2018-11-30T13:50:08.796-02:00,13,30,48,11,2018,6
2018-11-16T07:17:10.796-02:00,7,16,46,11,2018,6
2018-11-16T14:22:01.796-02:00,14,16,46,11,2018,6
2018-11-19T22:08:51.796-02:00,22,19,47,11,2018,2
2018-11-20T13:54:31.796-02:00,13,20,47,11,2018,3
2018-11-20T18:57:14.796-02:00,18,20,47,11,2018,3
2018-11-29T01:00:42.796-02:00,1,29,48,11,2018,5
2018-11-09T14:39:02.796-02:00,14,9,45,11,2018,6
2018-11-26T16:30:05.796-02:00,16,26,48,11,2018,2
2018-11-08T10:15:07.796-02:00,10,8,45,11,2018,5
2018-11-08T11:46:15.796-02:00,11,8,45,11,2018,5
2018-11-07T12:35:56.796-02:00,12,7,45,11,2018,4
2018-11-07T15:27:12.796-02:00,15,7,45,11,2018,4
2018-11-04T07:38:12.796-02:00,7,4,44,11,2018,1
2018-11-04T11:36:50.796-02:00,11,4,44,11,2018,1
2018-11-06T21:01:37.796-02:00,21,6,45,11,2018,3
2018-11-18T15:44:01.796-02:00,15,18,46,11,2018,1
2018-11-03T12:54:48.796-03:00,12,3,44,11,2018,7
2018-11-11T07:56:28.796-02:00,7,11,45,11,2018,1
