start_time,hour,day,week,month,year,weekday
2018-11-15T05:41:05.796-02:00,5,15,46,11,2018,5
2018-11-15T08:47:24.796-02:00,8,15,46,11,2018,5
2018-11-15T14:51:56.796-02:00,14,15,46,11,2018,5
2018-11-15T15:22:48.796-02:00,15,15,46,11,2018,5
2018-11-15T16:25:58.796-02:00,16,15,46,11,2018,5
2018-11-15T20:00:58.796-02:00,20,15,46,11,2018,5
2018-11-15T20:49:33.796-02:00,20,15,46,11,2018,5
2018-11-21T02:57:02.796-02:00,2,21,47,11,2018,4
2018-11-28T06:55:02.796-02:00,6,28,48,11,2018,4
2018-11-28T20:01:35.796-02:00,20,28,48,11,2018,4
2018-11-28T20:53:08.796-02:00,20,28,48,11,2018,4
2018-11-05T16:28:11.796-02:00,16,5,45,11,2018,2
2018-11-13T08:53:45.796-02:00,8,13,46,11,2018,3
2018-11-13T14:51:11.796-02:00,14,13,46,11,2018,3
2018-11-13T20:27:00.796-02:00,20,13,46,11,2018,3
2018-11-13T21:56:02.796-02:00,21,13,46,11,2018,3
2018-11-30T12:00:38.796-02:00,12,30,48,11,2018,6
2018-11-16T20:50:29.796-02:00,20,16,46,11,2018,6
2018-11-20T12:06:51.796-02:00,12,20,47,11,2018,3
2018-11-24T15:08:30.796-02:00,15,24,47,11,2018,7
2018-11-29T13:45:41.796-02:00,13,29,48,11,2018,5
2018-11-27T10:32:03.796-02:00,10,27,48,11,2018,3
2018-11-27T18:32:24.796-02:00,18,27,48,11,2018,3
2018-11-23T08:43:47.796-02:00,8,23,47,11,2018,6
2018-11-26T09:53:30.796-02:00,9,26,48,11,2018,2
2018-11-26T13:20:25.796-02:00,13,26,48,11,2018,2
2018-11-07T23:28:18.796-02:00,23,7,45,11,2018,4
2018-11-08T10:20:36.796-02:00,10,8,45,11,2018,5
2018-11-12T12:06:03.796-02:00,12,12,46,11,2018,2
2018-11-06T22:28:00.796-02:00,22,6,45,11,2018,3
2018-11-07T01:09:03.796-02:00,1,7,45,11,2018,4
2018-11-04T12:02:17.796-02:00,12,4,44,11,2018,1
2018-11-06T15:43:17.796-02:00,15,6,45,11,2018,3
2018-11-06T19:25:31.796-02:00,19,6,45,11,2018,3
2018-11-21T22:15:41.796-02:00,22,21,47,11,2018,4
2018-11-10T15:50:52.796-02:00,15,10,45,11,2018,7
