start_time,hour,day,week,month,year,weekday
2018-11-15T10:14:26.796-02:00,10,15,46,11,2018,5
2018-11-15T16:27:36.796-02:00,16,15,46,11,2018,5
2018-11-15T17:45:23.796-02:00,17,15,46,11,2018,5
2018-11-21T04:25:55.796-02:00,4,21,47,11,2018,4
2018-11-21T21:36:31.796-02:00,21,21,47,11,2018,4
2018-11-14T13:13:13.796-02:00,13,14,46,11,2018,4
2018-11-28T01:55:06.796-02:00,1,28,48,11,2018,4
2018-11-28T07:35:14.796-02:00,7,28,48,11,2018,4
2018-11-28T18:38:10.796-02:00,18,28,48,11,2018,4
2018-11-28T20:13:05.796-02:00,20,28,48,11,2018,4
2018-11-05T15:54:12.796-02:00,15,5,45,11,2018,2
2018-11-05T16:13:57.796-02:00,16,5,45,11,2018,2
2018-11-05T16:32:53.796-02:00,16,5,45,11,2018,2
2018-11-13T19:30:54.796-02:00,19,13,46,11,2018,3
2018-11-16T16:40:59.796-02:00,16,16,46,11,2018,6
2018-11-16T20:55:51.796-02:00,20,16,46,11,2018,6
2018-11-19T22:15:35.796-02:00,22,19,47,11,2018,2
2018-11-19T23:05:08.796-02:00,23,19,47,11,2018,2
2018-11-20T06:02:24.796-02:00,6,20,47,11,2018,3
2018-11-20T07:20:18.796-02:00,7,20,47,11,2018,3
2018-11-20T11:42:19.796-02:00,11,20,47,11,2018,3
2018-11-29T13:11:47.796-02:00,13,29,48,11,2018,5
2018-11-29T14:09:11.796-02:00,14,29,48,11,2018,5
2018-11-29T20:57:22.796-02:00,20,29,48,11,2018,5
2018-11-27T16:04:57.796-02:00,16,27,48,11,2018,3
2018-11-27T18:18:06.796-02:00,18,27,48,11,2018,3
2018-11-08T23:15:25.796-02:00,23,8,45,11,2018,5
2018-11-09T13:47:06.796-02:00,13,9,45,11,2018,6
2018-11-06T22:09:27.796-02:00,22,6,45,11,2018,3
2018-11-07T18:38:43.796-02:00,18,7,45,11,2018,4
2018-11-04T04:04:01.796-02:00,4,4,44,11,2018,1
2018-11-04T07:55:31.796-02:00,7,4,44,11,2018,1
2018-11-06T18:49:53.796-02:00,18,6,45,11,2018,3
2018-11-06T19:42:07.796-02:00,19,6,45,11,2018,3
2018-11-02T08:24:10.796-03:00,8,2,44,11,2018,6
2018-11-18T13:52:49.796-02:00,13,18,46,11,2018,1
2018-11-17T12:17:50.796-02:00,12,17,46,11,2018,7
2018-11-03T14:34:42.796-03:00,14,3,44,11,2018,7
2018-11-03T15:25:10.796-03:00,15,3,44,11,2018,7
2018-11-22T00:10:12.796-02:00,0,22,47,11,2018,5
2018-11-11T18:25:40.796-02:00,18,11,45,11,2018,1
2018-11-25T14:06:25.796-02:00,14,25,47,11,2018,1
2018-11-01T18:24:53.796-03:00,18,1,44,11,2018,5
