start_time,hour,day,week,month,year,weekday
2018-11-15T08:07:08.796-02:00,8,15,46,11,2018,5
2018-11-15T19:17:28.796-02:00,19,15,46,11,2018,5
2018-11-21T02:12:07.796-02:00,2,21,47,11,2018,4
2018-11-21T09:34:42.796-02:00,9,21,47,11,2018,4
2018-11-13T22:03:22.796-02:00,22,13,46,11,2018,3
2018-11-13T22:20:25.796-02:00,22,13,46,11,2018,3
2018-11-13T22:41:15.796-02:00,22,13,46,11,2018,3
2018-11-14T03:08:07.796-02:00,3,14,46,11,2018,4
2018-11-28T05:15:21.796-02:00,5,28,48,11,2018,4
2018-11-28T20:29:54.796-02:00,20,28,48,11,2018,4
2018-11-05T09:25:29.796-02:00,9,5,45,11,2018,2
2018-11-05T14:47:21.796-02:00,14,5,45,11,2018,2
2018-11-30T01:39:31.796-02:00,1,30,48,11,2018,6
2018-11-30T06:32:43.796-02:00,6,30,48,11,2018,6
2018-11-16T07:57:43.796-02:00,7,16,46,11,2018,6
2018-11-16T17:15:55.796-02:00,17,16,46,11,2018,6
2018-11-16T21:45:14.796-02:00,21,16,46,11,2018,6
2018-11-20T15:39:51.796-02:00,15,20,47,11,2018,3
2018-11-24T10:59:28.796-02:00,10,24,47,11,2018,7
2018-11-24T12:06:26.796-02:00,12,24,47,11,2018,7
2018-11-24T12:07:32.796-02:00,12,24,47,11,2018,7
2018-11-19T03:53:10.796-02:00,3,19,47,11,2018,2
2018-11-19T19:03:39.796-02:00,19,19,47,11,2018,2
2018-11-27T14:57:05.796-02:00,14,27,48,11,2018,3
2018-11-27T17:31:19.796-02:00,17,27,48,11,2018,3
2018-11-23T14:34:48.796-02:00,14,23,47,11,2018,6
2018-11-08T22:30:12.796-02:00,22,8,45,11,2018,5
2018-11-26T05:41:52.796-02:00,5,26,48,11,2018,2
2018-11-26T10:55:31.796-02:00,10,26,48,11,2018,2
2018-11-26T13:30:00.796-02:00,13,26,48,11,2018,2
2018-11-06T09:53:05.796-02:00,9,6,45,11,2018,3
2018-11-06T14:03:40.796-02:00,14,6,45,11,2018,3
2018-11-06T18:54:40.796-02:00,18,6,45,11,2018,3
2018-11-02T09:35:41.796-03:00,9,2,44,11,2018,6
2018-11-18T18:58:00.796-02:00,18,18,46,11,2018,1
2018-11-21T23:12:11.796-02:00,23,21,47,11,2018,4
