start_time,hour,day,week,month,year,weekday
2018-11-15T13:48:59.796-02:00,13,15,46,11,2018,5
2018-11-15T14:10:53.796-02:00,14,15,46,11,2018,5
2018-11-15T17:20:14.796-02:00,17,15,46,11,2018,5
2018-11-15T17:46:21.796-02:00,17,15,46,11,2018,5
2018-11-15T19:48:12.796-02:00,19,15,46,11,2018,5
2018-11-21T09:21:16.796-02:00,9,21,47,11,2018,4
2018-11-21T11:50:15.796-02:00,11,21,47,11,2018,4
2018-11-21T18:48:35.796-02:00,18,21,47,11,2018,4
2018-11-21T20:42:01.796-02:00,20,21,47,11,2018,4
2018-11-14T07:26:21.796-02:00,7,14,46,11,2018,4
2018-11-14T10:11:39.796-02:00,10,14,46,11,2018,4
2018-11-14T21:22:14.796-02:00,21,14,46,11,2018,4
2018-11-28T16:45:12.796-02:00,16,28,48,11,2018,4
2018-11-05T08:32:01.796-02:00,8,5,45,11,2018,2
2018-11-05T12:06:36.796-02:00,12,5,45,11,2018,2
2018-11-30T02:12:58.796-02:00,2,30,48,11,2018,6
2018-11-30T04:12:54.796-02:00,4,30,48,11,2018,6
2018-11-16T06:09:22.796-02:00,6,16,46,11,2018,6
2018-11-16T16:45:34.796-02:00,16,16,46,11,2018,6
2018-11-16T16:52:27.796-02:00,16,16,46,11,2018,6
2018-11-19T23:51:27.796-02:00,23,19,47,11,2018,2
2018-11-24T04:21:28.796-02:00,4,24,47,11,2018,7
2018-11-29T15:25:44.796-02:00,15,29,48,11,2018,5
2018-11-27T18:48:36.796-02:00,18,27,48,11,2018,3
2018-11-08T19:41:58.796-02:00,19,8,45,11,2018,5
2018-11-07T11:39:39.796-02:00,11,7,45,11,2018,4
2018-11-04T09:02:48.796-02:00,9,4,44,11,2018,1
2018-11-04T09:24:14.796-02:00,9,4,44,11,2018,1
2018-11-02T15:42:24.796-03:00,15,2,44,11,2018,6
2018-11-18T14:32:24.796-02:00,14,18,46,11,2018,1
2018-11-03T15:05:41.796-03:00,15,3,44,11,2018,7
2018-11-21T23:44:29.796-02:00,23,21,47,11,2018,4
2018-11-22T01:02:08.796-02:00,1,22,47,11,2018,5
2018-11-25T14:18:23.796-02:00,14,25,47,11,2018,1
