start_time,hour,day,week,month,year,weekday
2018-11-15T09:07:13.796-02:00,9,15,46,11,2018,5
2018-11-15T21:39:05.796-02:00,21,15,46,11,2018,5
2018-11-21T03:23:13.796-02:00,3,21,47,11,2018,4
2018-11-14T02:18:14.796-02:00,2,14,46,11,2018,4
2018-11-14T03:04:27.796-02:00,3,14,46,11,2018,4
2018-11-14T07:12:17.796-02:00,7,14,46,11,2018,4
2018-11-14T11:02:09.796-02:00,11,14,46,11,2018,4
2018-11-28T05:11:30.796-02:00,5,28,48,11,2018,4
2018-11-28T08:48:46.796-02:00,8,28,48,11,2018,4
2018-11-28T18:47:27.796-02:00,18,28,48,11,2018,4
2018-11-13T08:25:35.796-02:00,8,13,46,11,2018,3
2018-11-29T23:17:05.796-02:00,23,29,48,11,2018,5
2018-11-30T01:10:30.796-02:00,1,30,48,11,2018,6
2018-11-30T12:47:35.796-02:00,12,30,48,11,2018,6
2018-11-30T15:16:14.796-02:00,15,30,48,11,2018,6
2018-11-16T08:51:16.796-02:00,8,16,46,11,2018,6
2018-11-16T18:42:52.796-02:00,18,16,46,11,2018,6
2018-11-20T06:36:12.796-02:00,6,20,47,11,2018,3
2018-11-20T11:57:04.796-02:00,11,20,47,11,2018,3
2018-11-20T19:09:14.796-02:00,19,20,47,11,2018,3
2018-11-24T09:39:38.796-02:00,9,24,47,11,2018,7
2018-11-24T10:21:55.796-02:00,10,24,47,11,2018,7
2018-11-29T18:38:41.796-02:00,18,29,48,11,2018,5
2018-11-19T02:40:09.796-02:00,2,19,47,11,2018,2
2018-11-08T01:54:39.796-02:00,1,8,45,11,2018,5
2018-11-08T08:28:27.796-02:00,8,8,45,11,2018,5
2018-11-08T10:32:23.796-02:00,10,8,45,11,2018,5
2018-11-07T18:01:22.796-02:00,18,7,45,11,2018,4
2018-11-06T14:14:29.796-02:00,14,6,45,11,2018,3
2018-11-06T14:34:31.796-02:00,14,6,45,11,2018,3
2018-11-02T08:36:38.796-03:00,8,2,44,11,2018,6
2018-11-02T14:55:17.796-03:00,14,2,44,11,2018,6
2018-11-18T13:12:45.796-02:00,13,18,46,11,2018,1
2018-11-22T09:07:45.796-02:00,9,22,47,11,2018,5
2018-11-10T18:27:25.796-02:00,18,10,45,11,2018,7
