start_time,hour,day,week,month,year,weekday
2018-11-15T14:14:23.796-02:00,14,15,46,11,2018,5
2018-11-21T03:37:24.796-02:00,3,21,47,11,2018,4
2018-11-14T01:37:52.796-02:00,1,14,46,11,2018,4
2018-11-28T09:22:18.796-02:00,9,28,48,11,2018,4
2018-11-28T11:12:50.796-02:00,11,28,48,11,2018,4
2018-11-05T08:35:07.796-02:00,8,5,45,11,2018,2
2018-11-05T15:07:04.796-02:00,15,5,45,11,2018,2
2018-11-13T11:10:19.796-02:00,11,13,46,11,2018,3
2018-11-13T14:54:18.796-02:00,14,13,46,11,2018,3
2018-11-13T19:00:13.796-02:00,19,13,46,11,2018,3
2018-11-13T21:18:12.796-02:00,21,13,46,11,2018,3
2018-11-29T23:28:19.796-02:00,23,29,48,11,2018,5
2018-11-30T13:22:09.796-02:00,13,30,48,11,2018,6
2018-11-20T06:11:14.796-02:00,6,20,47,11,2018,3
2018-11-20T09:17:25.796-02:00,9,20,47,11,2018,3
2018-11-20T17:05:55.796-02:00,17,20,47,11,2018,3
2018-11-24T04:04:40.796-02:00,4,24,47,11,2018,7
2018-11-29T14:11:29.796-02:00,14,29,48,11,2018,5
2018-11-19T04:54:38.796-02:00,4,19,47,11,2018,2
2018-11-27T02:55:45.796-02:00,2,27,48,11,2018,3
2018-11-22T22:07:25.796-02:00,22,22,47,11,2018,5
2018-11-23T00:35:36.796-02:00,0,23,47,11,2018,6
2018-11-09T15:18:00.796-02:00,15,9,45,11,2018,6
2018-11-09T16:05:12.796-02:00,16,9,45,11,2018,6
2018-11-09T17:09:22.796-02:00,17,9,45,11,2018,6
2018-11-09T17:25:01.796-02:00,17,9,45,11,2018,6
2018-11-09T20:27:53.796-02:00,20,9,45,11,2018,6
2018-11-12T13:54:11.796-02:00,13,12,46,11,2018,2
2018-11-02T13:22:13.796-03:00,13,2,44,11,2018,6
2018-11-02T14:00:38.796-03:00,14,2,44,11,2018,6
2018-11-17T13:28:12.796-02:00,13,17,46,11,2018,7
