start_time,hour,day,week,month,year,weekday
2018-11-15T17:32:13.796-02:00,17,15,46,11,2018,5
2018-11-15T18:32:47.796-02:00,18,15,46,11,2018,5
2018-11-21T17:57:23.796-02:00,17,21,47,11,2018,4
2018-11-28T07:56:02.796-02:00,7,28,48,11,2018,4
2018-11-28T07:59:37.796-02:00,7,28,48,11,2018,4
2018-11-28T10:15:49.796-02:00,10,28,48,11,2018,4
2018-11-04T23:44:38.796-02:00,23,4,44,11,2018,1
2018-11-05T03:12:49.796-02:00,3,5,45,11,2018,2
2018-11-13T14:18:07.796-02:00,14,13,46,11,2018,3
2018-11-13T19:01:09.796-02:00,19,13,46,11,2018,3
2018-11-30T02:24:50.796-02:00,2,30,48,11,2018,6
2018-11-30T04:58:38.796-02:00,4,30,48,11,2018,6
2018-11-30T11:01:42.796-02:00,11,30,48,11,2018,6
2018-11-16T17:11:23.796-02:00,17,16,46,11,2018,6
2018-11-19T23:57:03.796-02:00,23,19,47,11,2018,2
2018-11-20T05:45:38.796-02:00,5,20,47,11,2018,3
2018-11-20T06:42:38.796-02:00,6,20,47,11,2018,3
2018-11-24T21:46:14.796-02:00,21,24,47,11,2018,7
2018-11-27T14:22:38.796-02:00,14,27,48,11,2018,3
2018-11-27T19:12:44.796-02:00,19,27,48,11,2018,3
2018-11-27T20:39:57.796-02:00,20,27,48,11,2018,3
2018-11-23T16:20:07.796-02:00,16,23,47,11,2018,6
2018-11-09T11:07:14.796-02:00,11,9,45,11,2018,6
2018-11-08T10:51:08.796-02:00,10,8,45,11,2018,5
2018-11-12T14:14:04.796-02:00,14,12,46,11,2018,2
2018-11-12T19:03:22.796-02:00,19,12,46,11,2018,2
2018-11-06T22:46:01.796-02:00,22,6,45,11,2018,3
2018-11-06T14:27:13.796-02:00,14,6,45,11,2018,3
2018-11-02T12:29:53.796-03:00,12,2,44,11,2018,6
2018-11-02T12:43:16.796-03:00,12,2,44,11,2018,6
2018-11-18T12:53:26.796-02:00,12,18,46,11,2018,1
2018-11-18T16:28:22.796-02:00,16,18,46,11,2018,1
2018-11-03T15:42:29.796-03:00,15,3,44,11,2018,7
2018-11-21T22:03:52.796-02:00,22,21,47,11,2018,4
2018-11-10T08:10:53.796-02:00,8,10,45,11,2018,7
2018-11-11T11:58:22.796-02:00,11,11,45,11,2018,1
