start_time,hour,day,week,month,year,weekday
2018-11-15T14:32:52.796-02:00,14,15,46,11,2018,5
2018-11-15T14:51:12.796-02:00,14,15,46,11,2018,5
2018-11-21T01:17:55.796-02:00,1,21,47,11,2018,4
2018-11-21T20:14:26.796-02:00,20,21,47,11,2018,4
2018-11-14T06:22:47.796-02:00,6,14,46,11,2018,4
2018-11-14T20:01:47.796-02:00,20,14,46,11,2018,4
2018-11-05T08:11:04.796-02:00,8,5,45,11,2018,2
2018-11-05T08:29:52.796-02:00,8,5,45,11,2018,2
2018-11-05T11:54:56.796-02:00,11,5,45,11,2018,2
2018-11-05T16:21:17.796-02:00,16,5,45,11,2018,2
2018-11-13T07:17:59.796-02:00,7,13,46,11,2018,3
2018-11-13T19:40:48.796-02:00,19,13,46,11,2018,3
2018-11-30T02:32:02.796-02:00,2,30,48,11,2018,6
2018-11-16T10:06:15.796-02:00,10,16,46,11,2018,6
2018-11-16T10:30:00.796-02:00,10,16,46,11,2018,6
2018-11-16T17:45:25.796-02:00,17,16,46,11,2018,6
2018-11-20T06:28:38.796-02:00,6,20,47,11,2018,3
2018-11-20T18:37:27.796-02:00,18,20,47,11,2018,3
2018-11-20T19:45:04.796-02:00,19,20,47,11,2018,3
2018-11-24T15:48:37.796-02:00,15,24,47,11,2018,7
2018-11-24T16:45:03.796-02:00,16,24,47,11,2018,7
2018-11-19T01:10:09.796-02:00,1,19,47,11,2018,2
2018-11-19T21:30:02.796-02:00,21,19,47,11,2018,2
2018-11-19T21:47:16.796-02:00,21,19,47,11,2018,2
2018-11-27T14:47:18.796-02:00,14,27,48,11,2018,3
2018-11-27T18:12:59.796-02:00,18,27,48,11,2018,3
2018-11-27T18:23:01.796-02:00,18,27,48,11,2018,3
2018-11-08T12:42:47.796-02:00,12,8,45,11,2018,5
2018-11-12T17:54:11.796-02:00,17,12,46,11,2018,2
2018-11-12T21:07:32.796-02:00,21,12,46,11,2018,2
2018-11-07T01:01:00.796-02:00,1,7,45,11,2018,4
2018-11-07T16:11:11.796-02:00,16,7,45,11,2018,4
2018-11-04T04:47:30.796-02:00,4,4,44,11,2018,1
2018-11-06T17:48:11.796-02:00,17,6,45,11,2018,3
2018-11-18T13:35:20.796-02:00,13,18,46,11,2018,1
2018-11-16T23:29:37.796-02:00,23,16,46,11,2018,6
2018-11-17T03:01:41.796-02:00,3,17,46,11,2018,7
2018-11-17T11:38:10.796-02:00,11,17,46,11,2018,7
2018-11-10T07:43:31.796-02:00,7,10,45,11,2018,7
2018-11-10T17:14:26.796-02:00,17,10,45,11,2018,7
2018-11-25T04:11:10.796-02:00,4,25,47,11,2018,1
