start_time,hour,day,week,month,year,weekday
2018-11-15T08:48:15.796-02:00,8,15,46,11,2018,5
2018-11-15T12:53:43.796-02:00,12,15,46,11,2018,5
2018-11-15T16:03:29.796-02:00,16,15,46,11,2018,5
2018-11-21T03:40:26.796-02:00,3,21,47,11,2018,4
2018-11-21T16:49:29.796-02:00,16,21,47,11,2018,4
2018-11-21T19:52:35.796-02:00,19,21,47,11,2018,4
2018-11-14T09:18:09.796-02:00,9,14,46,11,2018,4
2018-11-14T10:18:35.796-02:00,10,14,46,11,2018,4
2018-11-14T17:12:39.796-02:00,17,14,46,11,2018,4
2018-11-28T20:24:08.796-02:00,20,28,48,11,2018,4
2018-11-05T18:58:19.796-02:00,18,5,45,11,2018,2
2018-11-13T11:14:34.796-02:00,11,13,46,11,2018,3
2018-11-13T13:29:14.796-02:00,13,13,46,11,2018,3
2018-11-13T18:31:37.796-02:00,18,13,46,11,2018,3
2018-11-29T23:20:56.796-02:00,23,29,48,11,2018,5
2018-11-30T08:35:18.796-02:00,8,30,48,11,2018,6
2018-11-15T22:18:33.796-02:00,22,15,46,11,2018,5
2018-11-16T08:16:41.796-02:00,8,16,46,11,2018,6
2018-11-16T15:30:47.796-02:00,15,16,46,11,2018,6
2018-11-24T02:09:49.796-02:00,2,24,47,11,2018,7
2018-11-24T10:34:17.796-02:00,10,24,47,11,2018,7
2018-11-24T11:29:55.796-02:00,11,24,47,11,2018,7
2018-11-28T22:40:14.796-02:00,22,28,48,11,2018,4
2018-11-29T19:03:20.796-02:00,19,29,48,11,2018,5
2018-11-29T20:46:23.796-02:00,20,29,48,11,2018,5
2018-11-27T19:27:37.796-02:00,19,27,48,11,2018,3
2018-11-08T06:28:59.796-02:00,6,8,45,11,2018,5
2018-11-12T14:42:43.796-02:00,14,12,46,11,2018,2
2018-11-12T16:07:24.796-02:00,16,12,46,11,2018,2
2018-11-04T18:13:00.796-02:00,18,4,44,11,2018,1
2018-11-04T20:58:36.796-02:00,20,4,44,11,2018,1
2018-11-06T21:51:47.796-02:00,21,6,45,11,2018,3
2018-11-02T09:39:30.796-03:00,9,2,44,11,2018,6
2018-11-10T06:06:59.796-02:00,6,10,45,11,2018,7
