start_time,hour,day,week,month,year,weekday
2018-11-15T10:28:39.796-02:00,10,15,46,11,2018,5
2018-11-15T12:06:18.796-02:00,12,15,46,11,2018,5
2018-11-15T17:06:33.796-02:00,17,15,46,11,2018,5
2018-11-21T11:37:24.796-02:00,11,21,47,11,2018,4
2018-11-21T16:07:52.796-02:00,16,21,47,11,2018,4
2018-11-21T16:35:28.796-02:00,16,21,47,11,2018,4
2018-11-14T08:10:31.796-02:00,8,14,46,11,2018,4
2018-11-14T09:56:49.796-02:00,9,14,46,11,2018,4
2018-11-28T11:45:00.796-02:00,11,28,48,11,2018,4
2018-11-05T00:38:01.796-02:00,0,5,45,11,2018,2
2018-11-13T14:10:25.796-02:00,14,13,46,11,2018,3
2018-11-13T21:10:21.796-02:00,21,13,46,11,2018,3
2018-11-30T03:29:04.796-02:00,3,30,48,11,2018,6
2018-11-30T05:28:29.796-02:00,5,30,48,11,2018,6
2018-11-16T12:58:54.796-02:00,12,16,46,11,2018,6
2018-11-16T16:01:06.796-02:00,16,16,46,11,2018,6
2018-11-16T16:31:11.796-02:00,16,16,46,11,2018,6
2018-11-19T23:33:29.796-02:00,23,19,47,11,2018,2
2018-11-20T00:05:34.796-02:00,0,20,47,11,2018,3
2018-11-20T02:22:23.796-02:00,2,20,47,11,2018,3
2018-11-20T10:52:02.796-02:00,10,20,47,11,2018,3
2018-11-24T01:53:44.796-02:00,1,24,47,11,2018,7
2018-11-24T10:01:34.796-02:00,10,24,47,11,2018,7
2018-11-24T17:07:04.796-02:00,17,24,47,11,2018,7
2018-11-29T13:15:36.796-02:00,13,29,48,11,2018,5
2018-11-29T15:05:10.796-02:00,15,29,48,11,2018,5
2018-11-29T16:18:09.796-02:00,16,29,48,11,2018,5
2018-11-29T16:26:53.796-02:00,16,29,48,11,2018,5
2018-11-29T20:21:31.796-02:00,20,29,48,11,2018,5
2018-11-19T03:02:33.796-02:00,3,19,47,11,2018,2
2018-11-19T18:56:27.796-02:00,18,19,47,11,2018,2
2018-11-19T20:03:25.796-02:00,20,19,47,11,2018,2
2018-11-27T17:10:14.796-02:00,17,27,48,11,2018,3
2018-11-23T04:09:06.796-02:00,4,23,47,11,2018,6
2018-11-23T12:41:51.796-02:00,12,23,47,11,2018,6
2018-11-23T13:52:34.796-02:00,13,23,47,11,2018,6
2018-11-23T15:19:26.796-02:00,15,23,47,11,2018,6
2018-11-09T14:46:43.796-02:00,14,9,45,11,2018,6
2018-11-07T18:10:24.796-02:00,18,7,45,11,2018,4
2018-11-18T11:55:23.796-02:00,11,18,46,11,2018,1
2018-11-18T13:56:27.796-02:00,13,18,46,11,2018,1
2018-11-17T08:24:25.796-02:00,8,17,46,11,2018,7
2018-11-10T04:05:53.796-02:00,4,10,45,11,2018,7
