start_time,hour,day,week,month,year,weekday
2018-11-15T12:19:47.796-02:00,12,15,46,11,2018,5
2018-11-15T14:18:45.796-02:00,14,15,46,11,2018,5
2018-11-15T14:21:20.796-02:00,14,15,46,11,2018,5
2018-11-15T16:30:33.796-02:00,16,15,46,11,2018,5
2018-11-15T16:55:04.796-02:00,16,15,46,11,2018,5
2018-11-15T18:44:11.796-02:00,18,15,46,11,2018,5
2018-11-14T05:05:44.796-02:00,5,14,46,11,2018,4
2018-11-14T07:15:26.796-02:00,7,14,46,11,2018,4
2018-11-14T09:22:41.796-02:00,9,14,46,11,2018,4
2018-11-28T07:06:27.796-02:00,7,28,48,11,2018,4
2018-11-28T10:39:51.796-02:00,10,28,48,11,2018,4
2018-11-28T20:56:08.796-02:00,20,28,48,11,2018,4
2018-11-05T13:19:50.796-02:00,13,5,45,11,2018,2
2018-11-13T07:14:31.796-02:00,7,13,46,11,2018,3
2018-11-13T18:14:59.796-02:00,18,13,46,11,2018,3
2018-11-13T20:06:58.796-02:00,20,13,46,11,2018,3
2018-11-30T13:27:25.796-02:00,13,30,48,11,2018,6
2018-11-16T10:23:09.796-02:00,10,16,46,11,2018,6
2018-11-16T16:14:58.796-02:00,16,16,46,11,2018,6
2018-11-20T13:08:33.796-02:00,13,20,47,11,2018,3
2018-11-24T04:11:47.796-02:00,4,24,47,11,2018,7
2018-11-24T16:24:20.796-02:00,16,24,47,11,2018,7
2018-11-29T14:54:27.796-02:00,14,29,48,11,2018,5
2018-11-29T16:12:55.796-02:00,16,29,48,11,2018,5
2018-11-19T04:00:31.796-02:00,4,19,47,11,2018,2
2018-11-19T20:27:40.796-02:00,20,19,47,11,2018,2
2018-11-09T13:29:15.796-02:00,13,9,45,11,2018,6
2018-11-09T13:50:55.796-02:00,13,9,45,11,2018,6
2018-11-09T14:30:13.796-02:00,14,9,45,11,2018,6
2018-11-09T17:57:57.796-02:00,17,9,45,11,2018,6
2018-11-08T08:00:59.796-02:00,8,8,45,11,2018,5
2018-11-18T14:11:11.796-02:00,14,18,46,11,2018,1
2018-11-17T21:08:35.796-02:00,21,17,46,11,2018,7
2018-11-21T22:09:10.796-02:00,22,21,47,11,2018,4
2018-11-21T22:12:06.796-02:00,22,21,47,11,2018,4
2018-11-22T05:21:40.796-02:00,5,22,47,11,2018,5
2018-11-10T17:35:14.796-02:00,17,10,45,11,2018,7
2018-11-25T03:05:48.796-02:00,3,25,47,11,2018,1
