start_time,hour,day,week,month,year,weekday
2018-11-15T20:03:16.796-02:00,20,15,46,11,2018,5
2018-11-20T23:43:47.796-02:00,23,20,47,11,2018,3
2018-11-21T07:48:58.796-02:00,7,21,47,11,2018,4
2018-11-14T00:57:45.796-02:00,0,14,46,11,2018,4
2018-11-14T01:53:11.796-02:00,1,14,46,11,2018,4
2018-11-14T21:26:53.796-02:00,21,14,46,11,2018,4
2018-11-13T19:04:32.796-02:00,19,13,46,11,2018,3
2018-11-30T11:48:07.796-02:00,11,30,48,11,2018,6
2018-11-16T15:00:36.796-02:00,15,16,46,11,2018,6
2018-11-16T16:13:05.796-02:00,16,16,46,11,2018,6
2018-11-20T14:27:51.796-02:00,14,20,47,11,2018,3
2018-11-20T17:50:41.796-02:00,17,20,47,11,2018,3
2018-11-20T19:21:24.796-02:00,19,20,47,11,2018,3
2018-11-24T02:50:24.796-02:00,2,24,47,11,2018,7
2018-11-29T06:23:09.796-02:00,6,29,48,11,2018,5
2018-11-29T16:17:33.796-02:00,16,29,48,11,2018,5
2018-11-27T02:48:07.796-02:00,2,27,48,11,2018,3
2018-11-27T10:35:32.796-02:00,10,27,48,11,2018,3
2018-11-09T20:46:58.796-02:00,20,9,45,11,2018,6
2018-11-25T22:55:36.796-02:00,22,25,47,11,2018,1
2018-11-26T13:34:47.796-02:00,13,26,48,11,2018,2
2018-11-26T13:48:45.796-02:00,13,26,48,11,2018,2
2018-11-08T07:00:55.796-02:00,7,8,45,11,2018,5
2018-11-07T01:00:28.796-02:00,1,7,45,11,2018,4
2018-11-07T16:53:50.796-02:00,16,7,45,11,2018,4
2018-11-04T18:21:16.796-02:00,18,4,44,11,2018,1
2018-11-06T14:41:05.796-02:00,14,6,45,11,2018,3
2018-11-02T07:53:11.796-03:00,7,2,44,11,2018,6
2018-11-02T10:25:38.796-03:00,10,2,44,11,2018,6
2018-11-18T18:52:45.796-02:00,18,18,46,11,2018,1
2018-11-17T21:32:47.796-02:00,21,17,46,11,2018,7
2018-11-10T08:25:05.796-02:00,8,10,45,11,2018,7
2018-11-10T15:44:29.796-02:00,15,10,45,11,2018,7
2018-11-10T17:47:50.796-02:00,17,10,45,11,2018,7
2018-11-11T16:49:01.796-02:00,16,11,45,11,2018,1
