start_time,hour,day,week,month,year,weekday
2018-11-15T04:18:48.796-02:00,4,15,46,11,2018,5
2018-11-21T08:29:09.796-02:00,8,21,47,11,2018,4
2018-11-21T21:24:04.796-02:00,21,21,47,11,2018,4
2018-11-14T13:20:13.796-02:00,13,14,46,11,2018,4
2018-11-14T13:50:23.796-02:00,13,14,46,11,2018,4
2018-11-28T07:36:10.796-02:00,7,28,48,11,2018,4
2018-11-28T08:00:12.796-02:00,8,28,48,11,2018,4
2018-11-28T08:56:08.796-02:00,8,28,48,11,2018,4
2018-11-04T23:27:22.796-02:00,23,4,44,11,2018,1
2018-11-05T08:09:33.796-02:00,8,5,45,11,2018,2
2018-11-05T16:17:28.796-02:00,16,5,45,11,2018,2
2018-11-13T18:49:42.796-02:00,18,13,46,11,2018,3
2018-11-13T19:49:28.796-02:00,19,13,46,11,2018,3
2018-11-29T23:44:10.796-02:00,23,29,48,11,2018,5
2018-11-16T07:35:00.796-02:00,7,16,46,11,2018,6
2018-11-16T12:24:41.796-02:00,12,16,46,11,2018,6
2018-11-24T09:32:49.796-02:00,9,24,47,11,2018,7
2018-11-24T13:25:14.796-02:00,13,24,47,11,2018,7
2018-11-29T12:35:44.796-02:00,12,29,48,11,2018,5
2018-11-29T15:31:27.796-02:00,15,29,48,11,2018,5
2018-11-19T02:25:29.796-02:00,2,19,47,11,2018,2
2018-11-19T03:47:22.796-02:00,3,19,47,11,2018,2
2018-11-19T08:53:17.796-02:00,8,19,47,11,2018,2
2018-11-23T09:26:29.796-02:00,9,23,47,11,2018,6
2018-11-23T10:21:09.796-02:00,10,23,47,11,2018,6
2018-11-26T10:54:37.796-02:00,10,26,48,11,2018,2
2018-11-08T07:35:50.796-02:00,7,8,45,11,2018,5
2018-11-08T10:11:58.796-02:00,10,8,45,11,2018,5
2018-11-08T10:13:16.796-02:00,10,8,45,11,2018,5
2018-11-08T12:53:24.796-02:00,12,8,45,11,2018,5
2018-11-12T09:41:22.796-02:00,9,12,46,11,2018,2
2018-11-12T20:45:06.796-02:00,20,12,46,11,2018,2
2018-11-03T14:09:52.796-03:00,14,3,44,11,2018,7
2018-11-21T22:28:26.796-02:00,22,21,47,11,2018,4
2018-11-11T18:22:03.796-02:00,18,11,45,11,2018,1
