start_time,hour,day,week,month,year,weekday
2018-11-14T02:05:55.796-02:00,2,14,46,11,2018,4
2018-11-14T04:19:41.796-02:00,4,14,46,11,2018,4
2018-11-28T14:06:18.796-02:00,14,28,48,11,2018,4
2018-11-28T14:22:55.796-02:00,14,28,48,11,2018,4
2018-11-13T15:37:59.796-02:00,15,13,46,11,2018,3
2018-11-13T15:39:17.796-02:00,15,13,46,11,2018,3
2018-11-30T08:49:40.796-02:00,8,30,48,11,2018,6
2018-11-30T13:12:54.796-02:00,13,30,48,11,2018,6
2018-11-30T16:08:07.796-02:00,16,30,48,11,2018,6
2018-11-16T15:22:01.796-02:00,15,16,46,11,2018,6
2018-11-16T18:22:41.796-02:00,18,16,46,11,2018,6
2018-11-20T17:46:01.796-02:00,17,20,47,11,2018,3
2018-11-20T18:22:31.796-02:00,18,20,47,11,2018,3
2018-11-20T19:00:37.796-02:00,19,20,47,11,2018,3
2018-11-24T20:19:38.796-02:00,20,24,47,11,2018,7
2018-11-29T15:50:11.796-02:00,15,29,48,11,2018,5
2018-11-19T04:34:21.796-02:00,4,19,47,11,2018,2
2018-11-19T06:25:08.796-02:00,6,19,47,11,2018,2
2018-11-23T15:30:05.796-02:00,15,23,47,11,2018,6
2018-11-09T14:09:18.796-02:00,14,9,45,11,2018,6
2018-11-09T14:43:06.796-02:00,14,9,45,11,2018,6
2018-11-09T20:54:01.796-02:00,20,9,45,11,2018,6
2018-11-26T05:45:11.796-02:00,5,26,48,11,2018,2
2018-11-26T12:14:24.796-02:00,12,26,48,11,2018,2
2018-11-06T21:57:55.796-02:00,21,6,45,11,2018,3
2018-11-02T02:15:41.796-03:00,2,2,44,11,2018,6
2018-11-18T19:01:35.796-02:00,19,18,46,11,2018,1
2018-11-17T21:34:11.796-02:00,21,17,46,11,2018,7
2018-11-11T08:08:28.796-02:00,8,11,45,11,2018,1
