start_time,hour,day,week,month,year,weekday
2018-11-15T08:37:02.796-02:00,8,15,46,11,2018,5
2018-11-15T09:32:33.796-02:00,9,15,46,11,2018,5
2018-11-21T03:51:07.796-02:00,3,21,47,11,2018,4
2018-11-14T06:15:13.796-02:00,6,14,46,11,2018,4
2018-11-28T09:41:40.796-02:00,9,28,48,11,2018,4
2018-11-28T09:51:12.796-02:00,9,28,48,11,2018,4
2018-11-28T14:57:35.796-02:00,14,28,48,11,2018,4
2018-11-28T16:31:26.796-02:00,16,28,48,11,2018,4
2018-11-05T04:33:26.796-02:00,4,5,45,11,2018,2
2018-11-05T10:25:25.796-02:00,10,5,45,11,2018,2
2018-11-05T11:51:47.796-02:00,11,5,45,11,2018,2
2018-11-05T11:59:13.796-02:00,11,5,45,11,2018,2
2018-11-13T11:28:22.796-02:00,11,13,46,11,2018,3
2018-11-30T01:37:24.796-02:00,1,30,48,11,2018,6
2018-11-30T02:36:30.796-02:00,2,30,48,11,2018,6
2018-11-30T14:55:41.796-02:00,14,30,48,11,2018,6
2018-11-16T08:39:37.796-02:00,8,16,46,11,2018,6
2018-11-16T10:50:01.796-02:00,10,16,46,11,2018,6
2018-11-24T01:17:57.796-02:00,1,24,47,11,2018,7
2018-11-24T04:06:38.796-02:00,4,24,47,11,2018,7
2018-11-29T13:33:38.796-02:00,13,29,48,11,2018,5
2018-11-29T15:39:48.796-02:00,15,29,48,11,2018,5
2018-11-19T06:28:41.796-02:00,6,19,47,11,2018,2
2018-11-27T17:13:27.796-02:00,17,27,48,11,2018,3
2018-11-23T09:59:10.796-02:00,9,23,47,11,2018,6
2018-11-26T08:21:00.796-02:00,8,26,48,11,2018,2
2018-11-07T23:26:18.796-02:00,23,7,45,11,2018,4
2018-11-12T08:26:06.796-02:00,8,12,46,11,2018,2
2018-11-12T17:46:03.796-02:00,17,12,46,11,2018,2
2018-11-04T16:37:00.796-02:00,16,4,44,11,2018,1
2018-11-06T02:56:11.796-02:00,2,6,45,11,2018,3
2018-11-06T18:37:53.796-02:00,18,6,45,11,2018,3
2018-11-03T15:54:58.796-03:00,15,3,44,11,2018,7
