start_time,hour,day,week,month,year,weekday
2018-11-15T16:35:19.796-02:00,16,15,46,11,2018,5
2018-11-15T17:59:13.796-02:00,17,15,46,11,2018,5
2018-11-21T02:00:49.796-02:00,2,21,47,11,2018,4
2018-11-21T13:26:35.796-02:00,13,21,47,11,2018,4
2018-11-13T03:00:06.796-02:00,3,13,46,11,2018,3
2018-11-30T03:57:11.796-02:00,3,30,48,11,2018,6
2018-11-30T14:41:23.796-02:00,14,30,48,11,2018,6
2018-11-16T15:50:07.796-02:00,15,16,46,11,2018,6
2018-11-20T06:57:20.796-02:00,6,20,47,11,2018,3
2018-11-20T09:15:14.796-02:00,9,20,47,11,2018,3
2018-11-24T14:15:22.796-02:00,14,24,47,11,2018,7
2018-11-28T23:52:26.796-02:00,23,28,48,11,2018,4
2018-11-29T13:41:57.796-02:00,13,29,48,11,2018,5
2018-11-29T17:37:26.796-02:00,17,29,48,11,2018,5
2018-11-19T02:36:24.796-02:00,2,19,47,11,2018,2
2018-11-19T08:29:28.796-02:00,8,19,47,11,2018,2
2018-11-19T21:22:52.796-02:00,21,19,47,11,2018,2
2018-11-27T16:53:57.796-02:00,16,27,48,11,2018,3
2018-11-23T13:29:46.796-02:00,13,23,47,11,2018,6
2018-11-09T14:03:22.796-02:00,14,9,45,11,2018,6
2018-11-09T17:42:26.796-02:00,17,9,45,11,2018,6
2018-11-09T18:13:58.796-02:00,18,9,45,11,2018,6
2018-11-08T05:18:38.796-02:00,5,8,45,11,2018,5
2018-11-12T13:04:10.796-02:00,13,12,46,11,2018,2
2018-11-06T20:49:28.796-02:00,20,6,45,11,2018,3
2018-11-02T09:15:36.796-03:00,9,2,44,11,2018,6
2018-11-17T13:02:05.796-02:00,13,17,46,11,2018,7
2018-11-03T14:13:58.796-03:00,14,3,44,11,2018,7
2018-11-03T14:39:13.796-03:00,14,3,44,11,2018,7
2018-11-10T17:55:47.796-02:00,17,10,45,11,2018,7
2018-11-11T12:14:29.796-02:00,12,11,45,11,2018,1
