start_time,hour,day,week,month,year,weekday
2018-11-15T11:23:35.796-02:00,11,15,46,11,2018,5
2018-11-21T09:07:38.796-02:00,9,21,47,11,2018,4
2018-11-21T09:57:37.796-02:00,9,21,47,11,2018,4
2018-11-21T10:18:17.796-02:00,10,21,47,11,2018,4
2018-11-21T16:45:10.796-02:00,16,21,47,11,2018,4
2018-11-14T05:59:05.796-02:00,5,14,46,11,2018,4
2018-11-14T10:21:24.796-02:00,10,14,46,11,2018,4
2018-11-14T16:25:57.796-02:00,16,14,46,11,2018,4
2018-11-28T05:39:08.796-02:00,5,28,48,11,2018,4
2018-11-28T06:13:22.796-02:00,6,28,48,11,2018,4
2018-11-28T08:27:53.796-02:00,8,28,48,11,2018,4
2018-11-28T16:48:55.796-02:00,16,28,48,11,2018,4
2018-11-13T05:57:43.796-02:00,5,13,46,11,2018,3
2018-11-13T15:56:11.796-02:00,15,13,46,11,2018,3
2018-11-30T03:50:07.796-02:00,3,30,48,11,2018,6
2018-11-16T07:26:13.796-02:00,7,16,46,11,2018,6
2018-11-16T11:46:38.796-02:00,11,16,46,11,2018,6
2018-11-20T13:22:48.796-02:00,13,20,47,11,2018,3
2018-11-24T00:56:15.796-02:00,0,24,47,11,2018,7
2018-11-24T02:17:20.796-02:00,2,24,47,11,2018,7
2018-11-24T10:56:52.796-02:00,10,24,47,11,2018,7
2018-11-24T15:21:59.796-02:00,15,24,47,11,2018,7
2018-11-28T22:14:10.796-02:00,22,28,48,11,2018,4
2018-11-28T23:13:57.796-02:00,23,28,48,11,2018,4
2018-11-27T14:08:17.796-02:00,14,27,48,11,2018,3
2018-11-27T20:43:13.796-02:00,20,27,48,11,2018,3
2018-11-09T17:34:24.796-02:00,17,9,45,11,2018,6
2018-11-09T17:42:52.796-02:00,17,9,45,11,2018,6
2018-11-09T19:34:38.796-02:00,19,9,45,11,2018,6
2018-11-12T07:03:03.796-02:00,7,12,46,11,2018,2
2018-11-12T15:09:31.796-02:00,15,12,46,11,2018,2
2018-11-12T15:39:42.796-02:00,15,12,46,11,2018,2
2018-11-12T16:15:11.796-02:00,16,12,46,11,2018,2
2018-11-12T20:03:45.796-02:00,20,12,46,11,2018,2
2018-11-07T14:01:01.796-02:00,14,7,45,11,2018,4
2018-11-06T14:30:27.796-02:00,14,6,45,11,2018,3
2018-11-06T19:36:26.796-02:00,19,6,45,11,2018,3
2018-11-10T19:39:12.796-02:00,19,10,45,11,2018,7
