start_time,hour,day,week,month,year,weekday
2018-11-21T02:32:06.796-02:00,2,21,47,11,2018,4
2018-11-14T07:19:37.796-02:00,7,14,46,11,2018,4
2018-11-14T08:34:57.796-02:00,8,14,46,11,2018,4
2018-11-14T16:16:28.796-02:00,16,14,46,11,2018,4
2018-11-28T10:45:29.796-02:00,10,28,48,11,2018,4
2018-11-28T14:53:38.796-02:00,14,28,48,11,2018,4
2018-11-28T19:16:49.796-02:00,19,28,48,11,2018,4
2018-11-28T21:04:54.796-02:00,21,28,48,11,2018,4
2018-11-05T09:02:31.796-02:00,9,5,45,11,2018,2
2018-11-05T16:25:08.796-02:00,16,5,45,11,2018,2
2018-11-05T16:41:01.796-02:00,16,5,45,11,2018,2
2018-11-13T12:24:57.796-02:00,12,13,46,11,2018,3
2018-11-13T14:02:20.796-02:00,14,13,46,11,2018,3
2018-11-13T18:36:04.796-02:00,18,13,46,11,2018,3
2018-11-13T19:56:03.796-02:00,19,13,46,11,2018,3
2018-11-30T09:10:18.796-02:00,9,30,48,11,2018,6
2018-11-30T15:07:22.796-02:00,15,30,48,11,2018,6
2018-11-16T15:13:40.796-02:00,15,16,46,11,2018,6
2018-11-16T15:57:01.796-02:00,15,16,46,11,2018,6
2018-11-16T17:53:58.796-02:00,17,16,46,11,2018,6
2018-11-16T18:19:32.796-02:00,18,16,46,11,2018,6
2018-11-24T11:26:54.796-02:00,11,24,47,11,2018,7
2018-11-24T12:23:35.796-02:00,12,24,47,11,2018,7
2018-11-29T18:43:07.796-02:00,18,29,48,11,2018,5
2018-11-19T06:57:17.796-02:00,6,19,47,11,2018,2
2018-11-09T20:33:03.796-02:00,20,9,45,11,2018,6
2018-11-26T05:08:28.796-02:00,5,26,48,11,2018,2
2018-11-26T06:54:40.796-02:00,6,26,48,11,2018,2
2018-11-26T12:18:55.796-02:00,12,26,48,11,2018,2
2018-11-07T23:22:25.796-02:00,23,7,45,11,2018,4
2018-11-06T22:49:34.796-02:00,22,6,45,11,2018,3
2018-11-07T12:39:06.796-02:00,12,7,45,11,2018,4
2018-11-07T15:53:20.796-02:00,15,7,45,11,2018,4
2018-11-04T18:09:05.796-02:00,18,4,44,11,2018,1
2018-11-06T18:21:51.796-02:00,18,6,45,11,2018,3
2018-11-06T21:26:32.796-02:00,21,6,45,11,2018,3
2018-11-02T11:32:40.796-03:00,11,2,44,11,2018,6
2018-11-02T14:18:37.796-03:00,14,2,44,11,2018,6
2018-11-17T21:13:41.796-02:00,21,17,46,11,2018,7
2018-11-03T15:51:08.796-03:00,15,3,44,11,2018,7
2018-11-10T05:34:18.796-02:00,5,10,45,11,2018,7
2018-11-10T07:37:46.796-02:00,7,10,45,11,2018,7
2018-11-10T19:52:30.796-02:00,19,10,45,11,2018,7
