start_time,hour,day,week,month,year,weekday
2018-11-15T04:25:58.796-02:00,4,15,46,11,2018,5
2018-11-15T05:51:04.796-02:00,5,15,46,11,2018,5
2018-11-15T17:24:02.796-02:00,17,15,46,11,2018,5
2018-11-21T09:25:31.796-02:00,9,21,47,11,2018,4
2018-11-14T08:57:23.796-02:00,8,14,46,11,2018,4
2018-11-14T16:50:35.796-02:00,16,14,46,11,2018,4
2018-11-05T03:57:05.796-02:00,3,5,45,11,2018,2
2018-11-05T14:28:22.796-02:00,14,5,45,11,2018,2
2018-11-16T08:12:36.796-02:00,8,16,46,11,2018,6
2018-11-20T00:35:23.796-02:00,0,20,47,11,2018,3
2018-11-20T14:06:39.796-02:00,14,20,47,11,2018,3
2018-11-24T13:15:14.796-02:00,13,24,47,11,2018,7
2018-11-09T12:43:22.796-02:00,12,9,45,11,2018,6
2018-11-26T12:15:36.796-02:00,12,26,48,11,2018,2
2018-11-12T09:45:25.796-02:00,9,12,46,11,2018,2
2018-11-07T20:32:44.796-02:00,20,7,45,11,2018,4
2018-11-18T12:22:27.796-02:00,12,18,46,11,2018,1
2018-11-02T22:16:15.796-03:00,22,2,44,11,2018,6
2018-11-22T10:20:57.796-02:00,10,22,47,11,2018,5
2018-11-10T06:19:21.796-02:00,6,10,45,11,2018,7
