start_time,hour,day,week,month,year,weekday
2018-11-15T14:31:27.796-02:00,14,15,46,11,2018,5
2018-11-15T18:55:20.796-02:00,18,15,46,11,2018,5
2018-11-21T08:25:16.796-02:00,8,21,47,11,2018,4
2018-11-21T09:54:20.796-02:00,9,21,47,11,2018,4
2018-11-21T16:29:27.796-02:00,16,21,47,11,2018,4
2018-11-14T02:53:36.796-02:00,2,14,46,11,2018,4
2018-11-28T05:19:53.796-02:00,5,28,48,11,2018,4
2018-11-28T14:27:22.796-02:00,14,28,48,11,2018,4
2018-11-05T10:11:19.796-02:00,10,5,45,11,2018,2
2018-11-05T12:52:12.796-02:00,12,5,45,11,2018,2
2018-11-05T13:05:44.796-02:00,13,5,45,11,2018,2
2018-11-05T13:09:31.796-02:00,13,5,45,11,2018,2
2018-11-05T16:00:37.796-02:00,16,5,45,11,2018,2
2018-11-13T07:33:56.796-02:00,7,13,46,11,2018,3
2018-11-13T11:33:30.796-02:00,11,13,46,11,2018,3
2018-11-13T16:03:42.796-02:00,16,13,46,11,2018,3
2018-11-30T12:42:38.796-02:00,12,30,48,11,2018,6
2018-11-16T11:11:54.796-02:00,11,16,46,11,2018,6
2018-11-16T13:04:13.796-02:00,13,16,46,11,2018,6
2018-11-16T16:40:53.796-02:00,16,16,46,11,2018,6
2018-11-20T00:23:44.796-02:00,0,20,47,11,2018,3
2018-11-20T15:29:33.796-02:00,15,20,47,11,2018,3
2018-11-24T15:03:59.796-02:00,15,24,47,11,2018,7
2018-11-28T23:42:27.796-02:00,23,28,48,11,2018,4
2018-11-29T14:55:14.796-02:00,14,29,48,11,2018,5
2018-11-19T14:11:05.796-02:00,14,19,47,11,2018,2
2018-11-27T18:35:51.796-02:00,18,27,48,11,2018,3
2018-11-23T10:46:24.796-02:00,10,23,47,11,2018,6
2018-11-23T15:37:14.796-02:00,15,23,47,11,2018,6
2018-11-09T14:29:36.796-02:00,14,9,45,11,2018,6
2018-11-09T19:38:48.796-02:00,19,9,45,11,2018,6
2018-11-26T11:55:17.796-02:00,11,26,48,11,2018,2
2018-11-08T12:43:45.796-02:00,12,8,45,11,2018,5
2018-11-12T00:45:52.796-02:00,0,12,46,11,2018,2
2018-11-12T12:20:24.796-02:00,12,12,46,11,2018,2
2018-11-06T22:38:03.796-02:00,22,6,45,11,2018,3
2018-11-07T11:54:52.796-02:00,11,7,45,11,2018,4
2018-11-07T14:13:54.796-02:00,14,7,45,11,2018,4
2018-11-02T08:21:14.796-03:00,8,2,44,11,2018,6
2018-11-18T18:40:19.796-02:00,18,18,46,11,2018,1
2018-11-17T02:52:02.796-02:00,2,17,46,11,2018,7
