start_time,hour,day,week,month,year,weekday
2018-11-15T08:56:19.796-02:00,8,15,46,11,2018,5
2018-11-14T09:43:37.796-02:00,9,14,46,11,2018,4
2018-11-28T09:34:34.796-02:00,9,28,48,11,2018,4
2018-11-28T09:47:00.796-02:00,9,28,48,11,2018,4
2018-11-13T18:45:17.796-02:00,18,13,46,11,2018,3
2018-11-30T11:27:49.796-02:00,11,30,48,11,2018,6
2018-11-16T14:48:13.796-02:00,14,16,46,11,2018,6
2018-11-20T00:15:05.796-02:00,0,20,47,11,2018,3
2018-11-29T13:26:40.796-02:00,13,29,48,11,2018,5
2018-11-29T18:43:06.796-02:00,18,29,48,11,2018,5
2018-11-29T20:32:49.796-02:00,20,29,48,11,2018,5
2018-11-19T00:53:22.796-02:00,0,19,47,11,2018,2
2018-11-19T14:01:26.796-02:00,14,19,47,11,2018,2
2018-11-27T12:12:44.796-02:00,12,27,48,11,2018,3
2018-11-23T13:31:37.796-02:00,13,23,47,11,2018,6
2018-11-09T14:35:49.796-02:00,14,9,45,11,2018,6
2018-11-25T22:59:18.796-02:00,22,25,47,11,2018,1
2018-11-08T05:15:23.796-02:00,5,8,45,11,2018,5
2018-11-08T09:37:30.796-02:00,9,8,45,11,2018,5
2018-11-12T21:10:12.796-02:00,21,12,46,11,2018,2
2018-11-07T01:12:44.796-02:00,1,7,45,11,2018,4
2018-11-07T15:41:04.796-02:00,15,7,45,11,2018,4
2018-11-06T04:17:38.796-02:00,4,6,45,11,2018,3
