start_time,hour,day,week,month,year,weekday
2018-11-15T14:58:07.796-02:00,14,15,46,11,2018,5
2018-11-21T04:15:25.796-02:00,4,21,47,11,2018,4
2018-11-21T08:21:01.796-02:00,8,21,47,11,2018,4
2018-11-21T16:22:23.796-02:00,16,21,47,11,2018,4
2018-11-21T17:22:16.796-02:00,17,21,47,11,2018,4
2018-11-14T09:09:39.796-02:00,9,14,46,11,2018,4
2018-11-14T11:16:08.796-02:00,11,14,46,11,2018,4
2018-11-14T13:10:59.796-02:00,13,14,46,11,2018,4
2018-11-28T19:53:45.796-02:00,19,28,48,11,2018,4
2018-11-05T01:04:18.796-02:00,1,5,45,11,2018,2
2018-11-05T02:45:12.796-02:00,2,5,45,11,2018,2
2018-11-05T02:47:26.796-02:00,2,5,45,11,2018,2
2018-11-05T07:30:31.796-02:00,7,5,45,11,2018,2
2018-11-05T14:12:35.796-02:00,14,5,45,11,2018,2
2018-11-05T14:20:14.796-02:00,14,5,45,11,2018,2
2018-11-05T14:31:59.796-02:00,14,5,45,11,2018,2
2018-11-05T15:47:33.796-02:00,15,5,45,11,2018,2
2018-11-13T08:17:40.796-02:00,8,13,46,11,2018,3
2018-11-30T03:28:28.796-02:00,3,30,48,11,2018,6
2018-11-30T14:34:12.796-02:00,14,30,48,11,2018,6
2018-11-16T12:21:12.796-02:00,12,16,46,11,2018,6
2018-11-20T09:01:00.796-02:00,9,20,47,11,2018,3
2018-11-24T02:30:25.796-02:00,2,24,47,11,2018,7
2018-11-24T15:22:18.796-02:00,15,24,47,11,2018,7
2018-11-24T15:39:13.796-02:00,15,24,47,11,2018,7
2018-11-29T14:49:25.796-02:00,14,29,48,11,2018,5
2018-11-29T15:41:02.796-02:00,15,29,48,11,2018,5
2018-11-19T01:50:25.796-02:00,1,19,47,11,2018,2
2018-11-23T15:14:10.796-02:00,15,23,47,11,2018,6
2018-11-08T22:42:13.796-02:00,22,8,45,11,2018,5
2018-11-09T14:55:07.796-02:00,14,9,45,11,2018,6
2018-11-07T14:38:33.796-02:00,14,7,45,11,2018,4
2018-11-07T17:28:42.796-02:00,17,7,45,11,2018,4
2018-11-04T04:33:51.796-02:00,4,4,44,11,2018,1
2018-11-02T14:59:02.796-03:00,14,2,44,11,2018,6
2018-11-17T12:37:37.796-02:00,12,17,46,11,2018,7
2018-11-03T14:20:58.796-03:00,14,3,44,11,2018,7
2018-11-22T18:24:05.796-02:00,18,22,47,11,2018,5
2018-11-10T06:48:15.796-02:00,6,10,45,11,2018,7
