start_time,hour,day,week,month,year,weekday
2018-11-15T14:23:53.796-02:00,14,15,46,11,2018,5
2018-11-15T15:48:03.796-02:00,15,15,46,11,2018,5
2018-11-21T10:14:48.796-02:00,10,21,47,11,2018,4
2018-11-14T03:06:03.796-02:00,3,14,46,11,2018,4
2018-11-14T05:14:25.796-02:00,5,14,46,11,2018,4
2018-11-14T07:14:48.796-02:00,7,14,46,11,2018,4
2018-11-28T11:54:21.796-02:00,11,28,48,11,2018,4
2018-11-28T14:44:31.796-02:00,14,28,48,11,2018,4
2018-11-28T20:06:15.796-02:00,20,28,48,11,2018,4
2018-11-04T23:58:24.796-02:00,23,4,44,11,2018,1
2018-11-05T14:26:53.796-02:00,14,5,45,11,2018,2
2018-11-05T15:02:41.796-02:00,15,5,45,11,2018,2
2018-11-13T15:09:49.796-02:00,15,13,46,11,2018,3
2018-11-13T19:17:04.796-02:00,19,13,46,11,2018,3
2018-11-16T09:13:41.796-02:00,9,16,46,11,2018,6
2018-11-16T20:54:53.796-02:00,20,16,46,11,2018,6
2018-11-24T02:57:53.796-02:00,2,24,47,11,2018,7
2018-11-19T05:47:46.796-02:00,5,19,47,11,2018,2
2018-11-19T08:23:51.796-02:00,8,19,47,11,2018,2
2018-11-27T18:21:02.796-02:00,18,27,48,11,2018,3
2018-11-09T13:47:34.796-02:00,13,9,45,11,2018,6
2018-11-26T09:09:02.796-02:00,9,26,48,11,2018,2
2018-11-12T17:49:24.796-02:00,17,12,46,11,2018,2
2018-11-07T15:10:39.796-02:00,15,7,45,11,2018,4
2018-11-07T18:08:38.796-02:00,18,7,45,11,2018,4
2018-11-04T04:18:31.796-02:00,4,4,44,11,2018,1
2018-11-04T07:55:28.796-02:00,7,4,44,11,2018,1
2018-11-06T18:31:53.796-02:00,18,6,45,11,2018,3
2018-11-06T20:01:06.796-02:00,20,6,45,11,2018,3
2018-11-02T06:26:49.796-03:00,6,2,44,11,2018,6
2018-11-02T09:14:55.796-03:00,9,2,44,11,2018,6
2018-11-18T13:14:52.796-02:00,13,18,46,11,2018,1
2018-11-21T22:38:50.796-02:00,22,21,47,11,2018,4
