start_time,hour,day,week,month,year,weekday
2018-11-15T16:54:45.796-02:00,16,15,46,11,2018,5
2018-11-21T20:05:34.796-02:00,20,21,47,11,2018,4
2018-11-21T21:32:41.796-02:00,21,21,47,11,2018,4
2018-11-14T13:17:53.796-02:00,13,14,46,11,2018,4
2018-11-14T13:43:22.796-02:00,13,14,46,11,2018,4
2018-11-14T14:26:21.796-02:00,14,14,46,11,2018,4
2018-11-05T09:14:28.796-02:00,9,5,45,11,2018,2
2018-11-13T09:43:24.796-02:00,9,13,46,11,2018,3
2018-11-13T15:51:30.796-02:00,15,13,46,11,2018,3
2018-11-13T16:26:40.796-02:00,16,13,46,11,2018,3
2018-11-29T23:50:28.796-02:00,23,29,48,11,2018,5
2018-11-30T11:52:55.796-02:00,11,30,48,11,2018,6
2018-11-30T14:17:45.796-02:00,14,30,48,11,2018,6
2018-11-16T12:12:07.796-02:00,12,16,46,11,2018,6
2018-11-16T13:07:30.796-02:00,13,16,46,11,2018,6
2018-11-20T00:58:32.796-02:00,0,20,47,11,2018,3
2018-11-20T16:04:23.796-02:00,16,20,47,11,2018,3
2018-11-20T18:25:09.796-02:00,18,20,47,11,2018,3
2018-11-24T10:32:57.796-02:00,10,24,47,11,2018,7
2018-11-29T18:46:47.796-02:00,18,29,48,11,2018,5
2018-11-19T02:02:39.796-02:00,2,19,47,11,2018,2
2018-11-27T12:16:33.796-02:00,12,27,48,11,2018,3
2018-11-27T17:20:11.796-02:00,17,27,48,11,2018,3
2018-11-23T02:04:51.796-02:00,2,23,47,11,2018,6
2018-11-23T14:00:53.796-02:00,14,23,47,11,2018,6
2018-11-23T15:38:06.796-02:00,15,23,47,11,2018,6
2018-11-09T14:16:20.796-02:00,14,9,45,11,2018,6
2018-11-26T12:30:50.796-02:00,12,26,48,11,2018,2
2018-11-07T13:38:00.796-02:00,13,7,45,11,2018,4
2018-11-18T14:23:51.796-02:00,14,18,46,11,2018,1
