start_time,hour,day,week,month,year,weekday
2018-11-15T05:08:36.796-02:00,5,15,46,11,2018,5
2018-11-15T07:54:18.796-02:00,7,15,46,11,2018,5
2018-11-15T09:31:37.796-02:00,9,15,46,11,2018,5
2018-11-15T18:49:56.796-02:00,18,15,46,11,2018,5
2018-11-21T00:34:45.796-02:00,0,21,47,11,2018,4
2018-11-28T11:04:07.796-02:00,11,28,48,11,2018,4
2018-11-05T07:59:52.796-02:00,7,5,45,11,2018,2
2018-11-05T11:42:46.796-02:00,11,5,45,11,2018,2
2018-11-05T15:10:54.796-02:00,15,5,45,11,2018,2
2018-11-05T16:46:34.796-02:00,16,5,45,11,2018,2
2018-11-13T18:24:14.796-02:00,18,13,46,11,2018,3
2018-11-30T05:18:31.796-02:00,5,30,48,11,2018,6
2018-11-30T11:05:54.796-02:00,11,30,48,11,2018,6
2018-11-29T16:24:38.796-02:00,16,29,48,11,2018,5
2018-11-29T17:11:39.796-02:00,17,29,48,11,2018,5
2018-11-19T20:53:44.796-02:00,20,19,47,11,2018,2
2018-11-27T15:22:48.796-02:00,15,27,48,11,2018,3
2018-11-27T17:39:49.796-02:00,17,27,48,11,2018,3
2018-11-27T21:24:44.796-02:00,21,27,48,11,2018,3
2018-11-23T10:15:42.796-02:00,10,23,47,11,2018,6
2018-11-08T23:25:40.796-02:00,23,8,45,11,2018,5
2018-11-26T04:45:45.796-02:00,4,26,48,11,2018,2
2018-11-26T16:43:01.796-02:00,16,26,48,11,2018,2
2018-11-12T17:31:48.796-02:00,17,12,46,11,2018,2
2018-11-07T15:24:07.796-02:00,15,7,45,11,2018,4
2018-11-07T16:06:52.796-02:00,16,7,45,11,2018,4
2018-11-04T16:30:06.796-02:00,16,4,44,11,2018,1
2018-11-21T23:38:07.796-02:00,23,21,47,11,2018,4
2018-11-11T17:41:45.796-02:00,17,11,45,11,2018,1
2018-11-25T00:40:22.796-02:00,0,25,47,11,2018,1
