start_time,hour,day,week,month,year,weekday
2018-11-15T09:20:26.796-02:00,9,15,46,11,2018,5
2018-11-15T16:22:45.796-02:00,16,15,46,11,2018,5
2018-11-15T16:58:47.796-02:00,16,15,46,11,2018,5
2018-11-21T05:41:33.796-02:00,5,21,47,11,2018,4
2018-11-21T06:36:45.796-02:00,6,21,47,11,2018,4
2018-11-21T08:01:05.796-02:00,8,21,47,11,2018,4
2018-11-14T07:43:16.796-02:00,7,14,46,11,2018,4
2018-11-28T12:11:41.796-02:00,12,28,48,11,2018,4
2018-11-28T14:51:34.796-02:00,14,28,48,11,2018,4
2018-11-05T13:12:59.796-02:00,13,5,45,11,2018,2
2018-11-05T16:01:19.796-02:00,16,5,45,11,2018,2
2018-11-12T22:40:37.796-02:00,22,12,46,11,2018,2
2018-11-13T13:02:07.796-02:00,13,13,46,11,2018,3
2018-11-30T14:18:18.796-02:00,14,30,48,11,2018,6
2018-11-30T15:48:55.796-02:00,15,30,48,11,2018,6
2018-11-16T12:51:41.796-02:00,12,16,46,11,2018,6
2018-11-16T13:16:18.796-02:00,13,16,46,11,2018,6
2018-11-19T23:21:00.796-02:00,23,19,47,11,2018,2
2018-11-24T04:27:56.796-02:00,4,24,47,11,2018,7
2018-11-29T12:43:29.796-02:00,12,29,48,11,2018,5
2018-11-29T16:33:04.796-02:00,16,29,48,11,2018,5
2018-11-29T18:08:58.796-02:00,18,29,48,11,2018,5
2018-11-19T08:46:18.796-02:00,8,19,47,11,2018,2
2018-11-27T10:22:55.796-02:00,10,27,48,11,2018,3
2018-11-09T16:46:48.796-02:00,16,9,45,11,2018,6
2018-11-26T12:04:31.796-02:00,12,26,48,11,2018,2
2018-11-12T19:08:13.796-02:00,19,12,46,11,2018,2
2018-11-04T08:09:54.796-02:00,8,4,44,11,2018,1
2018-11-04T14:29:41.796-02:00,14,4,44,11,2018,1
2018-11-18T12:37:33.796-02:00,12,18,46,11,2018,1
2018-11-18T13:42:31.796-02:00,13,18,46,11,2018,1
2018-11-17T12:21:59.796-02:00,12,17,46,11,2018,7
2018-11-25T03:19:22.796-02:00,3,25,47,11,2018,1
