start_time,hour,day,week,month,year,weekday
2018-11-15T14:36:45.796-02:00,14,15,46,11,2018,5
2018-11-15T18:40:05.796-02:00,18,15,46,11,2018,5
2018-11-21T07:11:50.796-02:00,7,21,47,11,2018,4
2018-11-28T12:28:57.796-02:00,12,28,48,11,2018,4
2018-11-30T14:38:10.796-02:00,14,30,48,11,2018,6
2018-11-16T12:51:01.796-02:00,12,16,46,11,2018,6
2018-11-16T14:12:15.796-02:00,14,16,46,11,2018,6
2018-11-16T17:42:06.796-02:00,17,16,46,11,2018,6
2018-11-20T05:25:06.796-02:00,5,20,47,11,2018,3
2018-11-20T18:06:53.796-02:00,18,20,47,11,2018,3
2018-11-29T15:18:01.796-02:00,15,29,48,11,2018,5
2018-11-19T03:04:55.796-02:00,3,19,47,11,2018,2
2018-11-19T05:55:08.796-02:00,5,19,47,11,2018,2
2018-11-27T15:19:58.796-02:00,15,27,48,11,2018,3
2018-11-27T16:34:12.796-02:00,16,27,48,11,2018,3
2018-11-27T17:54:30.796-02:00,17,27,48,11,2018,3
2018-11-23T13:41:18.796-02:00,13,23,47,11,2018,6
2018-11-23T14:26:29.796-02:00,14,23,47,11,2018,6
2018-11-09T14:20:22.796-02:00,14,9,45,11,2018,6
2018-11-09T15:14:49.796-02:00,15,9,45,11,2018,6
2018-11-09T16:51:59.796-02:00,16,9,45,11,2018,6
2018-11-26T13:07:09.796-02:00,13,26,48,11,2018,2
2018-11-08T08:51:11.796-02:00,8,8,45,11,2018,5
2018-11-07T13:52:14.796-02:00,13,7,45,11,2018,4
2018-11-04T11:57:48.796-02:00,11,4,44,11,2018,1
2018-11-06T03:22:28.796-02:00,3,6,45,11,2018,3
2018-11-18T12:27:25.796-02:00,12,18,46,11,2018,1
2018-11-18T14:27:50.796-02:00,14,18,46,11,2018,1
2018-11-10T06:29:17.796-02:00,6,10,45,11,2018,7
2018-11-25T03:28:25.796-02:00,3,25,47,11,2018,1
2018-11-25T12:17:10.796-02:00,12,25,47,11,2018,1
