start_time,hour,day,week,month,year,weekday
2018-11-15T07:39:43.796-02:00,7,15,46,11,2018,5
2018-11-15T14:43:33.796-02:00,14,15,46,11,2018,5
2018-11-15T16:07:32.796-02:00,16,15,46,11,2018,5
2018-11-15T19:00:38.796-02:00,19,15,46,11,2018,5
2018-11-21T01:21:56.796-02:00,1,21,47,11,2018,4
2018-11-21T07:21:28.796-02:00,7,21,47,11,2018,4
2018-11-14T05:46:03.796-02:00,5,14,46,11,2018,4
2018-11-14T06:30:03.796-02:00,6,14,46,11,2018,4
2018-11-14T21:18:31.796-02:00,21,14,46,11,2018,4
2018-11-28T10:13:21.796-02:00,10,28,48,11,2018,4
2018-11-28T18:03:50.796-02:00,18,28,48,11,2018,4
2018-11-05T00:09:47.796-02:00,0,5,45,11,2018,2
2018-11-05T14:12:34.796-02:00,14,5,45,11,2018,2
2018-11-13T13:19:49.796-02:00,13,13,46,11,2018,3
2018-11-30T02:09:20.796-02:00,2,30,48,11,2018,6
2018-11-15T22:22:58.796-02:00,22,15,46,11,2018,5
2018-11-16T15:50:43.796-02:00,15,16,46,11,2018,6
2018-11-20T12:11:40.796-02:00,12,20,47,11,2018,3
2018-11-20T12:14:02.796-02:00,12,20,47,11,2018,3
2018-11-20T19:41:18.796-02:00,19,20,47,11,2018,3
2018-11-24T03:13:28.796-02:00,3,24,47,11,2018,7
2018-11-28T22:04:55.796-02:00,22,28,48,11,2018,4
2018-11-29T14:44:39.796-02:00,14,29,48,11,2018,5
2018-11-29T19:52:57.796-02:00,19,29,48,11,2018,5
2018-11-29T20:13:15.796-02:00,20,29,48,11,2018,5
2018-11-19T00:26:55.796-02:00,0,19,47,11,2018,2
2018-11-19T07:26:36.796-02:00,7,19,47,11,2018,2
2018-11-23T12:47:49.796-02:00,12,23,47,11,2018,6
2018-11-09T13:16:42.796-02:00,13,9,45,11,2018,6
2018-11-26T01:29:26.796-02:00,1,26,48,11,2018,2
2018-11-08T10:28:14.796-02:00,10,8,45,11,2018,5
2018-11-06T22:30:50.796-02:00,22,6,45,11,2018,3
2018-11-07T18:04:43.796-02:00,18,7,45,11,2018,4
2018-11-04T05:22:23.796-02:00,5,4,44,11,2018,1
2018-11-04T08:05:44.796-02:00,8,4,44,11,2018,1
2018-11-06T17:24:14.796-02:00,17,6,45,11,2018,3
2018-11-06T18:05:45.796-02:00,18,6,45,11,2018,3
2018-11-22T09:21:03.796-02:00,9,22,47,11,2018,5
2018-11-22T10:30:26.796-02:00,10,22,47,11,2018,5
2018-11-22T13:18:57.796-02:00,13,22,47,11,2018,5
2018-11-11T09:14:51.796-02:00,9,11,45,11,2018,1
