start_time,hour,day,week,month,year,weekday
2018-11-21T03:55:47.796-02:00,3,21,47,11,2018,4
2018-11-21T18:09:32.796-02:00,18,21,47,11,2018,4
2018-11-14T09:30:54.796-02:00,9,14,46,11,2018,4
2018-11-14T16:13:04.796-02:00,16,14,46,11,2018,4
2018-11-05T06:51:29.796-02:00,6,5,45,11,2018,2
2018-11-05T09:18:41.796-02:00,9,5,45,11,2018,2
2018-11-05T14:56:37.796-02:00,14,5,45,11,2018,2
2018-11-13T01:51:52.796-02:00,1,13,46,11,2018,3
2018-11-13T15:13:52.796-02:00,15,13,46,11,2018,3
2018-11-30T11:45:20.796-02:00,11,30,48,11,2018,6
2018-11-30T16:51:24.796-02:00,16,30,48,11,2018,6
2018-11-16T07:47:00.796-02:00,7,16,46,11,2018,6
2018-11-16T13:10:59.796-02:00,13,16,46,11,2018,6
2018-11-16T14:49:10.796-02:00,14,16,46,11,2018,6
2018-11-16T17:02:53.796-02:00,17,16,46,11,2018,6
2018-11-20T00:47:07.796-02:00,0,20,47,11,2018,3
2018-11-20T12:55:34.796-02:00,12,20,47,11,2018,3
2018-11-20T13:03:51.796-02:00,13,20,47,11,2018,3
2018-11-20T14:07:56.796-02:00,14,20,47,11,2018,3
2018-11-20T19:55:02.796-02:00,19,20,47,11,2018,3
2018-11-24T05:12:53.796-02:00,5,24,47,11,2018,7
2018-11-28T23:09:58.796-02:00,23,28,48,11,2018,4
2018-11-29T16:52:00.796-02:00,16,29,48,11,2018,5
2018-11-19T02:51:28.796-02:00,2,19,47,11,2018,2
2018-11-19T14:08:23.796-02:00,14,19,47,11,2018,2
2018-11-27T10:40:30.796-02:00,10,27,48,11,2018,3
2018-11-27T21:56:11.796-02:00,21,27,48,11,2018,3
2018-11-26T06:03:26.796-02:00,6,26,48,11,2018,2
2018-11-26T06:41:03.796-02:00,6,26,48,11,2018,2
2018-11-26T13:47:36.796-02:00,13,26,48,11,2018,2
2018-11-08T05:56:22.796-02:00,5,8,45,11,2018,5
2018-11-08T09:31:36.796-02:00,9,8,45,11,2018,5
2018-11-06T11:02:00.796-02:00,11,6,45,11,2018,3
2018-11-02T06:40:11.796-03:00,6,2,44,11,2018,6
2018-11-18T12:04:18.796-02:00,12,18,46,11,2018,1
2018-11-16T22:37:14.796-02:00,22,16,46,11,2018,6
2018-11-17T13:14:47.796-02:00,13,17,46,11,2018,7
2018-11-17T21:23:02.796-02:00,21,17,46,11,2018,7
2018-11-03T14:32:51.796-03:00,14,3,44,11,2018,7
2018-11-10T05:52:24.796-02:00,5,10,45,11,2018,7
