start_time,hour,day,week,month,year,weekday
2018-11-15T09:19:36.796-02:00,9,15,46,11,2018,5
2018-11-15T14:10:32.796-02:00,14,15,46,11,2018,5
2018-11-14T13:47:47.796-02:00,13,14,46,11,2018,4
2018-11-27T22:00:15.796-02:00,22,27,48,11,2018,3
2018-11-28T12:23:48.796-02:00,12,28,48,11,2018,4
2018-11-28T16:55:01.796-02:00,16,28,48,11,2018,4
2018-11-05T12:35:30.796-02:00,12,5,45,11,2018,2
2018-11-05T13:14:40.796-02:00,13,5,45,11,2018,2
2018-11-05T16:22:36.796-02:00,16,5,45,11,2018,2
2018-11-13T01:19:02.796-02:00,1,13,46,11,2018,3
2018-11-30T03:48:56.796-02:00,3,30,48,11,2018,6
2018-11-24T11:42:21.796-02:00,11,24,47,11,2018,7
2018-11-24T13:00:51.796-02:00,13,24,47,11,2018,7
2018-11-29T12:57:52.796-02:00,12,29,48,11,2018,5
2018-11-29T15:16:11.796-02:00,15,29,48,11,2018,5
2018-11-19T05:20:13.796-02:00,5,19,47,11,2018,2
2018-11-19T06:02:50.796-02:00,6,19,47,11,2018,2
2018-11-27T15:18:01.796-02:00,15,27,48,11,2018,3
2018-11-23T10:34:55.796-02:00,10,23,47,11,2018,6
2018-11-23T13:03:03.796-02:00,13,23,47,11,2018,6
2018-11-23T13:17:23.796-02:00,13,23,47,11,2018,6
2018-11-26T16:58:10.796-02:00,16,26,48,11,2018,2
2018-11-08T17:02:31.796-02:00,17,8,45,11,2018,5
2018-11-12T14:02:28.796-02:00,14,12,46,11,2018,2
2018-11-07T17:44:33.796-02:00,17,7,45,11,2018,4
2018-11-02T06:54:59.796-03:00,6,2,44,11,2018,6
2018-11-02T09:02:41.796-03:00,9,2,44,11,2018,6
2018-11-18T18:28:47.796-02:00,18,18,46,11,2018,1
2018-11-17T02:47:15.796-02:00,2,17,46,11,2018,7
2018-11-03T13:29:46.796-03:00,13,3,44,11,2018,7
2018-11-10T06:44:19.796-02:00,6,10,45,11,2018,7
