start_time,hour,day,week,month,year,weekday
2018-11-15T04:01:02.796-02:00,4,15,46,11,2018,5
2018-11-15T10:11:17.796-02:00,10,15,46,11,2018,5
2018-11-21T12:52:09.796-02:00,12,21,47,11,2018,4
2018-11-21T20:11:16.796-02:00,20,21,47,11,2018,4
2018-11-28T07:25:14.796-02:00,7,28,48,11,2018,4
2018-11-05T07:44:49.796-02:00,7,5,45,11,2018,2
2018-11-05T12:10:47.796-02:00,12,5,45,11,2018,2
2018-11-16T11:04:23.796-02:00,11,16,46,11,2018,6
2018-11-16T18:07:27.796-02:00,18,16,46,11,2018,6
2018-11-19T23:37:02.796-02:00,23,19,47,11,2018,2
2018-11-20T13:11:54.796-02:00,13,20,47,11,2018,3
2018-11-24T11:51:04.796-02:00,11,24,47,11,2018,7
2018-11-24T12:46:27.796-02:00,12,24,47,11,2018,7
2018-11-29T13:09:44.796-02:00,13,29,48,11,2018,5
2018-11-29T15:05:20.796-02:00,15,29,48,11,2018,5
2018-11-29T19:09:20.796-02:00,19,29,48,11,2018,5
2018-11-27T14:16:20.796-02:00,14,27,48,11,2018,3
2018-11-27T15:35:41.796-02:00,15,27,48,11,2018,3
2018-11-23T15:47:21.796-02:00,15,23,47,11,2018,6
2018-11-08T22:50:31.796-02:00,22,8,45,11,2018,5
2018-11-09T11:09:09.796-02:00,11,9,45,11,2018,6
2018-11-06T12:37:30.796-02:00,12,6,45,11,2018,3
2018-11-06T17:04:18.796-02:00,17,6,45,11,2018,3
2018-11-17T14:12:11.796-02:00,14,17,46,11,2018,7
2018-11-17T21:52:48.796-02:00,21,17,46,11,2018,7
2018-11-22T09:59:41.796-02:00,9,22,47,11,2018,5
