song_id,title,artist_id,year,duration
SOYEDMV12A58A7AF6D,Do Ya Think I'm Sexy (Album Version),ARBZIN01187FB362CC,2006,274.05016
SOKFQVN12A6D4F80AC,Magic,AR3GYSX1187B98D2FF,1997,175.77751
SOOKJPH12A6D4F6E3F,Cry Of The Lonely,ARSNV1C1187B98FC55,0,318.58893
SOPWKTP12AB017EB66,Shelley My Love,ARNJ2C31187B9B3239,0,194.97751
SOJQFDF12A6D4F91C8,Night Vision (BBC Lamacq Live Session),ARPMGJM1187FB43CC2,2002,192.65261
SOZEZIE12A6D4F5071,Hit The Road_ Jack,AR5J7RY1187FB3781C,0,140.06812
SOQTXVQ12A8C13E6C4,Chapter One: Destiny,ARRIWD31187B9A9B4A,2003,2709.2371
SOHTUPP12A6D4F9E57,Put A Back Beat To That Music,AR86IIE1187FB40BE5,1975,220.23791
SOCHBNH12A6D4F896C,Esta Vida Es Puro Grupo,ARLGBE01187B993466,0,146.41587
SODOOMF12AB018D375,This is My Father's World/For the Beauty of the Earth,AR7ZKHQ1187B98DD73,1993,234.762
SOACMYN12AB018321D,Why I Pack My Lunch,ARS371M1187B992F09,0,180.94975
SOWYQHF12AB0186D3E,Oblivious (Alternate Version),ARFULGF1187FB5690C,0,201.22077
SOHIUXB12A8C14321A,Ricochet (2009 Remastered),AR0AJG11187FB51EFC,2009,270.96771
SOQRJUI12AC468B2B2,Dein Körper ist ein großes Haus,ARQRKWV11F50C4E45A,0,193.64526
SOAGVDU12A8C13457F,She Wants Me Dead,AR2JLLE1187FB3D8EA,2002,103.83628
SOZTHOY12AB01859E0,Palomine,AR9TCXZ1187FB4D9E8,1992,249.23383
SOGJZCR12A8C13C4F1,Renuncia Al Sol remix Bigsimon,ARA3YNR1187FB4B500,2005,365.94893
SOAPERH12A58A787DC,The One And Only (Edited),ARZ5H0P1187B98A1DD,0,230.42567
SODHVES12A6701CE6B,Driving Home For Christmas,AR3793X1187FB50CB3,1986,241.162
SOFQOCW12AF72A9D7A,Get Off the Fence,ARGBE8R1187FB4D4FA,2010,288.20853
SOTCWTN12AB017EB37,The Rush (Long Time Coming) [Drop the Lime Remix],ARP9ZS01187B9AA28F,2006,332.5122
SOYYETY12A8C13B03B,Reuben's Train (Album Version),ARY8LZU1187B98D7E5,0,179.40853
SOVTGXQ12A6D4FB9CA,Atmosphere Station,ARBM57Q1187B9AF97C,1986,191.81669
SOHWKNM12A8C135A07,Word Is Alive_ The (Jeromix)  (Mortal Album Version),ARM8Y3L1187FB537A7,0,290.55955
SOKGPSO12AB0187077,Garden of Earthly Delights,AROFSLD1187B99018B,1969,163.94404
SOAPVNX12AB0187625,I Remember Nights Wide Open,AR5T40Y1187B9996C6,1998,249.3122
SOFOZRT12AB017F1CA,Quero Esquecer Você,AR0Y6CY1187FB57349,1963,140.19873
SOBZBMT12A8C137F86,Vital Vessals Vindicate,AR0DGAV1187FB412FA,0,429.322
SOXUAGM12A8C1399EC,Rescate Freeformed Giggles,ARYONFX1187B9B5795,2000,660.74077
SOGJYZW12A8C134DBD,Crass Commercialism,ARQ76LG1187B9ACD84,1982,1030.19057
SOLGMGB12A58A7E4E6,Electric Guitar (Headstock),ARHPGAD1187B9AE791,1993,334.91546
SOLRYYN12A8C13729F,Red Sails,ARGJ84O1187B98CD2C,1982,283.0624
