song_id,title,artist_id,year,duration
SOAXBFS12A6D4FB235,"Monkey In Winter (12\" B-Side Version) (Feat. Sinead O'Connor)",AR03Z7E1187FB44816,1987,300.5122
SOPQEJK12A58A7B6C8,Hidden Track Conversation (Reality Check Album Version),ARNC7541187B9B6D3B,1997,72.4371
SODSECH12A8C13E44C,The Receiving End Of It All (Album Version),ARL1MEI1187B9AD98B,2007,318.40608
SONWOOQ12A58A7A198,You Shouldn't Judge A Man By The Hair On His Butt!!,ARVXFEO1187B99BB25,0,352.73098
SORMTDC12A8C13B7F2,Brompton Cocktail (Album Version),ARC9CR51187FB51A13,2007,252.62975
SOODKCJ12A6D4FB1E5,Here's Where You Belong (Album Version),AR3ES871187FB4E75B,1967,170.57914
SOMLIKM12AB01805E3,September (Future Beat Alliance Remix),ARF1TVN1187FB42952,2009,190.69342
SOXIEUD12A67020BCE,Settle For My Love (Remastered Version),AR5HHQX1187FB490B9,0,313.80853
SOTJZWH12A6D4F9E89,Me Japanese Boy I Love You (1991 Digital Remaster),ARD92TH1187FB57ACD,0,145.08363
SOAGYNF12AB0187EEE,The Jezebel Spirit,ARBFCK11187FB4C89B,1981,296.33261
SOYBGUN12AB017EB33,Iron Fist (from Terminator / Motörhead cover),AR5C3N411C8A41591C,0,157.64853
SOYYGSD12A6D4FA8DF,Something's Come Over Me (Album),AR8BZCC11C8A41503F,2007,209.52771
SOEHVXX12A58A7CB91,Say Goodbye  (And We Drive Album Version),AR9F9N91187B9ACD8A,0,141.322
SONLPSN12A8AE4711C,You Move Me,ARWPYQI1187FB4D55A,1987,225.4624
SOPKWKW12A8C1312BC,Head For Backstage Pass,ARHI20L1187FB4C997,1976,163.83955
SOHSNSJ12A6D4F7CBB,Cherokee (1998 Digital Remaster),AR04S8J1187FB48358,0,207.25506
SOXAVRG12A8C13B199,This Place Is Haunted (Album version),ARSZ7L31187FB4E610,2004,199.57506
SOJCUNU12AC907260A,Fragment ft. JuanLove,ARNIDM31187B9A044A,0,73.79546
SOKRNQN12AC468F923,Back To My Roots,ARRYBYF1187FB3929E,2008,738.71628
SOLNCXI12AB018CB6A,Pressing The Issue (Album Version),ARKJS6R1187FB46324,0,381.09995
SOTUQMP12A6D4F70D6,I Skyggen Som Jeg Plejer (1998 Digital Remaster),ARPV0821187FB3C396,0,330.68363
SOTLXEX12A6D4F96EA,Out Of The Danger Zone (Degarmo And Key Album Version),ARB45GQ1187B98D2B4,0,173.19138
SOBKHLN12A8C143403,No Holds Barred (feat. Devlin_ Noisia & DJ 2Tall),ARPZEAM1187B9A01A3,2009,164.46649
