song_id,title,artist_id,year,duration
SOTIFMS12A5891F8D1,It's Alright (LP Version),ARC0IOF1187FB3F6E6,2005,216.11057
SOJFMRY12A8C135E2F,Destined For Great Things,AR1XD261187B9ACF9B,2007,144.01261
SOYSJCP12A8C1368EC,Blind Revolution Mad,AREYM1B1187FB4F87D,0,289.48853
SOAFFDU12AB017D31E,Hesitant,ARRRFA71187B98F09B,2004,92.08118
SOCSZPZ12A8C1458C5,Bose-einstein Condensation,ARLUY0Z1187FB384D4,2002,167.28771
SOJOQGN12A8C142B8F,The Missing Suitcase,AR4WVZH1187FB47434,1999,339.66975
SOUCHOR12A58A81155,I Want You (Album Version),ARVNGA71187FB3C107,2005,246.09914
SOZLOVX12AC9618931,Sterile Prophet,ARBBHDX1187B9B2EE7,1996,258.37669
SOSOGVR12A8C138463,You're The Love Of My Life,ARFAN5B1187FB3A6BB,1995,217.96526
SOICRKO12AAF3B32F4,Hank Steel The Real Queer Cowboy,ARAJOER1187FB5BAF1,2008,154.43546
SONCXKI12A6D4F8F08,Life Begins At The Hop,ARNSYEO1187B9B8945,1979,226.69016
SOXQUPO12A6D4FC2B6,Enganchate Conmigo,AR79C1C1187FB4C482,1991,205.21751
SOCWQUY12A6D4FCC98,Walk On Fighting (Live),ARWDDHA1187FB3A745,2004,317.54404
SOGASRU12A8C1389BD,Orlando's Not Here,ARR65F51187FB47D3D,2000,192.54812
SOJNTCX12A8C13C18A,Az életünk,AR89OYB1187B9A657C,0,230.21669
SOCHARV12AC468943A,Highway of Pain,AR6VDI31187B9904AF,0,226.11546
SOKGPRX12A8C138268,The Stranger,ARBM57Q1187B9AF97C,2003,231.57506
SOSOBGH12AC90716CE,Sketches of Pain,ARRBYX41187FB477C6,2004,146.80771
SOPUGED12A6D4FA14A,Down By The Riverside,AR0JKDD1187B9BA274,2009,160.46975
SOYWDKC12A58A78285,I Can't Lie To Me,ARVH6LM1187B994D1B,0,201.06404
SODCBOD12A8C141E74,The Cross [Acoustic],ARJ97ZM1187B9AD147,0,298.70975
SOYACQH12AB01865E2,6.8 Shaker,AR4Q50W1187FB50A55,0,351.18975
SOBEZQU12A8C13AF2E,Cuarto Acto,ARADNLR124549A36DE,0,18.9122
SOHPWHH12A58A79664,I Wonder Why (Live),ARRH52A1187B9ABAF0,0,478.77179
SOMTOMO12AB018BE21,Reflections,ARCY8M01187FB4D3D8,2009,208.1171
SOSWTMZ12A6D4F621C,A Christmas Carol,ARJMYTZ1187FB54669,1959,185.25995
SOPTAUD12AB017EAD6,The Dirt of the Vineyard,ARPOD0Z1187FB4D56D,1997,249.59955
SOLKWDF12A8C13F3F6,Can't Turn Away (Album),ARXGKVD1187FB54D8F,2002,270.15791
SOMUKME12A8AE47D60,Never Knew Your Name,AROJOF31187B9B3DA1,2008,218.95791
SOEQGOO12A6D4FD61B,Lass mich (Radio Version),ARQJP041187B9B5093,0,192.49587
SOHCMZK12A6D4F8933,Two Note Swivel (Unfinished Outtake),ARROQSO1187B9AEB80,2005,348.78649
SOZCARG12A6D4F74D1,Simon,ARUTEVU1187B9ACAF9,2000,360.95955
