song_id,title,artist_id,year,duration
SOZSDWX12AB0181EF7,Amazing Grace,ARJOEGM1187B9B8F24,0,231.07873
SOIRDJV12AB0181B74,Plus Rien N'est Apreil,ARRE0C21187FB5A114,0,251.29751
SOFVUXQ12A8AE466A4,Más lettem én,AR5NKOZ1187B9AD2D5,1994,226.32444
SOHJSNI12A58A7DDEC,Stay Out Of Trouble,ARZC45S1187FB3F374,1979,255.79057
SOQNNUY12A58A7CCEB,I Know That Car,ARHT0B11187B993CB3,0,201.63873
SOCNEOJ12A3F1EB4A3,Spiderview,ARO48XX1187B98FC5C,1999,170.68363
SOHHKVA12A81C20434,Massacre,ARH4E441187B9B22D1,2000,100.28363
SOTXGDC12A8C140E52,Two Silver Trees,ARTFY1X1187B9AFF88,2008,229.79873
SOIXVPC12AC468E280,Homes & Gardens (MY-1),AR1IDYQ1187B98E714,1993,327.44444
SOFKVNS12AB017CF48,Amazing Grace,ARUYIJ01187FB51CF6,0,116.89751
SOTVIWV12A8C13CB34,My So Called Friend,ARDRSTJ1187B98C71B,1997,176.19546
SOBIZOU12AF729E8CA,Changed My Life,ARNXNH81187FB52EB5,2003,231.07873
SOOFQMR12AC3DF9DCA,Conviction,ARY9KT31187FB4C2FA,0,224.31302
SOXIWIH12AB018000D,Bill's Speech - A New Kind of Warrior,ARJJKAA1187B9ADAF1,0,100.30975
SOSVXGQ12A8C13D0D2,She Cries,ARIRE5Q1187FB4DC13,2001,234.91873
SODGHAZ12AB018E7EF,Sen~or Mystique,ARGTS611187FB3893D,0,517.8771
SORCRMZ12A6D4FCF1D,Romany (Album Version),ARTH4V21187B99BDD7,2007,106.68363
SOEWSZB12AC468CECE,Honey Butter Lover,ARTEABC1187B9AE16E,1969,72.77669
SOGFZMR12AB0187C3A,Trench Town,ARTIHCD1187FB4FC8D,0,225.802
SOKDGEX12A6D4F6537,She's Taken A Shine,AR7SF1N1187B9A91D1,0,221.88363
SOBKGSR12AB0184A57,Death Or Jail,ARHL8SP1187B98F8A3,2010,171.07546
SOILQET12A8C136870,Innocent Bystander,ARDS81Q1187B989358,0,176.97914
SOGYLEI12AC4689F43,Cornerstone,ARK0VFZ1187FB4309B,0,314.30485
SONKDTV12A8C13655D,On A Line (Unplugged) (Digital Version),ARC8VSG1187B9A1F90,0,170.21342
SOAWAPM12A6D4FB56A,June 26th_ 1999 - Slight,AROGN2E1187B98D292,1999,353.07057
SOVAYAQ12A6D4F8359,I Asked For Love,ARILMD31187B99B369,0,283.19302
SOOQDZQ12AB0185FA1,Slave Dealer's Daughter,AREYJKQ1187B9AEAB5,1989,150.96118
SOZWKKC12A8C134729,Stairway To Heaven,ARVWMRK1187FB5B32D,2004,266.13506
SOJEUBG12A8C13DF82,Caught In The Middle,AR7K3KZ1187FB5A3CE,1981,265.63873
SOFDPWK12A58A787C6,Parade (Live),ART8YFQ1187FB5748F,0,370.25914
SOMTSAL12A58A7927C,Not Gonna Take It,ARMCJVK11F4C84373E,0,354.16771
SOFMPJS12AF72ABCA9,Tried And True,AR5C4AV1187B9B14DD,2003,274.96444
