song_id,title,artist_id,year,duration
SODUMDU12AC468A22B,We're Skrewed (Otto Von Schirach My Supernatural Motorcycle Gang Will Knife U Open Piss & Shit All Over Your Organic Starbucks =iPhone Bank Account Lifeless Lifestyle Remix),ARHOSMU1242078130D,0,249.5473
SOFVSVD12A6D4F9E89,Making A Noise (Olympic Version) (24-Bit Digitally Remastered 02),ARUUSE81187FB3C64A,2002,230.42567
SOGJQWG12A81C20AE7,IX E Major [24 Preludes and Fugues op. 87] (Dimitri Shostakovich),ARC5EHQ1187FB4834F,0,227.73506
SOAAGXT12A8C13A94D,Beautiful Zelda (2007 Digital Remaster),ARTC1LV1187B9A4858,1968,145.03138
SOBVWBQ12A6D4F9D3C,Sudel (Rudy Van Gelder 24Bit Mastering) (2004 Digital Remaster),AR4OW681187FB3EC84,0,340.40118
SOODCKF12AB017E524,The Way I Live (feat. Mary J Blige),ARYFIUB124BAE72EC7,2009,238.13179
SOJXFLJ12A6310EE3E,Toyota City (2003 Digital Remaster),AR049S81187B9AE8A5,1980,204.32934
SOASNQV12A8AE48819,Charly (Trip Into Drum And Bass Version) (Remastered),AR4L4WQ1187FB51996,0,312.86812
SOYQDUJ12A8C13F773,Shine On (Acoustic Version From Q101_ Chicago),ARWDPT81187B99C656,0,173.63546
SOFWLUE12A6D4F887C,Taking The Veil (2003 Digital Remaster),AR4UYK91187FB36122,1986,280.68526
SONKVFM12AB01875C9,Amor De Madre/Mi Niña Cambió/Un Chi Chi Medley,ARL4W6Q1187FB4713C,0,639.13751
SOLLGNV12A6701C582,Mimosa (Alternate Take) (2005 Digital Remaster),AR5KAA01187FB5AEB7,0,606.61506
SOVMOKZ12A8C13D96A,Yet Another In A Long Series Of Yellow Car,ARUN69Q1187B98E4D4,1992,268.17261
SOWMCOW12A6D4F9E6D,You Are My King (Amazing Love) (Supertones Live Album Version),AR1C2361187B98E3C2,0,309.15873
SOYRGBU12AB01836A0,Hidden Track,ARUMLBQ1187FB3EB70,2001,329.87383
SOKFIQK12AB0186137,Belonging (Lopsided Lullaby) (Album Version),ARN380K1187FB3791C,2000,350.22322
SOAYEDD12AF72A5917,The Good_ The Bad and The Leftover Crack,AR8JO2B1187B98EBB6,2001,148.89751
