song_id,title,artist_id,year,duration
SOKUATC12AB01853F3,Turandot: Nessun Dorma (Act 3),ARV481W1187FB38CD9,1997,191.13751
SOGZKUT12AB0186276,Tierra Sin Nombre,ARJNVPB12454A3E0B8,0,180.1922
SOOTCZF12A58A7C7C0,Spelling Bee (feat. Makzilla & Robert Rebeck),ARNVRQH1241B9CC609,0,75.31057
SOODOZG12A8151B9D1,Nobody But Me (2008 Digital Remaster),ARZDZR21187B99C78C,0,141.26975
SOQJAID12A6D4FB775,Let It Snow_ Let It Snow_ Let It Snow [Live],ARN0YZ71187B9BA57B,2003,144.22159
SOQHTUT12A8AE475F2,Let It Go,AR0OQPL1187B9B549A,0,299.85914
SOZPQGO12A8C1380D7,A Vicious Reforming of Features,ARQDZ2F1187FB3E26B,2008,347.37587
SOSVGZT12A6D4F6F67,Pour Un Flirt Avec Toi,ARKLR4N1187B9AF3AA,2004,192.41751
SOATQDF12AB018BD25,Teardrops Will Kiss The Morning Dew,ARF2SVO1187FB53E8F,1992,222.14485
SOBYTDB12AB01847E9,Annie Don't Love Me No More,ARYH5W21187B9924C7,1994,124.08118
SOEJCDP12C791395D2,Guten Abend_ Gut´ Nacht,ARCUJ1T1187B997B07,0,185.18159
SOJXVAH12A8C139700,"Barking Dogs (From \"Piouhgd\")",ARPQ4Z01187FB3A736,0,450.84689
SOBLUTH12AB018E707,Neon Angels On The Road To Ruin,AR74YRW1187FB3F834,1977,208.29995
SOPOTXY12AF72AC1E8,Crumbs Off The Table (Feat. Aaron Livingston),ARQG4O41187B98A03B,2010,244.68853
SOJGLWE12A58A7C42F,Talkin' On The Otherphone,ARTX9HU1187B99207A,1992,457.24689
SOXVUBM12A58A7DAE2,Sun in an Empty Room (Cd),AR88M4Q1187B9B752F,2007,240.40444
SOBBHTU12A6D4F511E,It's Good for the Soul,ARGTWSU1187FB437B8,1994,276.16608
SOYQHJU12AB017ADBD,The Walls Are Starting To Crack,ARA3YV11187B9A916A,2008,397.58322
SOREHRF12A6701C41A,Rubberneck Lions (LP Version),ARX16TQ1187B9899C9,2001,315.53261
SOYIEGB12A6D4F8C07,Cantaloop (Flip Fantasia),ARKZGPB12454A5245F,0,279.32689
SOTLUNF12A58A79B5D,El Derecho De Vivir En Paz,AR8WLH21187FB49CE7,2006,285.6224
SORSYKF12A6310E15A,The Girl From Back Then,ARR76SY1187B9AD510,2001,149.91628
SOFULXL12A8C142C91,Let Me Show Ya,ARZHCKQ1187B9BA5BA,2009,385.98485
SOETFLY12AB01818E0,Beware Of Strangers,ARZWIZL1187B9B3409,1987,217.46893
SOGGJGW12AB01895D8,Tethered Dogs,ARA5DNX1187B98E045,0,235.75465
SOUFUZL12AB018AAA0,Doin Anything I Say,AR4JL9A1187B98C936,2010,161.802
SOZZOWZ12A58A7E518,Reggae Fi Peach,ARVEB2M1187FB4C514,1980,160.33914
SOXNYBP12A8C132DC0,Shooting Gallery (Album),AR890YA1187B99E328,1994,212.61016
SOXACRN12A6D4F5DD2,Hey Now Now,ARRYZN01187FB45757,0,336.09098
SOTFZEZ12A6D4F79CF,The Ultimate,AR8RXRI1187FB4104B,0,237.58322
SOFLZLY12A67020375,Public Service Announcement,ARD8QWG1187B9A5797,2005,214.93506
SOVXQVR12A8C132852,Soaked In Cinnamon,ARIUHYM1187B9AEAE4,0,183.27465
SOFYDHR12AC3DF519E,What the hell,ARB2R511187FB3A9A1,1988,99.97016
SODKWQO12A8C142C61,I've Got A Feeling (LP Version),ARTZ41F1187FB590D5,0,265.1424
SOFEZJP12A8C13C555,Worms Make Dirt,ARBIECI11F4C845BBC,2000,170.13506
SOHYMJE12AB0180D2C,Expiritualized,AR11SHH1187B98940A,2009,457.11628
SOJBAZO12AC4687571,So Damn High (Will Eastman Club Edit),ARYLWPW11F4C847221,0,277.73342
SOCPQXO12A58A7D939,The Surge,AR9AR5R1187B99BDA9,2007,199.83628
SONRHMY12A8C13864E,Original Sin,ARTB3OO1187FB49BDA,2001,289.41016
SOIBCDY12AF72A64F7,No Brakes,ARYU0GB1187FB52CEA,1985,196.0224
SOJHUBJ12AC9097970,Living Is The Best Revenge,AR929981187B98CBB3,2003,159.81669
