song_id,title,artist_id,year,duration
SOJCKCY12AB0188482,Ricky's Tune,AR4TPZ21187FB4C5CB,2007,206.39302
SOHQCOD12AB018316C,Stranger To Myself,ARJCVCU1241B9CD97E,0,254.64118
SONOYDG12A8C13FB1C,Stop breathing,AR6ELQO1187B9AC8AF,1999,300.40771
SOBCRSV12A6D4F3C93,Humming,ARJVTD81187FB51621,1997,362.31791
SONKZOI12B0B8073FB,Black Market Baby,ARERLPG1187FB3BB39,1999,302.44526
SOUMLGB12AB0186F66,Detroit Rock Island,ARSX3SG1187B99686A,0,275.40853
SODCMIA12AB018398D,Primer,ARIRQGA1187B99D9FF,2007,325.58975
SOWNCGX12A58A7916F,And We Will Fly,ARISNG51187FB4CE02,2007,259.13424
SOBWPAJ12A6701F92C,Orphan Girl,AR1FLAG1187FB39B0E,1996,236.35546
SOJBUKC12AB017ABB8,Brothers And Sisters,AROTWS91187B9B5BC8,2002,275.90485
SOHTQZH12A58A7EF84,Douglas,AR1PN1B1187FB36561,2009,157.49179
SOZRIFJ12A67ADA4BE,Been There All The Time,AR9YWMS1187FB43A34,2007,220.70812
SOLJQCA12AB0181D3D,Sunshine (Electro Funk Lovers Mix),ARYKBVK1187FB3B523,2008,283.79383
SODASWA12AB018D737,Pits + Poisoned Apples,ARQ6OS81187B998B73,0,48.48281
SOYUNLF12AC468D803,Head Rush,ARV5NZ91187B99A6C8,2002,228.20526
SOHAVRS12AB01815D0,Song for Kelly,ARJXVSV1187B9A252F,2008,198.53016
SOCEINA12AB017B01A,Trapped In Tokyo Bay,ARS1U8K119B34039DB,0,146.83383
SOGOXVK12A6D4F91F9,Improv #1,ARDE7I31187FB43352,2006,206.00118
SOXSPAK12A8C140120,Kidda Kidda,AR944BA1187B9B7723,2008,280.2673
SOBUQCD12A8C132DC9,Ghost Showers,ARZQYSZ1187FB3AC39,2002,251.03628
SOYCDMV12AB018653C,Useless Facts,AR71FMN1187B994495,0,139.80689
SOFUNMA12AB018636A,Religion,ARY1QJF1187B98EF3F,0,225.61914
SOKRBIR12A8C12FF4B,Confused,ARQ6DNW1187FB4DF1D,2000,209.44934
SOCCEYK12AC468AFB1,False Hearted Lover Blues,AR7ICFK1187B9955FF,2007,208.32608
SOJQRCO12A8C135E8C,Let's Go,AR42JAD1187B9B19E1,2008,105.1424
SOGVBLQ12A8C144539,Blaue Flecken,AR679BF1187B9B1CA6,2008,218.61832
SOPZKUG12A8C1417E1,Heaven For The Weather,ARIHE7O1187FB47DED,0,207.12444
SOBOIMB12A6D4F7ABA,Under The Rainbow,ARMH4YI1187FB3F45E,1996,257.72363
SOQXOXK12A81C219E6,Der Bofrost Mann,AR16MYF1187FB562C3,2005,161.54077
SOPEIBP12A8C13CD4C,Steamer trunk,ARC1SV21187FB4CF26,2001,172.17261
SOJTAUQ12AC4689DD9,This Ain't Pleasure,AR3KGPQ1187FB53C84,1992,163.13424
SODUZWL12AB0183CD8,Things To Do Before We Die,ARBR4UG1187B9B5A9D,2006,315.24526
