song_id,title,artist_id,year,duration
SONOOQK12A58533A67,D Minor Mint (Rudy Van Gelder 24Bit Mastering) (2004 Digital Remaster),ARU1K2U1187FB48529,0,384.9922
SOXTFAC12A6D4F83FA,Hay Una Música Del Pueblo (Feat. José Mercé),ARR30921187FB36C2D,0,207.77751
SOORAMW12A6D4F327F,Keep Away From Other Girls (1997 Digital Remaster),ARV3K201187FB3A680,0,143.96036
SOUSEGE12A8C141926,Carol Of The Bells / Sing We Now Of Christmas (Album Version),ARTY3711187B9AB37D,2008,240.06485
SOAYZVD12A6D4F8145,Section  53_ Row 78 (Explicit) (Feat. Maverick),AR6PETN1187B998AA2,0,312.16281
SOIPXSK12A6D4FC1D7,Dankeschön! Danke! Wir Rufen Sie Zurück! (2007 Digital Remaster),ARERIMH1187FB3D40C,0,233.9522
SOMZGJO12A8C13676E,Stomp Remix (feat. Bad Seed_ Session_ Copywrite_ Poison Pen_ ArchRival & Sean Price),ARRFBPZ1187B9B8263,0,206.96771
SOFTZNG12A6D4F69D3,Southern Girl (Live) (Feat. Frankie Beverly),ARMF8CE1187B98CD05,0,394.4224
SOPUVJY12A58A7A8B2,Love And Money (Album Version),ARNNEAF1187FB5C737,0,82.54649
SOTFEVO12AB018AFD6,Um-an-ah (ft. Raman_ Skinz & Rainman),ARLRJTG11EBCD7BC85,0,265.06404
SOHCDBM12A8C142693,Modesty (Theme From Modesty Blaise),ARQ446N1187FB4F83D,1966,145.97179
SOILALF12A8C146C98,Now I'm All Over The Place_ Scoob (Album Version),ARMM7T01187B9B31E0,2008,433.47546
SOCIUNU12AB018C069,Your Love's Return (Album Version),ARFGYOQ1187B9AD59F,1970,237.29587
SOPHQDY12A8C13A876,This Is Not The End (Album Version),ARGI23E1187B9B0F91,2005,264.64608
SORLTFY12A6D4FC61E,Holy Heart (On The Road To Beautiful Album Version),ARNJ9M91187FB3906D,2003,270.602
SOBWHXK12AAF3B3D0D,You're the Reflection of the Moon on the Water,ARBG45N1187FB38F2E,2009,260.17914
SOAIGHO12A8C13B2B9,They Can't Take That Away From Me (Live),ARF2QUN1187B9A7204,0,289.25342
SOTLVRA12A8C13F6F3,Suave! (Bonus Track),ARFL5HZ1187B9AC31B,2006,128.44363
SONETWU12AB017C285,If These Are The Things (LP Version),ARAO91X1187B98CCA4,1992,283.37587
SOKNSOQ12A8C134AAE,Tema Da Desilusão (Garota De Ipanema),ARZLS3G1187FB38347,1967,87.58812
SOZCRVP12A81C21F40,Welcome To The Dollhouse [Featuring P. Diddy] (Album Version),AR4503S1187FB43199,2008,46.94159
SOZNDGY12AB017EAC0,Te Quiero Mucho,ARFL5HZ1187B9AC31B,2009,122.04363
SORPVOE12A58A7C96E,Mind Eraser,ARYLKRH1187B98AC77,2005,137.06404
SOVHGIY12AF72A38A1,Whenever You're Around feat. George Duke,AROQMWV1187FB3781A,0,245.7073
SOKVIBT12A8AE45ABD,Jealous Woman (2007 Digital Remaster),AR9TJKD1187B990125,0,185.20771
SOZRTNQ12A6D4F90E7,The Strain,ARTC1LV1187B9A4858,1972,203.65016
SOFECGW12A8C13BA76,Two Hands (Plastic Soul Impalement Album Version),ARBBCD01187B990EF4,2004,222.04036
SOIXFES12A6D4F9387,Soul For Sale (Album Version),ARHK7VE1187B994E06,2003,216.00608
SOERXWS12A6D4FC2F5,Living on the Outside of Your Skin,ARDTIOA1187B99E779,2005,186.14812
SORMZUF12A6701F2BA,Gentle Sheep (Album Version),ARI3Y8E1187FB4302B,2004,204.5122
SOBTEHX12A6D4FBF18,You Eclipsed By Me (Album Version),ARMOHN71187FB3959F,2004,218.90567
SOANXLR12A6D4F82BF,Rapture (Us Disco Version) (1999 Digital Remaster),ARM7YQQ1187B9A84E7,0,431.75138
SOCGXWX12A6D4F98AA,Message To A Friend,AR1CD5Z1187B98F2C2,0,373.41995
SOFQNKY12A67FFB30C,I've Seen The Saucers,ARTB3OO1187FB49BDA,1974,288.13016
SOKDWZQ12A67ADE852,The Hand That Holds The World,ARC9YSC1187B99C141,2006,273.6322
SOLZXTF12A81C1FF0E,Pursuit On 53rd Street (LP Version),ARUIHX41187B98BE59,1974,154.3571
SOJSSDR12A8C142EE5,Um_ Um_ Um_ Um_ Um_ Um (Curious Mind),ARCBYJW1187FB51FD8,0,134.03383
SOKSJHK12A6D4F7DF6,Stand Firm (2002 Digital Remaster),ARW0Z9V1187B9A0699,1978,371.1473
SOJZQSD12A8C13C990,The Disappearance Of Ray Norton,ARRCN061187B9B4F57,2007,191.45098
SOJQPBX12A6D4F5E5F,Tremila (Rock Prove) (2006 Digital Remaster),ARTR52Y1187B9B1697,0,314.3571
SOGKHJW12AAA15EE46,Beez in the Birds (feat. Kristen),AR9XPTD1187B9930BE,0,305.55383
SOSVEBS12AB017DFF2,Good News From The Desert (Featuring Murcof),ARIRXX31187FB43AC8,0,668.13342
SOPDWCA12A6701D495,Four Brothers (LP Version),AR7NTTO1187B995A0C,0,226.11546
SOBCTDP12A6D4F7602,Not Right (Remastered LP Version),ARLR9U31187B9A71AD,0,169.66485
SOISABZ12A58A7C581,Nature Is The Law,ARIIMPS1187FB4CD03,2002,295.44444
SODMXCB12A58A789EB,Mechanical Love,AR9EBE61187FB4BA7F,2008,217.52118
SOHIJDI12A8C13D09F,Queen of Spain,ARDB9J71187FB4AB8B,2008,324.72771
SOUUACJ12A8C13ABDE,My Eyes Burn (Album Version),AR5AZR91187FB41BD7,2003,259.10812
SOBZAJP12AB0187A07,Great White Buffalo (Album Version),ARVNUPL1187B98ABA4,0,583.83628
SODRSHF12AB018A147,Alle Vet Jo Det,AR6W3ET1187B997DE7,1993,297.29914
SODPEUY12A8C12FE9D,It's Such A Small World,ARV7VUX1187B9B8D1C,1988,201.79546
SOFOSWD12A6D4F9089,Grow Up (Remastered Version),ARLYTW71187FB3809D,0,389.27628
SONYDIO12AB0184814,Harm In Your Hands,ARQWDRL1187B998CD2,1990,388.15302
SOMFWJV12A67AD83F4,Rich Kid Blues (2004 Digital Remaster),ARQ2FVV1187FB4141A,0,253.23057
SOXKXUD12A8C135F70,Rival Tribal Revel Rebel,AR5804W1187FB49945,0,171.28444
SOORSTP12A6D4FA02D,Ain't That Lovin' You Baby,ARNLVQB1187B9AEAB0,1995,171.2322
SOJPYPL12A58A7A601,Teasin' Brown,ARGLOWN1187B99C06D,2005,219.0624
SOCQITN12AB01832A9,Kova Maa,AR9MC7Y1187FB464D0,2002,255.68608
SOQBUSL12AB0182917,We Can Breathe In Space,ARTH03J1187FB3E00C,2010,244.03546
SOJPXMB12A6D4F8034,Between Midnight And Day (Live),ARGETJ81187B9B4F2F,0,392.59383
