song_id,title,artist_id,year,duration
SOQCWVH12AB0185DA5,Losin' End (LP Version),ARHTHC01187B9B6D2A,0,255.32036
SOJNKJH12A8C13594C,Hell No,ARJ67S61187FB532C3,0,215.66649
SOFRPUB12A8C1355D6,Hear Me Talking To You,ARWQ2DR1187B98FF28,0,183.53587
SOLKTTT12AB01825E3,Race Against Time,AROEZR71187FB39CBA,2009,176.37832
SOVRIRM12A8C13B476,I'll Come Running,ARGUACZ1187FB3F35C,2001,125.67465
SOLZPBH12AC3DF578D,It's All Good,ARF69SG1187B9B341D,2007,260.70159
SODVRJW12A8C136703,On The Death Of The Waters,ARM6D9O1187B9ABC29,2008,188.13342
SONQMST12A6D4F8685,Everyone Looks So Good From Here,ARPFK3E1187B9A43BF,2006,176.1171
SOWCLBY12AB0186CA5,Combat Fatigue,ARM5PEE1187B9AEF3D,2008,148.79302
SOOOOFN12A58A7645D,Worst Man Won,ARXTVRP1187FB4B8D4,1998,112.27383
SOUPSLG12A8C13E734,Into the Wild,ARJQ36L1187FB5546F,2007,218.53995
SOULFYJ12A8C1415A5,Goodbye Hollywood,ARP2SG11187FB5A81B,0,256.73098
SOXOJEJ12A8C136D4B,Hyacinth Grrls,ARTX7TD1187FB58EED,2008,106.84036
SOIHLKC12A6D4FAA3F,Oceanic Beloved,ARYS3391187FB49C89,1998,258.24608
SOTSXUM12A8C141BFD,Las Vegas,ARNZCNT1187B98DAD8,1997,138.31791
SONMRQI12A6D4F9FE7,La sociedad protectora de esto y lo otro,AR3WOLA1187B991552,1999,215.14404
SOESAQM12AB01867D4,The New Fellas,ARNY31T1187B9B9CF8,2005,177.57995
SOXMJCQ12A8C13D381,When The World Was Young,ARZC45S1187FB3F374,2000,350.98077
SOQSETF12A6D4F8ED3,Tempinho Bom,AR35RMH1187FB4A865,2003,147.43465
SOHSLEV12A6D4FB13C,Europe Cries  (2004 Digital Remaster),AR5JD411187FB4EC0D,0,223.58159
SOHWHTF12AB018B0BF,Only Business,AR4LELF1187B9A3F1A,1986,104.85506
SOYXBWJ12A8C1357F8,Lil' Flip (Interlude),ARCHCB01187B9AA577,0,16.45669
SOBHTNG12AB0186500,Remain In Dirt,ARXOWQW1187FB48AD2,2009,263.02649
SODTYAJ12A8C137FDC,Dump,AREV2491187B9B017E,2004,195.65669
SODKKBR12AB0180D26,Still going nowhere,ARBLNKT1187B9AC97C,2005,223.08526
SOECRBA12AB01816A7,Ghetto Memories,AR656DK1187FB4D055,2004,279.40526
SOAYIWC12A6D4FA20F,Se Que Me Perdonaras (1995 Digital Remaster),ARSR2Y11187B98974D,0,186.09587
SOHXTLR12AB017F677,The Power Of Love,ARHIET31187FB42D8D,1990,246.69995
SOWTZXK12A58A7BA5C,Everyone is a Victim,AR4I9Q71187B9B0C8C,2006,243.77424
SOCLVWH12AB018E5BB,I'll Be Back On Sunday,AREIGVJ1187FB3C4E8,2006,177.6322
SOQQYZU12AB01885C6,Leadbelly (dub),ARLZ0XR1187FB43119,1995,455.57506
SONHKIJ12AB0182778,She Said_ She Said,AR8VWZB1187B98D944,1986,173.60934
