song_id,title,artist_id,year,duration
SOVPFJK12A6701CB16,Barcelona - (Friends until the end),AR3TZ691187FB3DBB1,2000,273.44934
SOHPSTY12A6D4F719C,Ms. New Booty (Edited Version) (Radio Edit) (feat. Ying Yang Twins and Mr. ColliPark),ARJYD111187FB3AC15,0,252.52526
SOVUIHM12A8C13E3AB,Symphony No. 3 in D major D200: First movement: Adagio maestoso - Allegro con brio,AR820DX11C8A4157C3,0,458.08281
SOBGXEU12A8AE45903,Feel It Boy (Deep Dish Danchall Remix) (Feat. Janet Jackson),ARVUN5F1187FB4CCC7,2002,215.90159
SOGCQVX12A8C131B13,Now You're Gone [Sound Selektaz Remix],AR8WV031187FB3F903,2007,334.73261
SORPIQW12AB0179EA1,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),ARB06Z71187B99049A,0,277.18485
SOTAEHU12A8AE47888,September Song,ARBE5BJ1187B98BCFD,1997,218.48771
SOGXVFI12A6D4FBF6A,Somebody Was Prayin' For Me  (Steel Witness Album Version),ARDWI4G1187FB369E1,0,226.58567
SOPRYHK12A8AE47858,Bad Woman,ARM0P6Z1187FB4D466,2007,139.78077
SOMYIML12A8C140E3F,It Won't Rain Always,ARKYI5T1187B99334F,2003,202.4224
SOYRIQP12AB0182CC1,Love & Happiness (Yemaya Y Ochùn) [Michel Cleis 'Floreo' Remix],ARV7TQS1187FB5A19E,0,598.36036
SOBHXSG12A8C13C943,Days Of Wine And Roses (2007 Digital Remaster),ARFEZRN1187FB3E182,2007,366.8371
SOZEXVU12A8AE47C8C,Mä En Haluu Enää Muistaa (I Don't Wanna Talk About It),ARQ42UA1187B9B09F2,0,228.38812
SOOVOSX12A81C22771,Funky Nassau_ Part 1 (LP Version),ARQVNWD121318C5A97,1971,191.52934
SOHUIAN12AB0184437,Walk Right In_ Walk Right Out,AR4TRPL1187B997C12,1996,248.5024
SOAGZUH12A6D4FB4C5,The Sparrows And The Nightingales (Radio Edit),AR4YEJU1187B991468,1991,191.26812
SOFUBQP12A81C223F8,Afrodiziak (Canadian Album Version),AR163GO1187B98C940,0,231.91465
SOOXNTN12A8C13D0B1,The Effect You Have On Me (1999 Digital Remaster),ARPMB2A1187FB4D306,0,196.80608
SOWEIWR12A8C138056,The Arms That Won't Let Go (The Pillow Song)/Great Is Thy Faithfulness,ARDHNC31187B9A1898,0,297.58649
SOZLFSO12A6D4FACDC,Body And Soul (2006 Digital Remaster),ARU1K2U1187FB48529,2006,387.02975
SOGTFWI12AB0184004,Controversia,ARMEW4Q1187FB57238,0,296.28036
SOODKBF12A6D4FA5B8,American Cheese (Jerry's Pianto) (LP Version),AR6VKXV1187B98E98E,1996,174.2624
SOVKVRK12A8C1411E3,Back In The Summer Of '72 (Album Version),AR9FA8K1187FB3B0EC,0,140.93016
SOENSIR12A81C210BC,I´m The Exploding,ARNZRG71187FB42DCD,2006,97.85424
SOMTIYC12A8C13C1A7,El Chuico Y La Damajuana,ARF63H31187B99B9FB,2006,135.70567
SOZFEMA12AB01868B3,Turn The Light Out,AR60END1187FB3BD8B,1993,217.20771
SOXSZBM12A8AE483AD,Fried Neckbones And Home Fries,ARB054P1187B9AD32E,0,637.43955
SOGZYIZ12AB0182936,Blood Drive,ARYLKRH1187B98AC77,2005,73.01179
SOSQACL12AB017E812,Blackcrow Hits Shoe Shine City (2003 Digital Remaster),ARVPUT61187B98FEFE,1992,314.43546
SOZLYTM12AF72AA08A,Indescribable (Live From Austin Music Hall),ARER3QP1187B9A8DC4,0,296.35873
SOTOKTW12A8C1392F7,Club Harlem (LP Version),ARO9ZL51187B9B50D9,0,306.85995
SOJHOTE12AB018B253,Shadows,ARYGXKQ11E2835CE3B,0,235.04934
SOSJZKG12A8C131A72,Ordinary Song (Album Version),ARHJHQX1187FB4503A,0,216.78975
SOVKNKQ12A6D4F9F1D,I'm Gonna Laugh You Right Out Of My Life,ARWTCIC11E2835CDD0,0,371.66975
SOVKDPG12A8C144EE8,Le Petit Train (Mixé Par Mark Plati),AREJXK41187B9A4ACC,0,211.01669
SOGDLAK12A6D4F8164,Rock Steady (MSTRKRFT Edition),ARAS3371187FB4CFB0,2008,305.03138
SOKEAOU12A6D4FB6B2,Out Of The Blue,ARLDW2Y1187B9B544F,1989,146.02404
