song_id,title,artist_id,year,duration
SOCOTGD12A58A7CC02,Dissonance,ARBS7RY1187FB3B72F,1980,697.25995
SOYZIFC12AB0186300,Pjanoo (High Contrast Remix),ARQF61A1187FB4A61F,2008,360.46322
SOYGVNH12A6D4FC774,Symphony No. 3 'Eroica': Marcia Funebre: Adagio Assai,AR740W81187FB3943B,0,864.1824
SOCMUUZ12A6310E299,I Wouldn't Normally Do This Kind Of Thing (DJ Pierre Wild Pitch Mix),ARA60941187B9AD4A3,1994,179.82649
SOLMOSX12AB01878CE,Don't Worry Now (Performance Track In Key Of Db Without Background Vocals),AR5LZJD1187FB4C5E5,0,245.81179
SOUQONO12A8A9D6AE6,Symphony No. 36 in C_ 'Linz' K425: Presto,ARICNBO124549A3756,0,475.58485
SOWVRGG12A8AE45BFA,Binary (The Light Of Things Hoped For Album Version),ARHYCFJ1187FB3FA1D,2003,234.1873
SOVDPHG12A8C13D939,Wolf In The Bend (Hello Mannequin Album Version),ARZEOSL1187B9AC259,0,296.61995
SOZILBF12A58A7CCF4,Temporary Solution to A Permanent Problem,ARGR4QF1187B99350A,2005,530.75546
SOTZYLN12AB0187B98,Child Of Curiosity And The Old Man Of Knowledge (Redub),AR571EH1187B98F500,0,333.11302
SODFRAX12A8C13274B,Let It Go,ARP29T31187B98DD5F,2007,220.08118
SOTWQOG12A6D4F9421,Paper Tigers (acoustic version),ARY1VGA1187FB5A39E,1997,220.81261
SOBOVLS12A58A794F3,Standing In The Shower... Thinking ( LP Version ),ARQOATR1187B9AE959,1988,185.15546
SOBMXRG12A6D4F9517,Don't Want To Know (1999 Digital Remaster),ARIZODP1187B9AD272,1994,247.11791
SOZUUQE12A8C13BA74,I'm So I'm So I'm So (I'm So In Love With You),ARKG2NF1187FB4A1B4,2000,243.85261
SOMRFYS12A8C13CCA4,Lie Down And Be Counted (2007 Digital Remaster),AR0NKFJ1187B9AF1FF,0,190.74567
SOTHZUA12A8C13268A,All I Ask For (Album Version),ARQATWU1187B98EE26,2005,219.81995
SOLWFIW12AB0183257,Kuusikymmentäkaksi,AR9MC7Y1187FB464D0,2000,287.03302
SOBRKGM12A8C139EF6,Welcome to the Pleasuredome,ARXQBR11187B98A2CC,1985,821.05424
SOBBLGU12A8C1324CB,Ain't No Ramblers Anymore,ARFZP3N1187FB369EF,1982,235.4673
SOOPNSS12A6D4FACA6,Think Of Me (2006 Remastered LP Version),ARFM2581187FB3BCC1,2006,136.17587
SOCEWLT12A6D4F85F3,The Last Demonstration Of Kara Dean (Acoustic),AR06NFT1187B9B2902,0,185.0771
SOKYDQA12A8AE48FC8,The World Some Sad Hour,AR48B511187FB454DD,2005,191.39873
SOQGWOP12AB0181DB9,She's So Young,ARFK98R1187B9B0552,1988,216.39791
SOJFDCP12AB0181DDD,Killed By Love,ARFK98R1187B9B0552,1988,245.10649
SOYZIYS12A6D4F5ED5,Revenge Of The Prophet (Part 5),ARNH6Q11187FB40FDD,1996,245.18485
SOCITUV12A8C132076,Ejection (Single Version),AREL9341187FB5A382,0,230.21669
SOBFOVM12A58A7D494,Riot Radio (Soundtrack Version),ARI4V0E1187B9B6FC2,0,141.42649
SOICQIF12A58A7E1BF,I Made A Tree On The Wold,AR1C97Y1187FB36430,2009,279.32689
SOXNYMY12A8C13C6D9,Such A War Has Never Been,ARIGJXJ1187FB496D6,1999,213.26322
SOQDTMC12A6D4FA1D2,The Hood Comes First (LP Version),AR1ZYLH1187B98C159,1993,216.60689
SOQHTSH12AB01849EE,There Will Be Blood Tonight,AR8FMEN1187FB4A657,2000,235.65016
SOAEPLE12AB0186815,That Blows My Mind (Slammin' and Way Out There!),ARSF4161187B9B449F,1998,228.93669
SOIUZUS12A8C136CA7,Last Laugh,ARMD3XX1187B9ACF84,2004,222.14485
SODIDHX12A8C13C43E,Dancing With The Women At The Bar,ARGUSVR1187B9AD15E,1997,268.06812
SOCOTGR12AB01869CF,Turn It Over (Album Version),ARHCRIW122988F9BA6,2009,206.52363
SOMFECC12A58A775B9,Cheer For Fate,ARGRCIV11FF10D8565,2009,197.09342
SOINLVO12A67020D31,In His Presence (LP Version),ARTDBI61187FB48479,0,263.65342
SOPTRBQ12AB0184542,When The Lights Went Off In Hogtown,ARIHKNH1187B9A3703,0,236.22485
SOJKLHZ12A6D4F90FC,These Colours Don't Run,ARHTAPO1187FB5AADE,2006,410.90567
SOYTCBE12A58A7EBF3,Christmas In Prison  (LP Version),AR35E9F1187B9B4877,0,193.77587
SOCPSBZ12A6D4F43ED,Autumn Leaves (1999 Digital Remaster),ARIK8T31187B9A4D4F,0,171.4673
SOPBXJL12A8C144F11,Por Eso Si Te Vas,ARPKX831187B995605,2009,219.89832
SONLQOH12AC468BC40,L'archipel des pensées,ARBUBXG1187FB4B6A1,0,209.44934
