song_id,title,artist_id,year,duration
SOFYQSO12AB018A0DA,Get-U-Now,AR6G29T1187B9A99F9,2001,147.22567
SOBVBID12A8AE474E3,Suffer,ARSCJQW1187B9B3523,0,63.58159
SOAIPWV12A8AE4563D,Aristillus,ARJD43U1187B98EAB9,0,116.21832
SOCTEIJ12A6D4F8BBE,Go!,AR0VAZ71187FB5AAD6,1999,219.27138
SOMWQNA12AB0182613,People,ARFZRJT1187B98D64E,2002,206.05342
SOLVSGJ12AB017C67B,Le Piege,ARBCAPU1187B9A3817,0,248.39791
SOHIEEZ12A58A78CBE,Coward,AR0YWDQ1187FB3EE4A,2008,307.51302
SOOQMEW12AB018D14D,Xanadu,AR6SI4J1187B9922D0,0,227.89179
SOQYWYK12A8C13D980,Straight Up,AR2F1JC1187FB4EFB0,0,286.53669
SONACHY12AB0187123,Fear,ARHKJ731187B9B45E9,2009,127.05914
SOHLERN12AB0185E10,Lady Love,ARYCRJO1241B9CB830,0,217.86077
SOBOWKY12A67ADEA7E,Lust,ARDKBAV1187FB4AF61,2005,394.50077
SOGDBUF12A8C140FAA,Intro,AR558FS1187FB45658,2003,75.67628
SOJSONJ12A8C135C87,Gato,ARPUORB1187B98DC82,1999,327.00036
SOERWEA12A6D4F4CB8,Going Home,ARI6OUG1187B989234,0,277.10649
SOCYZBS12A6D4FCAA4,Cecom,ARDUK761187B9B0862,0,271.75138
SOZUMZS12AB0186A98,Borealis,AR1EQM51187FB4F1C5,0,434.93832
SOJCEQS12AB0188A1B,Perdon,ARY8D1F11A348EFF8B,2007,227.68281
SOPRMBN12AAA8C59AA,Mulata,ARFWXAS1187FB38486,0,179.93098
SOFPSXO12AB017E22C,Nice Ride,ARHKW8K1187FB4C9A2,0,254.45832
SOOSGPT12AB0186833,Intro,AREKQ851187B9AB9D4,2007,16.69179
SOUTOYE12AB0184714,Sfx02,ARTQBG41187B99D524,2006,777.9522
SOCHDCZ12AB0188A57,K.S.E,ARFKXP81187B993CD1,0,259.16036
SOCJOGB12A58A7D645,Perfecto,ARJBAHO1187FB47A89,0,267.80689
SOMQHXT12AB0184689,Monty,AR0XX7N1187B9BA0DF,0,439.7971
SOERGVA12A6D4FEC55,Try,AR1NRFQ1187B994284,2001,338.31138
SOGELYI12AB01886B1,Watch Them,ARVWNTI1269FB34C59,0,295.49669
SOSMTZD12A8C143887,Wake Up,ARIT4JG1187FB46250,0,380.18567
SOKJPAY12A8C13D42F,Ver,ARCIGKY1187FB4FAC7,1996,210.59873
SOSHSAZ12AB01830E3,A Chaud,ARY9F381187FB54F8A,0,234.97098
SODRZRU12A67ADEA50,Love,ARQ1YVN1187B98F652,0,241.26649
SOZBJRJ12AB01830CD,Vertigo,AR4ABAO1187FB3F4C4,2005,213.2371
