song_id,title,artist_id,year,duration
SOUFBFK12A8C13D668,String Quartets Op. 74 (Hob. III: 72-74)  'Apponyi'_ String Quartet in C major Op. 74 No. 1: III.     Menuetto (Allegretto),ARAILTA11F4C840A06,0,348.60363
SOVVCEK12A6D4F6373,Everything You Always Wanted To Know About Sex But Were Afraid To Ask (Love Theme),ARRL7WS1187FB576F1,0,165.98159
SOQTPVA12A6D4F9F76,Real Latinas (Explicit),ARWB73A1187FB5C9DF,0,374.9873
SOYTLYB12AB0183637,Runnin Away (feat. Immortal Technique),ARYFIUB124BAE72EC7,2009,279.14404
SOIIRYF12AAF3B4858,Pitbulls in the Playground,ARZNUT51187FB44098,0,230.29506
SOGUKZL12A6D4FDF28,The Apples Are Just Turning Ripe,ARY1NR31187FB45277,0,156.39465
SOBJDLY12A8C13B2A6,House Of The Rising Sun,AR8CZ1U1187FB4CED1,2003,228.77995
SOYNUSG12AF72AB21A,In My Business,AR30R5E1187B9AD78A,1998,207.3073
SOWLFUT12A6D4F7591,The Boat Song (We're Getting' Loaded) (LP Version),AR06NFT1187B9B2902,2004,244.00934
SOHVLDH12A67021249,Fire On The Bayou (Remastered Album Version),AR594TJ1187B9A2220,1997,246.9873
SOAGCNO12AB0187A1A,Revelations,ARE0OLY1187B9AD19F,2007,243.722
SOURIZG12AB01823D0,Der geheimnisvolle Fremde (Ja_ ja_ drei Mal Hurra!),AR0F5IT1187FB39E6F,0,495.59465
SOTGRMS12AB017CB37,My Mind Right (Remix),ARG6CPM1187FB36594,2001,246.49098
SOAVLHB12A8AE47D8A,Everybody´s Free,ARI4V0E1187B9B6FC2,0,398.52363
SOWASHW12A6D4F9C58,Operation Ground And Pound (Album Version),AR8P6CT1187FB458AB,2006,464.71791
SOPXSEX12A670204A0,That's What You Said  (LP Version),AR9W3X91187FB3994C,1996,260.96281
SOFNNDS12A8C138268,Variations Sur Un Theme De Haydn Op51,ART8F8O1187B9A538D,0,1143.03955
SOXXQHZ12A6D4F6E5D,Toccata And Fugue In D Minor (Live Version),ARS7F8J1187B9AFE31,0,279.61424
SORFAAB12A6D4F7EAC,Rockin' Every Night (Live),AR56P361187B9AC4DB,2005,198.79138
SOONOUT12A8C13DA4B,Polygraph_ Right Now! (Album Version),ARIG8Y71187FB46A02,2005,183.95383
SOQPSKW12A58A7B31E,Where The Boat Leaves From (Album),AR478R21187FB42BC4,2007,222.53669
SOKLOHZ12A58A7E58C,The Notches That Create Your Headboard,ARCW2471187B99E469,2007,152.31955
SOHCOFB12A6D4F75AA,Earn My Affections (Album Version),AR5JPWN1187FB5B6DE,2006,215.45751
SOQVZLB12A8C137265,Naprawde Nie Dzieje Sie Nic (Live),ARQ6JKR1187B99CC19,0,308.79302
SOLLNYP12A67ADA0C2,Blue Interlude (2006 Digital Remaster),ARUE35V1187FB3DF96,0,320.60036
SOCAKIC12AC46881B9,Still Ballin,ARBUOMY1187B99F2EB,0,285.85751
SOREEKI12AB0180F7A,Pú Komst Við Hjartað í Mér,ARXAGFF1187FB59AA3,2007,255.05914
SOESOMG12AB01841C8,My Own Way (Manchester Square Demo),AR9L6R11187B9AA3F2,2009,278.12526
SOMXPRX12AB0183570,It'll Be Alright,AR9KQMJ1187FB577BE,2010,201.03791
SOMXWQD12A6D4F85B0,Sick Love Letter (Album),ARLCORL1187B9B920D,0,240.90077
SODQMKI12A6D4F9E85,Cripple and the Starfish,ARBHCP31187FB4D417,1995,251.76771
SOIKGNC12AF72A912E,Losing Your Mind,ARQFUGM1187FB3E24E,2005,328.12363
SODZMUH12AB01838CD,El Mensaje Soy Yo,ARL3VGT1187FB40E8E,1989,171.10159
SOHFNIA12AC4689741,Catharsis Of A Heretic,ARQI60P1187FB464C9,2010,128.83546
SOUBCNK12AB017CA1C,Limelighters (feat. Camp Lo) / Flunkadelic Interlude,AR6F6I21187FB5A3AA,2003,273.60608
SOBTFKD12A67ADE97E,NAMAMEKASHIKI ANSOKU_ TAMERAI NI HOHOEMI,ARTKU4Y1187FB3BEA6,2007,277.57669
SOFQHPQ12A6D4F76E1,Out Of This World,AR68OGM1187FB5709D,0,141.06077
SOHYKLI12A6D4FE11C,Home [Scene Six] [Live Version],ARFYKUO1187B98D941,0,801.14893
SOOMKEX12AB0184E37,Now Is The Time (Torna A Sorrento),AR797241187FB576F0,0,133.74649
SOCDHVN12AB0184CC2,My Girl Friday (Album Version),ARYWKWZ1187FB53C75,0,223.39873
SONMPGO12A8AE482CA,Honey For The Bees,AR6DSDG1187B98FA86,1984,252.00281
SOWSMWJ12AB0182D5B,Born To Booze,ARQFUGM1187FB3E24E,2001,282.04363
SOPXYQQ12AB018736C,Don't Stay Out All Night,AR49F631187B98BFA6,1999,203.38893
SOGIVEL12A67ADF8FD,Into Extremes,ARWAFBJ1187FB4F3CB,2003,348.60363
SOBAEJH12A8C132809,Mary Don't You Weep,ARLFPL51187B99BCBE,1989,143.46404
SOIBMQP12AB017FF20,Espejismos Y Visiones,AR00FVC1187FB5BE3E,0,194.66404
SOAYVKY12AB01814A9,Russell Crowe's Band,ARXDS951187FB4016B,2003,71.57506
SOVVZME12A6D4F8B91,Fever Pitch (Album Version),ARI66OL1187B9AFA5B,2006,343.77098
SOEJUDQ12AB0188250,Stuck Like Chuck,AR9L0U91187FB39517,2006,119.30077
SOLVHDF12A6D4FC206,I Want What I Want (Album),ARKMU3I1187FB38A7C,1988,184.00608
SOJSQQS12A6D4F93D7,The Fools We Are As Men,ARGHBVV1187FB4D57A,2000,240.24771
SOAIVWY12A6D4F6A4A,I Don't Believe In Love (2000 Digital Remaster),ARAW35N1187B994CCA,2000,262.39955
SOLCRQP12A8C13CE2B,The Breaks (Album Version),ARIXKGR1187B99A565,1997,246.38649
SOJKPWX12A8AE48B36,I'd Rather Have Jesus,AR3J5F11187B98EC7A,0,147.48689
SOCZJCI12AB0186B32,The Garden Song,ARLCD3T1187FB57501,1985,189.70077
SOQHRWJ12A8C13AE2A,Society's Flawed Perspective Of The Truth,ARGBKMJ11F4C845BBF,0,554.34404
SOFYIDZ12AB0180A2B,The Money Will Roll Right In,ARGBR4I1187B99D073,1991,166.32118
SOSGQQS12A8C137AF5,Mile High,AROYNG01187FB56BA9,1987,239.85587
SOTMWRM12AB0184350,Lively Up Yourself,ARHAOI01187B9AE433,0,324.80608
SOSBHRD12AB01889A4,An American in Boston,ARVWFRE11EBCD7705C,2009,360.38485
SOVUDES12A8C132DF7,Li'l Hankie,ARHGKTQ11E2835E46F,0,504.21506
SOFQOCW12AF72A9D7A,Get Off the Fence,ARGBE8R1187FB4D4FA,2010,288.20853
SONXHVS12A6701E39D,Jehovah Sunrise,ARAGHRP1187B9B6375,1998,267.2322
SOZRULA12A58A776CF,Smokestack Lightning,ARSP62A1187FB3BD00,1988,198.05995
SOGQFXS12AB01865FB,Nervous Breakdown,ARS94L01187B9AD297,2002,167.44444
