song_id,title,artist_id,year,duration
SOIRASZ12A8AE48354,String Quartet No. 7 in F 'Razumovsky' Op. 59 No. 1 (1998 Digital Remaster): III.    Adagio molto e mesto,ARIBQJ21187FB48B54,0,776.28036
SOUHAOJ12AB0187C31,Te Deum Laudamus_ BuxWV 218 : II Te Martyrum Candidatus (Remasterisé En 2010),ARN8NCB1187FB49652,0,70.03383
SOFOAIA12A8C136186,Saturday Night's Alright (For Fighting),ARPAAHK1187B9ABB00,2003,223.99955
SOWNKEY12A8C131FE7,Look Around featuring dead prez and Cheryl Pepsi Riley,ARNQESK11F4C83FD6F,0,318.56281
SOFZSUX12A6D4F9293,Man And Wife_ The Latter (damaged Goods) (Album Version),AR0ULD71187FB50317,0,230.39955
SODQNJB12A6D4F66A0,I Adara_ To Lenaki Ki I Rinio (Fuss_ Lenaki And Rinio) (2006 Digital Remaster),ARTPMPX1241B9C68D9,0,218.14812
SOSJVZR12AB018698F,Four Simple Steps To Total Life Satisfaction,ARJ8IIY1187B992734,2003,58.8273
SOZJIPM12A58A7C8C0,My Best Mistake (no More Chances) (Album Version),ARPW25G1187B992965,2003,191.9473
SOKAFDS12A6D4FDD5F,We'll Start To Worry When The Cynics Start Believing,AR6CHEQ1187B9B846F,2001,197.53751
SOAHVKA12A8C146C5F,Where The Wild Things Were,ARPBMSQ1187B98AE69,1996,458.31791
SOYXCUN12A6310D884,The Grasshopper Unit (Keep Movin') (2009 Digital Remaster),ARLHO5Z1187FB4C861,0,181.10649
SOVFZPK12A6D4F430A,This Time The Dream's On Me (Blues In The Night),ARK08IP1187FB4CC1D,0,154.98404
SOGQNDO12AB0181930,Ninja Mental,AR0JURX1187FB3C8FF,1996,233.97832
SOVXDIL12AB0186426,Crank It (ft. Reigndrop Lopes),ARVBV0V1187B9A7678,0,231.60118
SOWNOLS12AF72A417C,Bock To Bock (Digitally Remastered),ARIXE8X1187B999C7B,1957,608.05179
SOJJAKJ12A6D4F951B,Wildcat Days (1999 Digital Remaster),ARIZODP1187B9AD272,1994,274.28526
SOAXKSW12A8C13E7FA,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),ARGMGHN1187B9B4213,2006,134.922
SOXOCIT12A8C13386F,Beyond The Iron Gate,ARRGOBL1187FB46D00,1997,325.95546
SORDTSK12AC46887FB,Pavane Pour Une Infante Defunte (Pavane For A Dead Princess),AR6VPKS1187B9B1DD0,0,345.75628
SOWFBBM12A6D4F8054,Heartache_ Heartbreak (LP Version),AR5HHQX1187FB490B9,0,251.84608
SOALLGJ12A8C13C579,This Mother's Daughter (2007 Digital Remaster),ARI5E6U1187B9B525A,0,237.73995
SOVNXCE12A8C1403AA,Helium Tea,AR5JDDD1187FB460C4,0,49.3971
SOKYIKI12AB018221A,Return To Innocence (Long & Alive Version),ARFOVF61187B9892CD,1993,427.02322
SOXRRUO12AB01868A4,Leave It There,ARP9Z211187B9937F6,0,164.23138
SOZFTBV12AF72A2C68,Vela_ Together We Await The Storm,ARONG9H1187B98AD1A,2006,276.08771
SOQCCQZ12A81C1F71C,Make & Break Harbour,ARSBOQJ1187B9B8872,1993,266.60526
SOATBPS12A6D4F6C3C,Les Gendarmes S'endorment Sous La Pluie,AR88DP71187B9A9A57,0,197.40689
SODMYGT12AB0184DC9,We Will Conquer,ARZFPTE11F50C50FF8,2002,312.11057
SOJSJBM12A8C1390D7,Synthesizer,AR3MSAN1187B98F06B,1998,311.30077
SOBKSMX12A6D4F9750,Say Say Say (Waiting 4 U) (Tocadisco's Not Guilty Remix),ARMGO941187FB3B52A,2006,345.96526
SOUQFRL12A6D4F9104,Fire In The Sky (Live) (1999 Digital Remaster),AR6ITTI1187FB5BC63,0,161.61914
SOHTMWZ12AB01801EF,Hammers And Hearts,ARHRNT11187FB5BEE7,2005,175.69914
SOAQEBK12AB0183417,Historia De Un Amor,ARGM4PB1187FB3DEFB,2009,223.13751
SOVTIGW12AB0180158,Something Less Than Something More,ARLQKWY1187B9AF7A0,2005,306.83383
SOZRLDP12A6D4F7C86,Intro-Count It All Joy,ARSA3561187FB58C37,0,389.27628
SOXTKFW12A6D4FC66D,With Pitiless Blows,AREP7AP1187FB3F70B,2005,191.89506
SOWEUOO12A6D4F6D0C,Given Up (Album Version),ARQUMH41187B9AF699,2007,189.28281
SOFPTYX12A8AE44BF3,Landing Feet First [Live At Looney Tunes],AROCXO21187FB4799B,0,271.12444
SOLXNPH12A6D4F834B,In Doubt (Album Version),ARDTLCQ1187FB3DCE9,2006,259.49995
SOBUMLO12A6D4F694A,The Inner Circle of Principle,ARQL9SK1187FB41D84,2002,281.65179
SOJBDSC12AB018962F,What Happened on the Bridge Today,ARV6GHH1187B9AED0D,2007,226.42893
SOPQXKA12AB01861CA,Room At The Bottom,AR1RHCO1187B9AF0BF,1964,270.75873
SOVBMKZ12AB018A08A,Only Good For A...,ARFTQS41187FB4D96C,2001,167.81016
SOEJFJT12A81C20E34,Go !!!,ARNZRG71187FB42DCD,1999,153.49506
SOVKISN12AB017E29B,We Sweat Blood,ARK9A3Y1187FB4C02B,2003,176.01261
SOMDTDQ12AB0189725,St George And The Dragon,AR9T7Z01187B9AAD68,2004,220.57751
SOZTHIH12A6D4F8279,A Meeting With Your Maker,ARM9D3N1187FB39D46,2008,216.13669
SOAGWGQ12A8C13F9A5,One of Us,ARELMNO1187FB52929,2005,193.35791
SOECIFL12A6D4F78FE,I Am Trying to Break Your Heart,AR6SPRZ1187FB4958B,2002,363.96363
SOHJWQE12A6D4FB114,Adrift,ARK8GYC1187FB47AAF,2007,118.30812
