song_id,title,artist_id,year,duration
SOECXBG12A6D4F88EE,Le Bourgeois Gentilhomme Op. 60 (Suite for Orchestra): Courante,ARTHSAE12131B4B70A,0,137.97832
SOKQDQZ12A8C13BB10,Livre D'orgue (1951) : VII Soixante-Quatre Durées (Remasterisé En 2008),AR342K51187B98B571,0,647.60118
SOWTIJF12A67ADA258,Do You Like It...Doo You Want It... (Album Version),ARNMC5U1187FB5899E,1999,234.94485
SOPZYHJ12AB018A4D2,Shades Of Phil (For Phil Ranelin),ARMB9SV1187B99CFF9,2010,305.29261
SOYLCXJ12A6D4F5DD3,Snakes On A Plane - The Theme (Album Version),ARVYYRY1187B9953F0,0,255.99955
SOHCLBE12A6D4F8A42,Four Or Five Times (Medley) (1999 Digital Remaster),ARIJE1A1187B9A458D,1968,380.70812
SOQZWXR12AB017FDE3,Let Me Show You [I Just Want To Make You Smile],ARGEKDX1187FB3A5BF,1983,280.13669
SOTUPIO12A67021463,Take Me To The Water / I'm Going Back Home,ARZZXT51187FB4627E,0,254.35383
SOEMXXF12A6D4F932C,Waterfall (Spirit Of The Rainforest Album Version),ARI4S0E1187B9B06C0,0,363.41506
SOZEERF12A58A7C6F6,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),AR4GP451187FB3F2BB,0,190.85016
SODXQXS12A8C1407EE,Marriage To Millions (Album Version),AR0WBBL1187FB4677D,2008,189.90975
SOMYYAN12AF72A4484,Anyone Can Dig A Hole But It Takes A Real Man To Call It Home,ARPFK3E1187B9A43BF,2008,196.30975
SODVPVA12A81C21B91,Don't Waste My Time (Breakers Mix Part 2),ARZNYC61187B9958CF,1985,233.32526
SOEHCMO12AC4689A22,That Was A Crazy Game Of Poker (Live Acoustic Version),ARQTC851187B9B03AF,0,547.68281
SOYONFX12A6BD52A11,Requiem For Gandalf,AR2OVFK1187FB42CA1,2007,223.79057
SOGGDFZ12A8C13CE8C,The Young Lutheran's Guide To The Orchestra,ARHQDAN1187FB50A2A,0,1490.9122
SOYGVVW12A8C1350F6,The Rocky Road To Dublin,AROZ87V1187B9A3DAC,2008,233.11628
SOBAPXQ12A6310F2A1,Keep Their Heads Ringin' (Instrumental),ARZER7I1187FB385AF,1995,298.23955
SORERTC12A8AE454B3,Music Reach (1/2/3/4) (Remastered),AR4L4WQ1187FB51996,0,252.52526
SOMRYSL12AB01852A8,Ahead By A Century,ARUHYH21187B98BA89,1996,225.43628
SOMULTQ12A67ADE98A,(Antichrist Television Blues),ARFC93D1187FB49D2E,2007,310.33424
SOLODHY12A8AE44F05,Scrapple From The Apple,ARQZCKY1187B9B5B84,2003,581.38077
SOYSGQS12AB017F7FD,Meet Me At Lookout Point (Album Version),ARLNQBR1187B9B9C4D,2009,220.39465
SOHPUUH12A8C137C12,A Nadie Le Interesa Si Quedás Atrás (Total Que...),ARFK4281187FB5C811,1974,197.04118
SODNNOX12A8C13CAE2,Q. How Many Punks Does It Take To Change A Lightbulb?,ARQDC6C1187B9B4CDF,2000,144.50893
SOEKYVZ12AB018741A,Please Hammer Don't Hurt 'Em,ARWLV931187B9B0F5A,2002,143.882
SOEWJRE12A8C13B616,Window Of Your Mind,ARGI63K1187FB42D76,2008,198.45179
SOZWAMN12AB018234D,Let's Stay Together (Together Forever),ARX9YIP1187B98A656,2001,197.77261
SODFDPW12A81C218C9,Regnantem sempiterna (Anonymus),ARBBRM31187B9AFE9D,1994,335.67302
SOJYYCA12A6D4F9C1F,When Summer's Through,ARNUFGE1187B9B7881,1963,156.36853
SOLIKSP12AB0183528,What A Homecoming Day That Will Be,ARUYIJ01187FB51CF6,0,162.16771
SOLUIFJ12A8AE46CEF,... And Then Comes Lividity (Album Version),ARW0VNE1187B9AEF71,1991,43.88526
SOQVICO12A6D4F6102,Under Your Spell Again,ARD0FN11187B9B25CD,1997,170.4224
SORPRMD12A6D4F9C5C,Know-How,ARR76SY1187B9AD510,2004,238.23628
SOLVHHJ12AC4689793,Better Living Through Chemistry,ARG9GKS1187FB4D08C,2005,292.17914
SOQEDYY12A58A7717F,The Sweet Primroses,ARGU17H1187FB45013,0,210.75546
SOOQNLF12A8C13E4E5,Makin' Out With My Dad,ARVTGKJ11F50C4A94A,0,137.69098
SOVYMZJ12A8151E032,Three Little Words (LP Version),ARCO1G01187FB3D671,0,449.59302
SOSFKCZ12AF72A3C24,Riot Squad (1991 Digital Remaster),AR7Y6JX1187FB4D9B3,1983,119.71873
SOPINBM12AB0188A9F,Wanna Be Dancin' (Clubfeet Remix),AR94XUG1187FB3B878,0,335.20281
SOZQZJH12AB0180A84,Trains And Winter Rains,AREACYD1187FB566DE,2008,223.58159
SODRQHM12A8C1343AD,The Future Has Arrived,ARR1R5V1187FB4D234,2007,185.99138
SOXGBUO12AC468B9AF,Joyful Sound,ARWTFGY1187B992CBA,2001,388.5971
SOSAWGH12A6D4FAAF5,The Land Of Rape And Honey (Album Version),AR4WA5Y1187B9AC434,0,312.29342
SOETBUJ12A8C136843,L'Amore Non Si Spiega,ARDWUDB1187B992CD0,2008,231.73179
SOOLNET12A8AE451D9,LET's GIT IT ON,ARLMHFV1187B9A3833,0,229.72036
SOTYVKT12A6D4F7F4B,Global (Speak Life Album Version),ARPMCDB1187FB4B5D2,0,221.20444
SORBKTB12A6D4FAA9B,PingPong In Moonlight,ARRS1GU1187B98AB5F,2007,430.78485
SOPGOHU12AC468EE79,The Alchemist,AR27WDS1187FB39823,2009,329.97832
SOPQFFJ12AB0183400,Faithkeeper_ Part 1,ARJ3TAF1187FB4AAB1,0,532.27057
SONOPHL12A6D4F92A2,The Alcohol (album),AR69B451187B9B054E,2006,238.75873
SOQOVYP12A6D4FACF5,A Skeleton Of Something More,ARQ5Y341187B9AC8BC,2003,297.32526
SOHVNST12A8C138D04,Music In My Mind (Album Version),AR1U87A1187FB4D0D6,1997,319.7122
SOCLMNN12A8C1435D0,Fence Post in the Front Yard,ARY7PPC11C8A422FBF,2008,322.69016
SOSBBLB12A8C13619A,I Found U (Radio Edit) (Feat. Max'C),AR2DGLV1187FB59329,0,172.48608
SOCKKOT12AB017F5B1,Washington Bullets,AR0MWD61187B9B2B12,2007,146.83383
SOMLBVU12A8C138F33,Jojo Action - Radio Edit,ARNR7RT1187FB4648E,0,231.96689
SOUEARP12A58A7D643,Tables Turn,ARX2R5A1187FB5B85B,0,243.01669
SOVLKYM12A8C138118,I Don't Know How To Fix It,ARRY64L1187FB57E38,1998,229.32853
SOYCRRX12A6D4FBA13,Escape from the Dragon,AR1YFM81187FB3DC28,0,118.17751
SOQDIQK12A8C13CB23,Sake In The Jar,AR0LPDJ1187B9919F1,0,268.32934
SOKKLMZ12AB018A141,Feeling Blue,ARSPQ0H1187B999944,2006,288.70485
SOGVFVE12A6D4F7E2E,Il Vecchio E Il Bambino (Anfiteatro Live),AR0BHXA1187B9AC843,0,236.2771
SOMJHCA12A6701F2BC,There's A Girl,ARI3Y8E1187FB4302B,2004,182.64771
SOSELVM12AB0185E74,Listen Here  (LP Version),AR3FKJ61187B990357,0,209.78893
SOEYPFA12AB01860AD,Angels At Play,ARUYU4N1187B994FFD,0,275.22567
SONQWSA12A58A79E91,Let It Go Lil Mama,ARCBD0U1187FB466EF,2008,262.03383
SOHCYVK12AB017BBF2,Beautiful Brown eyes,ARQGYP71187FB44566,2001,155.95057
SOTUNMH12A6D4FA3E6,Nashville Parthenon,ARRJNTE1187FB44E12,2006,175.72526
SOOEZYX12A58A77E00,Wiggle (Soul and R&B),ARUG6DV1187B992475,0,287.08526
SOSKWDO12A8C13B13A,Devil's Advocate,AR2KOSS1187B9A8237,2007,173.26975
SOAHDOA12A6D4FA830,Swinging On A Star,ARGSJXS1187B994788,1990,156.02893
SOLBZEA12AF72AB01A,It's A Rush,ARJF4E41187FB499FF,0,289.27955
SOTCQWF12A8C13CF96,Blinded Mouths,ARDK9B511C8A422CFD,2006,229.53751
SOENHFL12A81C2362B,Levi Stubbs Tears,ARJ7SQ31187B9AF432,1992,213.78567
SOCKLNP12AB0189947,Paint By Numbers,AROGIYL11F4C843A4F,0,273.71057
SOUVPWO12A6D4FD7A4,Whore Meet Liar,ARY7K131187FB38C1B,2007,114.25914
SOIDHVM12AB0183B34,He'll Have To Go,ARTHWIZ1187FB4258D,0,152.92036
SOPQBKM12A8C13C1DD,You Want The Candy,ARBWX4K1187B9B0BFE,2007,187.402
SOGRVDX12A8C14435C,Radio P.W.E.I.,ARHJIKW1187B9ACE16,0,217.10322
SOGLMLR12A6310D94B,Sraidean Na Roinn Eorpa (Streets Of Europe),ARAR26P1187FB415C3,1993,323.99628
SOANTTS12A6D4F93DB,Heaven's Missing An Angel,ARR9WGA1187B992554,1997,283.48036
SODSOKX12A58A7D2FA,From T.A. To L.A.,ARB02JG1187FB5B124,0,259.57832
SOXHKZM12A6D4FA234,Preacher's Daughter,ARCOBLE1187B9A2446,1978,220.86485
SORPGTX12AF72A5A04,Damaged (Live: 2002 Digital Remaster),ARAW35N1187B994CCA,1994,243.98322
SOPMHBX12A8AE47391,'39 (Swingin' Utters),AROBOIW11F4C84748F,0,199.23546
SOAICDR12AB018A913,Black Butterfly,ARNX5NS1187B9B9BAD,1984,265.56036
SODPLFO12A58A79F84,The Mystery Epoch,ARIQ7ZV1187B9916C6,2001,70.26893
SODEVAA12A58A773FF,Morning Star Social Club,ARJFZ0M1187B997CF5,0,1055.4771
SOARTRF12AB0181F4D,Por quererte,AREEUN81187B98D69E,2009,254.37995
SOFLPEY12A6D4FD775,Deseo,AR1BQ6Y1187B98D586,2005,224.26077
SOORFHT12A6D4F7C2D,Al Doilea Om,ARWJAQ81187FB46F73,2006,123.66322
SOWOITZ12AC3DF47B8,I_ Robot,ARZA1DU1187FB4B5CE,2009,333.16526
SOSPAXS12AC468BB78,Alive (Jason Nevins Electrotek Club),ARFO6G21187FB3E64C,2009,401.8673
SOHKQJW12AF72A81D5,The Conquering Lion,AR8W8P31187B9A4063,2002,199.13098
SOMLOPB12A8C13AEBB,Stalemate,ARWXRV91187B9AF9B9,2005,198.24281
SOTQYCQ12A58A81624,Cooperation,ARVKQ0C1187FB3FF78,2005,210.83383
SOVTBNI12A8C13B76B,Der Rebbe Elimelekh,ARKI1I91187FB4C828,0,383.73832
SOZIOCH12AC3DF8500,He Took Her To A Movie (Live In Sofia),ARFBTGU1187B9B8395,2004,317.41342
