song_id,title,artist_id,year,duration
SOQEBML12A8C136AA4,Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon âme a reconnu votre âme(Werther/Charlotte),AR5R7791187FB3A8C3,0,55.40526
SOGFLWF12A6D4F64AC,I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav),AROSI8L1187B9ACD43,0,130.7424
SOMMPGS12A6D4F66D2,I'll Be Home For Christmas,ARCXKY91187B9ACA99,2005,187.19302
SOHJBCO12AB01889CD,Feel Your Pain,ARAQMES1187FB4D46A,0,228.96281
SOUFBXG12A6D4F8888,Upon This Earth (2003 Digital Remaster),AR4UYK91187FB36122,1986,388.85832
SODRXIM12A6D4FC067,So Deadly (feat. Evidence),ARDUP8K1187FB53253,2006,238.78485
SOHZAZP12A6D4F5CDE,The Bogus Man (Live At The Apollo_ Glasgow) (1999 Digital Remaster),ARDGES11187B9B7DDF,0,425.89995
SOARKRH12AB0188703,Heal (The Separation) [H.E.L.P Breakbeat],ARK8EHO1187B9B71D1,1996,247.53587
SOBLFGD12A8C13C3D1,El Crimen: Como Ocurre Y Como Remediarlo,ARXORFK1187FB514A5,0,201.03791
SOGHJJP12A6D4F909F,Here Of All Places (The Life And Times Of Absolute Truth Album Version),ARWKO2O1187B9B5FA7,2002,248.42404
SOELLGL12A8C13691C,Infantil (Dedicated to John McLaughlin),ARDE7I31187FB43352,2008,424.51546
SOOPPMT12AB018AA9A,One Night Stand (feat. Abusivo & Mal Habaldo),ARUPZAE11F50C50886,0,254.95465
SOZGUEI12A8C139953,A Devil's Ransom (Album Version),ARG9E8O1187B99AB4F,2008,151.71873
SOGKJVN12A6D4F7C75,Abagui Alobi,AR3UJPY1187FB5017B,1994,369.162
SOXMIOI12AC90971A8,Poor Miss (LP Version),AR60END1187FB3BD8B,1994,265.82159
SOGFCGN12AF72A7344,Open Your Mind,ARYLKRH1187B98AC77,2007,114.93832
SORSQLK12A67021593,Forever And Ever_ Amen (Remastered Album Version),ARAPH9U1187B9B34F0,0,213.31546
SOUPDDW12A6D4F79A2,Lament Of McCrimmon / Song Of The Banshee (July 1989),ARRU9VN1187FB53EDB,2000,399.75138
SOPPIJJ12A67ADCF21,Anyway You Choose To Give It (Boy 8 Bit Remix),ARUNHUJ1187FB4C13E,2007,308.92363
SOTSICV12A6D4F7374,Through A Long & Sleepless Night,AR0NH5R1187B9A47C9,1996,372.53179
SOZKRGJ12A8C132D68,Battle Hymn Of The Republic,ARHAOI01187B9AE433,1995,300.14649
SOHHGWF12A8C135188,Could Be Day_ Could Be Night. (Remix),AR8ZQHP1187B98E145,0,334.2624
SOFWBHN12AB0185D25,We're Always Losing Blood,ARWLV931187B9B0F5A,2009,241.44934
SOFDOIM12AF72A3BAC,Halloween On Military Street,ARKZ9HT1187FB38E18,1998,318.14485
SOAWGMH12A6701D20F,Beat The Retreat,ARSTKIT1187B9A37A8,1984,352.70485
SOCSFMW12AB01826F2,Lonesome Road (1995 Digital Remaster),ARGMRRK1187FB5BE1F,0,150.33424
SODXQWC12A6D4F77DF,The Architects / Ha'adrichalim,ARB02JG1187FB5B124,0,191.52934
SOGSOYU12A6D4FB2FB,Animals And Children,AR73AIO1187B9AD57B,2005,93.70077
SOJARRC12A58A7EC48,Rocks and Trees,ARR96K01187B98D520,1999,284.47302
SORWDCM12A6D4FC397,Computer Love (2009 Digital Remaster),AR1ZKBE1187FB53629,0,399.33342
SOJMYAQ12AB018FF01,Witchy Park/Tomorrow Will (Take Care Of Itself),AR6QM411187FB4DA4F,2009,386.66404
SOMNSCR12AB0188064,Voices On The Wind,ARDW9P51187B9A9B0B,0,267.7024
SOGQRTH12A6D4F41A0,Some Enchanted Evening,ARBJI5N1187FB400D0,1988,137.19465
SOROFCS12A8C1410C2,Angels - Live in 013_ Tilburg,ARJ97ZM1187B9AD147,2004,245.83791
SOTGMEB12A8C13B4CC,The Sukkubus Lustrate,ARNNQBT1187FB437C1,2008,178.15465
SONNQFY12A8C13C226,(I'm Just A Sucker) For A Pretty Face (Soulwax Remix),ARG4YMA1187B9A15AC,0,90.56608
SOQLNEY12B0B8062FA,Dancing Shoes,ARM0P6Z1187FB4D466,2004,141.13914
SOVZWVN12A8AE46A39,HOME SWEET HOME,ARLMHFV1187B9A3833,1995,285.67465
SOJUGKQ12A8C13A83A,Dinner Party Pool Music,AR1PCLK1187FB5BBFF,2001,86.56934
SODJQBM12A8C1353FF,The Sounds Of Laughter,AR6V5WK1187B9B92A3,2005,232.4371
SOFYCJD12AB018718F,Memphis Pearl  (LP Version),ARE3PRA1187FB39AB7,1992,228.85832
SOTUVOZ12AB017A123,Tell Me Your Love Is Still True,ARMAUO81187FB3BC23,2004,149.68118
SOTLMJR12A6D4FB137,Golden Age Of My Negative Ways,ARG8DXO1187B9AF743,2008,100.46649
SOJXFRG12A6D222850,Starfish Ride (for A Million Dollar Handshake),ARRPSJH1187B9A44F5,2002,259.36934
SOYAOTC12A8C142CBD,Panic Attack,ARPSDIM1187FB5A5AA,2009,240.14322
SOHCFHL12AB018596F,Alone In The Bathtub,ARY9IP31187B9B6A44,2008,513.56689
SORAANV12AC468B50C,Tell Me What,AR82SMR1187B98DE68,1988,166.66077
SOIOLEO12A8AE46C7E,Mera Piya Ghar Aaya,ARJ5NBK1187B9AE484,2000,484.20526
SOENUJX12AB017EF68,Procession,AR0YHRY1187FB58249,2005,100.44036
SOXTUGT12A8C140B2C,Grand Canyon (Ada Remix),ARYQWIQ1187B98A6C6,2007,537.86077
SOZUIHT12AB017BCFB,Decidí cambiar,ARHMCAQ1187FB3D99E,0,227.16036
