song_id,title,artist_id,year,duration
SOGXGDI12AB017F83B,"You Can't Stop The Beat (\"Hairspray\")",ARD63361187FB52CA6,0,324.67546
SOCSUKH12A67AE08C7,Don't Look Any Further  - 13 Studio Extended Version,ARRZ1VV1187FB39C73,0,240.14322
SOIFOVA12AB0182C9B,Do You Know My Name? / What Has Happened While We Slept?,AR4EJQP1187FB528D0,2004,305.84118
SOZEDRQ12A6D4F71B5,Tous Les Jours (Gotta See My Baby Every Day) (2005 Digital Remaster),ARDIJLO1187FB3CE44,0,183.71873
SOBNZTU12AB0188907,Les Marchés De Provence (Remasterisé En 2003),AR6H6R11187FB38BF6,0,243.48689
SOQSNYP12A8AE47348,You Know What They Do To Guys Like Us In Prison (Album Version),ARKR75V1187FB3D4D5,2004,173.73995
SOTIMSI12A6D4F80D2,Memory (Rudy Van Gelder Edition) (1999 Digital Remaster),ARKYJU11187B98A56C,0,486.37342
SOXUUSC12A6310DF31,I Like The Girls,AR065TW1187FB4C3A5,1999,177.65832
SOGCHYZ12AF72A69EC,That Tree (feat. Kid Cudi),ARZ5H0P1187B98A1DD,2010,270.88934
SOENWXB12A8C137754,That's What You Get For Lovin' Me,ARULZ741187B9AD2EF,0,172.042
SOFKLRD12A58A7C947,Funny In My Mind (I Believe I'm Fixin' To Die),ARS927Z1187B9ACA29,2002,284.44689
SONYPOM12A8C13B2D7,I Think My Wife Is Running Around On Me (Taco Hell),ARDNS031187B9924F0,2005,186.48771
SOQPWCR12A6D4FB2A3,A Poor Recipe For Civic Cohesion,AR73AIO1187B9AD57B,2005,118.07302
SOVZJCG12A58A79527,Absinth tears (feat. Mother Mother),ARHM7SO1187B988C1C,2008,209.34485
SOSHHXZ12A58A7924C,The Special Two (Australian Version),AROOKC21187B9AE85C,0,267.65016
SOLHTXK12AB0188123,Masked by Delerium,ARYLKRH1187B98AC77,2009,116.34893
SOCSDPO12AB017B037,No One Knows You,AR2RFZP1187FB4B33E,2004,290.37669
SONGGTH12A58A79763,Die Schönheit Der Sklaverei,ARMZMYQ1187B9B1364,2000,319.37261
SOOKELJ12A6D4F7822,Positively 4th Street,ARR40ET1187B9B4FC5,0,463.3073
SOLBKRX12A6D4FCDB8,Will My Mother Know Me There,ARE0IIF1187FB5B1AC,0,183.95383
SOAPOEA12A67AE1DAA,Novo Amor (1995 Digital Remaster),ARBPDMG1187B993E52,0,173.58322
SOSIMGO12A6D4FB491,She Came Along To Me (LP Version),ARJ7SQ31187B9AF432,0,207.98649
SOLWQFA12AB01899E8,Give It What U Got,ARXG6L11187FB5695E,2007,260.28363
SOZQWBO12A8C13AA40,Der Große Switcheroony (Feat. Switcheroony),ARUVIMM1187B98E94D,2002,257.4624
SOXHYAB12B0B808F87,Mountaineerd (Album Version),ARCZ0J711C8A415B2E,2008,327.3922
SOQZGAV12AB0184924,Bring Me To Life [Almighty club mix],ARWD3QD1187FB51DC0,0,423.10485
SOAADUU12AB0183B6F,Intro / Locataire (Instrumental),AR70XXH1187FB44B55,0,101.92934
SOXBEKP12A6D4F979E,Approach To Danger (Edited),ARSL5SP1187B9A7AE0,2006,165.19791
SOOFAMF12A6D4F5D2F,See The Lights (2002 Digital Remaster),ARML8X41187B990644,1991,261.8771
SOKYVCA12A8C13AEE7,Dingle Regatta (2004 Digital Remaster),ARDD09D1187B99AD60,1972,64.78322
