song_id,title,artist_id,year,duration
SOAXWNO12A8C1396E1,Piratas,ARBDDGX1187B99B2C1,2002,317.80526
SONGZNL12A67ADFA6A,Overkill (original),AR5HTD51187B9AE99B,2007,218.64444
SOFPTCN12A8C13BD3C,Ruta Del Coya,AR2S6UD1187B9B944F,2002,266.762
SOUYFXA12A6D4F8482,Boo Hoo,ARCJKV91187FB46210,2005,295.07873
SOMGDXK12A8C132CF3,Sunset Breakdown,AR0H0IB1187B9A3780,0,303.25506
SOBJJEX12A8C13ACDC,I Need Love,ARPDVPJ1187B9ADBE9,1999,32.41751
SOVJZYB12AB017B4F2,La mala reputacion,ARJ0EJP1187B9930E8,2009,134.63465
SOIYPLX12AB0189CA2,Holiday,ARBEOHF1187B9B044D,1983,368.27383
SORXEPC12AB017E98A,Revelation Three,ARYJROI1187FB5C9E5,2004,81.26649
SORFAPF12A8C146D41,Hills of Isle au Haut,ARBJB2S1187B9BA2CB,2008,238.602
SOXXGFN12A8C1379A1,Near The Cross,ARF3PG41187FB4B0B4,0,287.03302
SOUNTXT12A8C138FC2,Can I Get A Witness,ARX9YIP1187B98A656,1993,216.65914
SOIOOXB12A81C22E15,Tales Of The Macabre,ARDEDPG1187B9B937B,0,247.06567
SOJAYDC12A6D4FA328,A Burrinha,ARTP2PK1187B98FECA,1999,136.77669
SOOMKNT12A8C142FCC,Moladh Uibhist,ARSE75E1187FB3EB81,2005,268.48608
SOAJSFW12A6D4FA519,Sex Verandert Alles,AR78PDM1187B9B21C7,1999,160.26077
SOJCGLS12A8C140DC1,I Wish You Well,AR93ZCZ1187FB4409A,2005,259.65669
SOMODCT12A8C137EAA,Lonely,ART2QT81187B9AF991,0,208.01261
SONAUEY12AB0183EEC,Filho Único,ARHGCUT1187FB38229,0,220.89098
SOYQNAD12AB0182CE8,Cuando te fuiste,ARVOGKS1241B9C6D3D,0,223.84281
SOLBDQW12AAFF437C4,Simplesmente,AREIW0I1187B99012E,2004,289.98485
SOUTPRN12A8C13657E,Death By Chocolate,AR3ZL6A1187B995B37,2001,281.10322
SOVHFVU12AC468BB26,FRANE 'MERIKAN,ARCWT5M1187B98C41E,2002,145.68444
SORZBEO12A8C142A98,Somebody's Someone,ARJ6GR01187B98D64D,2004,263.49669
SOWPKSA12AAA8C66B5,Lester S Skank,ARAFI4I1187B9937E4,0,165.09342
SOYBSGS12A8C140EBF,Saved,ARF9EI11187B9AB66C,0,184.92036
SOPPSDA12AF72A3D97,VooDoo,ARDAF601187FB4CD05,2002,282.46159
SOCGGPF12A8C13674B,Song 74,ARY6W1E1187B9B489B,2006,183.87546
SOGJYIE12A6D4F8C61,KILL CITY BLUES,AR9N10Y1187FB3E8F4,1991,304.5873
SOKDXDG12A8C1357ED,Blackmail,AR6IHPG1187FB55C49,1986,310.02077
SOPWXGG12A81C2043A,(The Remains of) Emma Peel,ARQ5H951187FB5CE8C,0,40.09751
SODNYDT12AB0182DF5,I Saw Destruction,AR0J0OD1187FB3AFB5,2009,209.71057
