song_id,title,artist_id,year,duration
SOVLZXM12AB0183966,Save A Horse_ Ride A Cowboy,ARB0KFE1187FB501E5,0,211.30404
SOWHOUW12A8C13848D,St. George & The Dragonet,ARRCSMP1187B98DB0B,1998,203.49342
SOTKVMM12A8AE45C4A,NASCAR (Album Version),ARVH3Z11187B98CD37,2005,187.76771
SOIRMQW12A8C13138B,Sweet Child O' Mine,ARGR4QF1187B99350A,2004,307.46077
SOVBPAE12AB01862BF,The Homecoming Song (Album Version),ARPGYM11187FB4B1E1,1999,179.64363
SOKBZEI12A58A79D18,Sara E Tristana,ARHFGKH1187B9A88D2,1983,178.33751
SOHYQYX12AB01833DA,Leave A Tender Moment Alone,AREGFTR1187FB5A8FB,0,229.85098
SOQBAAI12A6D4F6CAF,Crashing Comets,AR2PX951187FB4DEDA,2005,116.08771
SOUYAQM12A8C13802C,Doesn't Get Much Better,ARJV9031187B9AAFA1,2005,211.53914
SOOIWMK12A6D4F6972,The Beat Of My Heart,ARGMXQW1187FB54C34,2000,138.39628
SOWKBEA12AB0180A0A,Amor De Juventud,ARDM8331187B9B947E,1995,368.3522
SOWOAZS12A8C14159D,Interplanetary Party,ARB054P1187B9AD32E,0,246.72608
SOPZIUE12A8C142BD3,Too Much Tequila - Original,ART2S3S1187FB480D7,0,132.49261
SOLAWQF12A58A7B176,Skit #2 (Kanye West/Late Registration),ARRH63Y1187FB47783,2005,31.32036
SOFTSHG12A58A7AA06,Inertia,ARU4J9E1187FB55C29,0,183.14404
SOFIBPT12A6D4F65E1,Rock Around The Christmas Tree,AR6CLFP1187B9ACB94,2006,130.55955
SOPQXKA12AB01861CA,Room At The Bottom,AR1RHCO1187B9AF0BF,1964,270.75873
SORBTXD12AB018D2D2,They're Coming For You,AR7EXXM1187B995510,0,193.07057
SOJCRUY12A67ADA4C2,Fast Car (LP Version),ARAO91X1187B98CCA4,1988,296.07138
SOFAMRP12AF72A069E,The Ballad Of Butter Beans,ARMI4NV1187B99D55D,2008,268.87791
SODDZAD12A6701DC4C,Commercial Reign,AR9AM2N1187B9AD2F1,1990,283.76771
SOYZOXW12A8C13E195,Little Girl (LP Version),ARTB5PP1187FB523B7,1971,283.21914
SOPJIQE12AF72A442F,In Our Angelhood,ARBJQTM1187B9B862B,1983,235.20608
SOOSYMY12AB01888CD,I Got Over It (Album Version),AR7BMMV1187FB5B2D7,1988,203.98975
SOGDNAW12A6D4F6804,The Darkest Night Of All,ARJWKMA1187B9A9D11,1994,281.93914
SOOTKNK12AB017ED76,She's Always A Woman,ARNYFVH1187B9B6A9E,1977,221.07383
SOSBPSR12AAF3B4153,Chapter III: La Terra Santa,ARPAU421187B9AEC6E,2008,295.1571
SOLMNHM12AC3DF956C,Lokaðu augunum (Dyad 1909 version),ARH0GSP1187FB550E4,2009,234.00444
SOPYZLU12A8C14193C,Our Darkest Days,ARV1ALU1187FB4D77E,2006,172.19873
SORCBRS12A8C138350,Taste Of Dis (Explicit Version),AR8LMZM1187B9A8160,2005,261.53751
SONXDON12AB0187EFD,Please Don't Judas Me,AR1MPEI1187B9ABB20,1975,584.14975
SOXGBUO12AC468B9AF,Joyful Sound,ARWTFGY1187B992CBA,2001,388.5971
