song_id,title,artist_id,year,duration
SOXKFTF12A6D4FBF31,Isle Of Innisfree (Film 'Quiet Man') (1992 Digital Remaster),ARA04401187B991E6E,0,184.16281
SOMGIWL12A8C132D73,1776/He Plays the Violin,ARTAUG51187FB3E10D,0,185.0771
SOMHOLR12A6D4FBE6A,This Is Why I'm Hot (The Original) (Single Version) (Edited),ARGK9MB1187FB37402,0,258.92526
SOWSCTG12A6D4FA919,Allegro io son,AR4B1LP1187FB55C83,0,222.61506
SOWGDGL12AB018627F,Like the Ocean_ Like The Innocent Pt. 2: The Innocent,ARSI3101187FB5BBC3,2010,437.60281
SODHRKU12A8C139009,A Fistful Of Dollars (1994 Digital Remaster),ARX14WH1187FB50649,0,159.00689
SOCGPMB12A58A8125F,We Can Breathe In Space_ They Just Don't Want Us To Escape,ARTH03J1187FB3E00C,0,532.4273
SOYQJTJ12AB018015A,Kadath Opened Part I - To Dream Part II - Through the Cavern of Flame,ARDCX511187B9A9733,1999,779.2322
SOEZQAN12AB0181180,Planet smasher,ARUMLBQ1187FB3EB70,2007,344.97261
SOIQNIV12A58A7B957,Between Two Sheets (LP Version),AR71CMO1187B9974AA,0,407.58812
SOKQTBS12A6D4FC74C,One Night In Reno,AROD5OT1187B98AC0D,2006,416.70485
SOIALCM12A67AD72D8,Clear White Light (Part 2) (2003 Digital Remaster),ARDD09D1187B99AD60,1989,243.35628
SOFFAKZ12AB01841CB,I Just Signed. I Just Sighed_ Just So You Know,ARY3K621187FB502B7,2010,277.08036
SOETVWL12A8AE45C59,Throwed Outta Penney's (Album Version),ARVH3Z11187B98CD37,2005,60.99546
SOZMTPW12A58A7E4CF,And the Sentence Trails Off... (LP Version),AR3LB3G1187FB405DD,2006,253.49179
SOOPSMX12AF72A2686,Is It Progression If A Cannibal Uses A Fork? (Album Version),ARE7C2X1187FB457CA,0,205.92281
SOABTKM12A8AE4721E,Nothing's Clear (Album Version),ARQATWU1187B98EE26,0,202.13506
SODLBPC12A8C13E618,Say Something [featuring Jean Grae] (Album Version),ARM6HLK1187FB427F0,2007,222.11873
SOIKWTH12A6D4F7208,Orpheus In Red Velvet (Demo Version),ARZ2UQS1187FB4D297,0,287.89506
SOKSMPO12A8C141A6B,Prodigal Son (Two Lone Swordsmen Mix),ARGRPLX1187B9AF8EB,0,332.56444
SOOWNWH12AB018E444,Waltz for Minnie,ARNNBNR122988ED3EF,0,363.10159
SOMYLOO12A58A79335,Willesden To Cricklewood,ARXO8BW1187B9A3F83,0,406.36036
