artist_id,name,location,latitude,longitude
AR9BOYC1187FB4A538,Si Begg,"London, England",51.50632,-0.12714
AR1DR0E1187FB48F61,Kathy Mattea,"Cross Lane, WV","",""
ARSF0K11187B9AF319,James Taylor,"London, England","",""
AR0TKGM1187B98B40E,Stereolab,London,51.50632,-0.12714
ARNIJ0D1187B99A971,Comfort Fit,"","",""
AR3DRZ71187B991073,The Unseen,"Hingham, MA",42.23679,-70.87485
ARSMJ2N1187B9AC5C1,Beginner,"Hamburg, Germany",53.55334,9.99245
ARLNY561187B9B0355,Noisettes,"London, England","",""
ARJEY6S1187B99DE84,Fairlight Children,"","",""
ARKO7AO1187FB5664B,Tin Hat Trio,"","",""
ARN1FS11187B9983D0,Number One Gun,"Chico, CA",39.732,-121.84198
ARPDVPJ1187B9ADBE9,Usher,"Atlanta, GA","",""
ARK9L321187B9B5481,Go Betty Go,"Glendale, CA",34.14632,-118.24802
ARRMPVV1187B9A34B6,Exposé,UK,54.31407,-2.23001
ARV1O2L1187B9B8F32,La Húngara,"","",""
AR6ETQ11187B9B006C,Samael,"Sion, Switzerland",46.22809,7.35885
ARNNXCM1187B9A31FB,Spanner Banner,"","",""
ARF5M7Q1187FB501E8,Maroon 5,"Los Angeles, CA","",""
AR8DX911187FB3C2EF,Van Hunt,"Dayton, OH","",""
ARGFFA01187B9A2D11,Pennywise,"Hermosa Beach, CA",33.86404,-118.39535
ARB90161187B98CDFE,Cirrus,"Los Angeles, CA","",""
ARDY1CB1187B9B027D,Osvaldo Pugliese,"","",""
ARIE56D1187B9920B8,Kleenex Girl Wonder,"","",""
ARF2SVO1187FB53E8F,Alison Krauss / Union Station,"","",""
ARU5D261187FB4CEEA,808 State,"Manchester, England",53.4796,-2.24881
AR3B0LP1187FB5C41E,Luther Allison,"Widener, AR",35.02368,-90.6845
AR05OG01187B9B8A98,Todd Rundgren,"Upper Darby, PA","",""
ARBN9EC1187B9AED58,Tsunami Bomb,"Petaluma, CA","",""
ARTH2D01187B98D865,Everclear,"Portland, OR",45.51179,-122.67563
ARVC9W21187B99354B,Kindred the Family Soul,"","",""
ARQWLYR1257509D5E6,InContext,"","",""
AR1G3G71187B98FE83,The Ventures,"Tacoma, WA",47.25513,-122.44165
