artist_id,name,location,latitude,longitude
ARIP5461187B9B1FBC,Deluxe,California,37.27188,-119.27023
ARA79JA1187FB38652,Leo Kottke,"Athens, GA",33.95813,-83.37325
ARMLOSJ1187B98B08C,Anouk,"The Hague, Netherlands",52.08399,4.31741
ARKSLFG1187B99DADD,The Keys,UK,54.31407,-2.23001
ARNVMMG1187B98BFEB,Craig Chaquico,"","",""
ARTMP681187B9B77CD,Everything But The Girl,"Hull, England","",""
ARC3KQN1187FB54018,School Of Seven Bells,Brooklyn NY,"",""
AR3PHA71187FB52512,Jack Nitzsche,"Chicago, IL",41.88415,-87.63241
ARTH03J1187FB3E00C,Enter Shikari,"Hertfordshire, England","",""
ARMJ6T21187FB3950E,GRANDADDY,"Modesto, CA",37.6383,-120.99959
ARXWAQQ1187B9AE954,Redman / Saukrates / Icadon,"Newark, NJ","",""
ARF9CKA1187B98A3DD,Verbal Abuse,"","",""
AR0ZTBS1187FB46757,Krokus,"Zurich, Switzerland",47.37706,8.53955
ARI17T51187B9ACD07,Odd Nosdam,"Cincinnati, OH",39.10644,-84.50469
ARYBFTU1187B9AE5D0,The Donnas,"","",""
AROETUE1187FB4A677,Robin Thicke / Game,"Los Angeles, CA","",""
AR6YY7A1187B98A333,Voices of Theory_ Voices of Theory,"","",""
ARBCCKR1187FB5CE54,Marketa Irglova and Glen Hansard,"","",""
AR4KTPG1187FB4C13F,Klaus Schulze,"Berlin, Germany",52.51607,13.37698
ARKDO731187B98E21B,Béla Fleck,"","",""
ARSTHNB1187FB51E98,Fionn Regan,"Dublin, Ireland",53.34376,-6.24953
ARPAVQK1187FB4FD02,Hi-Standard,Japan,37.4876,139.83829
ARODJ7N1187B9ACE71,Daniele Silvestri,"Rome, Italy","",""
ARFBQPE1187FB55560,Enzo Avitabile,"","",""
ARW5SOD1187FB4D40F,Aphrodite's Child,"","",""
ARF9Z4Q1187FB5B40B,The Wiyos,NY - New York City,"",""
ARVL4NX1187B998181,Chet Baker,"Yale, OK","",""
ARYVGXF1187FB4ECE2,Eat Static,"Frome, England",51.2301,-2.31589
ARYSZMT1187FB46EE8,Disciple,Mass. - Boston,42.31256,-71.08868
ARSNTZF12454A2DF53,Corb Lund,CANADA - B.C.,"",""
AR1ABAO1187FB531E1,Alice Cooper,"Detroit, MI",42.33168,-83.04792
ARKTNAH1257509D3BA,The Mantles,San Francisco CA,"",""
