artist_id,name,location,latitude,longitude
ARKSRTN1272BCD1C4F,The Midnight Beast,"","",""
ARX4VP21187FB37BF9,The Alter Boys,"","",""
ARME0NZ1187FB4A289,Difuntos Correa,"","",""
AR5FYMX1187FB46E36,Crash Test Dummies,"","",""
ARVAPVX1187FB48225,Lackluster,Finland,64.95014,26.06739
ARZIZNN11F4C847393,Chihei Hatakeyama,"","",""
ARVF2C71187B9A639C,Los Wawanco,"","",""
ARBU0111187FB39893,KJ Sawka,"","",""
AR3YPUN1187B9B3089,A.C.T,Malmö,"",""
ARZ960Y1187FB3908A,Otep,"Los Angeles, CA","",""
AR2PT4M1187FB55B1A,Los Chichos,"","",""
ARXP7MQ1187FB3AC5F,Dave Hollister,LOWELL,"",""
ARQPSAB1269FCD243F,Acorps de Rue,"","",""
ARR0BCP1187B9B93E6,B.C. Camplight,"","",""
ARZV8KZ1187B9A1B13,Painbastard,"","",""
ARHAO311187FB3E38E,Thin Lizzy,"Dublin, Ireland","",""
ARRBQAL1187B9B298E,Roots Underground,"","",""
AR7VWZ11187B98DA42,Spice Girls,"","",""
ARHPPMU11F4C83C09F,Exploited,"","",""
ARO07LB1187B99C315,The Legends,Chester,53.19729,-2.89373
ARWFTB01187B9B5491,Def Squad / Too Short,"","",""
ARDGAO91187B989156,SECRET SPHERE,"","",""
ARAZP5N1187B9B4D5D,Okkervil River,"Austin, TX","",""
ARMUGNG1187B9B435B,The Twilight Singers,"","",""
ARU1MVY1187FB37B73,Brainstorm,"Jelgava, Latvia","",""
ARHDLHI1187FB37551,Perry Farrell,"","",""
AR4VSCZ1187FB49E6D,Jona Lewie,"","",""
ARAVOMP1187B9B7AD4,Dead Soul Tribe,"","",""
ARR6MOS1187B994C51,Mando Diao,Borlänge,"",""
AR7QOOZ1187B98E1BE,The Hives,"","",""
ARB2JOT1187B9AC455,Subsonica,Torino,45.06951,7.7054
ARBQ12H1187B9A9223,Hablando en Plata,"","",""
