artist_id,name,location,latitude,longitude
ARDSWIE1187FB39056,Gang Starr Featuring Jeru The Damaja And Lil Dap,"Boston, Massachusettes","",""
ARPAAHK1187B9ABB00,Nickelback featuring Kid Rock,"Hanna, Alberta, Canada",49.26044,-123.11403
ARDDMYP1187B9B8AE4,M.I.A,"Born in Hounslow, London now living in Bedford-Stuyvesant, Brooklyn, New York",40.68869,-73.93918
AR6ITTI1187FB5BC63,Saxon,England,52.88356,-1.97406
ARKU15L1187B99198D,Miklos Rozsa,"Budapest, Hungary",47.50622,19.06482
ARSVTNL1187B992A91,Jonathan King,"London, England",51.50632,-0.12714
ARY2AR21187FB45E92,Outlandish;Isam Bachiri;Lenny Martinez;Waqas Qadri,Copenhagen,55.67631,12.56935
AR1TLHT1187B991D2E,Little Willie Littlefield,"Houston, TX",29.76045,-95.36978
ARMQHX71187B9890D3,Mastodon,"Atlanta, GA","",""
ARWONA71187B98DF90,HorrorPops,"Copenhagen, Denmark",55.67631,12.56935
ARPZEAM1187B9A01A3,Foreign Beggars,"","",""
AR72ROI1187B9A0CD1,Squad Five-0,"","",""
ARLA3AO1187FB5BF33,Djivan Gasparyan And Vachagan Avakian,"","",""
ARNOGWQ1187FB43F47,Lifelover,"","",""
ARE0IIF1187FB5B1AC,The Whites & Ricky Scaggs,West Virginia,38.91974,-80.18168
ARIHE7O1187FB47DED,The Streets,"Atlanta, Georgia","",""
ARYH5W21187B9924C7,The Hollywood Flames,"Los Angeles, CA",34.05349,-118.24532
ARCUKQ11187B9A9AC9,Lester Flatt;Earl Scruggs,"Overton County, TN",36.34253,-85.29014
AR74YRW1187FB3F834,The Runaways,"Los Angeles, CA",34.05349,-118.24532
ARHF1081187FB5B845,Anne Briggs,"Toton, Nottinghamshire, England",52.9074,-1.25652
ARERLPG1187FB3BB39,Tom Waits,"Pomona, CA",34.05464,-117.75002
ARXBEHB11F50C4CFC2,The Unsacred Hearts,NY - New York City,40.71455,-74.00712
ARY123V1187B9A5BDF,Paul Revere & The Raiders (featuring Mark Lindsay),"","",""
AR98J891187B99C3B6,Great Lake Swimmers,"Toronto, Ontario, Canada",43.64856,-79.38533
ARVX1541187FB3CC59,Eric Andersen,NY - New York City,40.71455,-74.00712
AROQL0S1187FB57CFD,Les Misérables - 10th Anniversary Concert,"","",""
ARNUGWZ1187FB58C79,Donald Lawrence & The Tri-City Singers,"","",""
ARX0HKW1187B9A214F,Insyderz,Metro Detroit,42.33168,-83.04792
ARH5D6D1187FB4C572,Karunesh,California - SF,37.77916,-122.42005
ARQFV881187FB3C24C,Adrian Legg,"Hackney, East London, England",51.54881,-0.0604
ARXPE571187FB4AFD0,Rickie Lee Jones,"Chicago, IL","",""
ARI10GS1187B99B2BD,Brian McKnight,"Buffalo, NY",42.88544,-78.87846
AR4VSGJ1187FB41F88,The Creepshow,"Burlington, Ontario, Canada",43.32618,-79.79854
AR0JPOG1187FB37383,Lyrics Born,Japan,"",""
ARQ2FVV1187FB4141A,Terry Reid,England,52.88356,-1.97406
ARA2J4X1187B9B7FEF,Stephen Stills,"Dallas, TX",32.77815,-96.7954
AREN9DG1187FB36843,The Wedding,"Fayetteville, AR",36.0632,-94.15791
ARWZ9W91187B9B2B29,Black Sabbath,"Birmingham, England","",""
AROSGVP1187B9B011F,The Clancy Brothers,Ireland,53.41961,-8.24055
AR6892W1187B9AC71B,Placebo,"London, England","",""
ARN69L01187B99DFFA,Burl Ives,"Huntington Township, Jaspar Count",39.98117,-77.12648
ARY8LZU1187B98D7E5,Eric Weissberg & Deliverance,"","",""
AROF4LP1187FB41C51,Selena,Texas,31.1689,-100.07715
ARFL99B1187B9A2A45,Sugarland,"PERTH AMBOY, New Jersey",33.74831,-84.39111
AR7ZKHQ1187B98DD73,Glad,"","",""
ARO7IJV1187FB5BFAD,Oesch's die Dritten,"","",""
ARF4WHY1187FB39F79,Articles Of Faith,"Chicago, IL",41.88415,-87.63241
ARMGM831187B9B78F0,Jocelyn Brown,"Kingston, NC",35.21962,-80.01955
AR7Q0O91187FB4DBE7,Plies,"Fort Myers, FL","",""
ARZC68H1187FB38A11,Audible Mainframe,California - LA,34.05349,-118.24532
ARMX9KX1187B9A58E8,Richard Marx,"Chicago, IL",41.88415,-87.63241
ARZJDBC1187FB52056,Nasty Savage,"Brandon, Florida",27.94017,-82.32547
ARSRFOY1187B9917DA,Otis Taylor,"Chicago, IL",41.88415,-87.63241
ARERO3G1187FB4A9A4,Paulinho Da Viola,"","",""
AR8EC2B1187B98C03B,38th Parallel,"Ames, IA",42.02534,-93.6202
ARLA0BN1187B98DE7F,Backyard Babies,"Nassjo, Sweden",57.65337,14.69725
ARF6ZTO1187FB3684F,Story Of The Year,"LONG BEACH, California","",""
AR2VNLR1187FB45489,Crooked Fingers,Washington,38.8991,-77.029
AR2WOOQ1187B98E303,Idlewild,Edinburgh,55.95415,-3.20277
ARGURGU1187FB53801,Destroy The Runner,"San Diego, CA",32.71568,-117.16172
ARFCUN31187B9AD578,The Rolling Stones,"London, England",51.50632,-0.12714
ARFAQ9R1187FB4D5D8,2 Skinnee J's,NY - New York City,40.71455,-74.00712
ARL5BQX1187FB586E8,Jesse James,"El Dorado, AR",33.2115,-92.66545
AR6AJHY1187B996626,Smokie Norful,"Pine Bluff, AR",34.22353,-92.0034
ARM6D9O1187B9ABC29,Shearwater,"Austin, Texas","",""
ARGUACZ1187FB3F35C,Connie Smith,"Elkhart, IN",41.68676,-85.97567
ARZZRK91187B9A5CA5,Delroy Wilson,"Kingston, Jamaica",18.01571,-76.79731
AR53H581187B9A93F9,Sylvie Lewis,California - LA,34.05349,-118.24532
ARBGDF21187FB49FE8,Rufus Thomas,"Cayce, MS",34.95063,-89.61809
ARAWK7J1187FB3D8C5,Ghost Buffalo,"Denver, CO",39.74001,-104.99226
AR0A9UD1187B9AC521,Halford,"Birmingham, England",52.47859,-1.9086
AR95QS71187FB3F49A,Joi,Georgia,32.67828,-83.22295
ARHK7A51187FB411D8,Roy Rogers,"Redding, CA",40.58751,-122.39293
ARM4A7R1187FB4834C,Pornopop,Iceland,"",""
AR5N8VN1187FB37A4E,Soundgarden,Seattle,47.60356,-122.32944
ARRC2JF1187B9B6A93,Bruce Rowland,AUSTRALIA,-24.9162,133.39311
AR21HZA1187FB572FB,Jowell & Randy,Puerto Rico,18.22328,-66.42889
ARSUEER123E29C234E,Still Life Still,Toronto ON,"",""
ARNF13I1187FB562A5,Massive Attack,"Bristol, England","",""
ARNM76U1187FB48282,Powerspace,OH,"",""
ARR8FAL1187B98C35B,Kapasiteettiyksikkö,"","",""
ARAE8JG1187B994FE8,Skindred,"Newport, Wales.",51.59105,-2.98825
ARPYSIH123E29C1404,Leventina,"","",""
ARDLMT21187B98B5F0,Jacek Kaczmarski,"","",""
AR2CD9Z1187FB5B754,Chris Thile,"Santa Monica, CA",34.01156,-118.49229
ARDE4F41187B9B8C6D,Orgy,"","",""
ARUNARY1187FB49C60,Tito Rojas,Puerto Rico US,26.65037,-98.35131
ARS5WKC1187B9AC7D1,Jim White,Maine,45.26232,-69.01249
ARKL75U1187FB5B8B6,BoDeans,Waukesha WI,43.01437,-88.23546
ARGMKGE1187FB44E41,Alesha Dixon,Welwyn Garden City,"",""
ARV72K21187B9ADBA9,Slusnik Luna / Lowland,"","",""
AR7NQDM1187FB3BEAA,Butch Walker,"Rome, GA",34.24489,-85.16679
ARI5OQ71187B9AC049,Maceo Parker,"Kinston, NC",35.26869,-77.5818
AR1IDYQ1187B98E714,Haujobb,Germany,51.16418,10.45415
ARUYIJ01187FB51CF6,The Kingsmen,"Portland, OR",45.51179,-122.67563
ARCGQQ11187B994F5D,Sentidos Opuestos,"","",""
ARSHERD1187B9A1B7B,Sabrina Malheiros,Brazil,"",""
ARE8IV91187B9919AE,Robert Goulet,"Lawrence, MA","",""
ARG6UOX1187B9922D8,Nash The Slash,"","",""
ARRH52A1187B9ABAF0,Otis Rush,"Philadelphia, MS",32.7716,-89.11774
ARCN3ZX1187B98C2CC,Antonio Orozco,"Barcelona, Spain",41.38572,2.17005
ARYBFTU1187B9AE5D0,The Donnas,"","",""
ARB6OGR1187FB4D43D,M83,"Antibes, France",43.58015,7.12123
ARSMRIN1187B9AB35A,Paul Rogers,"Middlesbrough, England","",""
ARQMIUX11E8F5C0EED,Trash Fashion,Stanstead Quebec Canada,"",""
AR26Z5S1187B9A5213,Alexander East,planet east,34.24449,-113.9645
ARVUI9A1187FB39AAA,Anathema,"Liverpool, England","",""
ARV2HUG1187B9ACD08,Fauna Flash,"Munich, Germany",48.13641,11.57752
AR6SPRZ1187FB4958B,Wilco,"Chicago, IL",41.88415,-87.63241
AR3FBD81187B98A9A2,Roscoe Holcomb,"Daisy, KY",37.11878,-83.08847
AROY6XW1187B991121,Steve Vai,"Carle Place, New York","",""
ARWD3QD1187FB51DC0,Katherine Jenkins,"Neath, South Wales","",""
AR6OW3D1187FB3C93A,Al Stewart,"Glasgow, Scotland",55.8578,-4.24251
AR7S2271187FB38B1F,Duncan Dhu,"","",""
ARLRBBF1187FB4186B,Funki Porcini,"","",""
ARFZN2B1187B9AA469,Phil Lynott,"Birmingham, England","",""
ARY65231187FB46283,Starting Rock Feat. Diva Avari,"","",""
ARJYN201187B9B6C1B,Spyro Gyra,"Buffalo, NY","",""
AR32FH91187B9A3A27,The Deadly Snakes,"","",""
AR83KGZ1187B9B2B38,Cass Phang,"","",""
ARURSBN1187B992454,Gene Krupa & His Orchestra,"","",""
ARQFKVO1187B9B1777,Dave Brockie Experience,"","",""
AROZONJ11E2835E269,Remember Remember,"","",""
ARLE1JH1187B9B630B,Zbigniew Preisner,"","",""
ARARCEL1187B9AB0F9,Deepak Ram,California,"",""
AR5BACW1187B9B3A83,Marmaduke Duke,"","",""
AR1C2IX1187B99BF74,Broken Spindles,"","",""
ARPO46O1187B9ACF8A,Black Bonzo,SWEDEN,62.19845,17.55142
ARZ3RDG1187FB59693,Willi Williams,"","",""
ARH312K1187FB3F1D4,Beogradski Sindikat,"","",""
AR7LKYU1187B9A8A3A,Maura O'connell,"","",""
ARKFJI71187FB55484,Tunng,"London, England",51.50632,-0.12714
AR4VQSG1187FB57E18,Gossip,"Searcy, AR",35.25082,-91.74015
AR8C70A1187B9B718F,Braid,Urbana,40.11727,-88.20449
ARJYIBO1187B9A312F,Ronski Speed,"","",""
ARHG3RJ1187B995079,Robbie Seay Band,"","",""
ARIH5GU1187FB4C958,Silverchair,Newcastle,"",""
ARMQUTT12086C12BF5,Spok Frevo Orquestra,"","",""
ARHXX4T1187FB5ABF7,JJ,Liverpool,40.14323,-74.72671
ARMAAPV12086C12378,Sabrina Starke,"","",""
ARQGNEN1187FB4494C,Gabinete Caligari,"","",""
ARXPSCY125094119BD,Vienio & Pele,"","",""
AR5KO5B1187B98F7D8,Niña Pastori,"","",""
AREAJ481187B9A8B3C,Kate Havnevik,"Oslo, Norway","",""
ARAUTIF124549A3D88,Anita Lipnicka I John Porter,"","",""
AREC9D21187FB3A3D5,Wolfchant,"","",""
AR8PD8C1187B9B8ED9,DJ Sakin,"","",""
ARE0V1Z1187FB3D545,Vader,Poland,51.91892,19.1343
ARCF51K1187FB3F3B1,The Pop Rivets,"","",""
ARRKW5P1187FB388E4,Spor,Ohio,40.19033,-82.66947
ARMANWJ1228B7C50F0,Mariachi Sol De Mexico,"","",""
ARWX3TC1187B9A9EE4,S Club 7,"","",""
ARNVVXC1187FB392EE,Poisonblack,"","",""
ARAYQYI1187FB4542F,Wynton Marsalis Septet,"","",""
ARNC7ND1187B98BECA,Arthur Yoria,"","",""
ARMEBC01187B9B96F8,Quasi,"Portland, OR","",""
ARBB3R11187B9B1A26,Jodi Benson,"","",""
AR8Z1R51187B9901CD,Zhané,"","",""
AREVY7J1187B9AED6D,Lights of Euphoria,"","",""
AR69GGX1187B98E1F7,Hombres G,"","",""
ARMB9SG1187B98DA02,The Flaming Sideburns,"","",""
ARJOWGH1274363C1F0,Driver Drive Faster,"","",""
AR1WKBM1187FB38900,Tweet,"","",""
ARKIXC01187B992786,Dan Zanes_Friends,"","",""
ARZ7DF01187B9998EF,Santos e Pecadores,"","",""
AR0G85S1187FB4D46D,Hey Hey My My,"","",""
ARHPG4I1187B9B5146,Edge Of Sanity,"","",""
ARR0C631187B9B6BA9,Weather Report,"","",""
AR46LG01187B98DB5D,The Detroit Cobras,"","",""
ARWUDTF1187B9AA096,Albertucho,"","",""
ARQ846I1187B9A7083,Yvonne S. Moriarty / Walt Fowler / Ladd McIntosh / Elizabeth Finch / Jack Smalley / Bruce Fowler / Gavin Greenaway / The Lyndhurst Orchestra / Lisa Gerrard / Hans Zimmer,"","",""
ARH6EPF1187B9AF089,Ike Quebec,"MONTREAL, Quebec",45.51228,-73.55439
AR5MK521187B98E0B8,Heaven 17,"London, England",51.50632,-0.12714
AR5OH1V1187FB574C3,Kenny Wayne Shepherd,"Shreveport, LA","",""
ARESQPX1187FB56D70,Grave Plott,"","",""
ARDUP8K1187FB53253,Swollen Members,"Vancouver, British Columbia, Cana",49.26044,-123.11403
ARMM7T01187B9B31E0,Frank Caliendo,California,37.27188,-119.27023
AR30R5E1187B9AD78A,"Whitney Houston feat. Missy \"Misdemeanor\" Elliott","Newark, NJ",40.73197,-74.17418
ARWNAUJ1187FB560C7,A Flock Of Seagulls,"Liverpool, England",53.40977,-2.97848
ARAS46C1187B9ACAC8,The Boo Radleys,"Liverpool, England",53.40977,-2.97848
AR557N41187FB3E67F,Swallow The Sun,"Jyväskylä, Finland",62.24049,25.75129
