artist_id,name,location,latitude,longitude
ARL4VYL1187FB42B30,My Teenage Stride,"","",""
ARHP6DI1187B9A455D,Demolition Hammer,"","",""
ARYXPWX1187FB480F7,Red Elvises,"","",""
ARQDWBG1187B9891D7,Zeromancer,"","",""
ARXWAQQ1187B9AE954,Redman,"Newark, NJ","",""
ARUPWVD1187FB4DA36,Badly Drawn Boy,"","",""
ARGH1HA1187FB4AA2F,Sivert Høyem,"","",""
ARFKNYS11F4C847490,Useless I.D.,ISRAEL,"",""
ARGZY6U1187B99B3CB,The Faint,"","",""
ARKNIY41187B988E48,Kiuas,"","",""
AR0IVSA1187FB4F069,Helmet,New York,40.71455,-74.00712
AR7VA9B1187B99CFFF,La Rue Kétanou,"","",""
ARZDUML1187B9AD101,SKOLD vs. KMFDM,"","",""
ARGZY6U1187B99B3CB,The Faint,"","",""
ARCVG1U1187B9AE983,Adequate Seven,"","",""
AR7ELF11187FB5444F,FM Static,Canada,56.95468,-98.30897
ARXA7K81187B989FD2,Silentium,"","",""
ARNJWA01187FB4276C,Chelonis R. Jones,"","",""
ARBZ19X1187B9ABB24,Low,"Duluth, MN",46.78796,-92.09985
AR7Z4J81187FB3FC59,Kiko Navarro,"","",""
AR2AEIR1187B9B9FC9,Amebix,England,52.88356,-1.97406
ARDBMB01187B9B240C,Texas,"Glasgow, Scotland","",""
ARVX3XG1187B9B4A3C,Paralisis Permanente,"","",""
ARRV3LG1187B989905,Ashtrax,"","",""
AR35KDG1187FB5704D,Steve Cole,"","",""
ARNS8ZJ1187B98C194,Bush,"","",""
ARF3NHA1187FB3ED7D,Llewellyn,"","",""
ARDX5KD1187B9AEC55,Skunk Anansie,"","",""
ARHYFEB1187FB3D629,Acoustic Alchemy,"","",""
ARVBSHA1187B9B75AA,Noumena,"","",""
AR01WHF1187B9B53B8,Lullatone,"Nagoya, Japan","",""
ARRHBT41187B98F8B3,Jack Oblivian,"","",""
