artist_id,name,location,latitude,longitude
ARXXK5G1187FB392EB,Mission Of Burma,"Boston, MA",42.31256,-71.08868
AR0LEGQ1187FB3FD76,Bertrand Betsch,"","",""
ARAK9H51187B98DA9F,Lita Ford,"London, England",51.50632,-0.12714
ARX6GV41187FB5982D,Love/Hate,Michigan,43.7427,-84.62167
ARXSABJ1187FB3C336,Deftones,"Sacramento, CA","",""
ARFNTQD12086C1240E,Blue Giant,"","",""
ARDZQ5U1187B9ADEAE,John Fogerty,"Berkeley, CA",37.8695,-122.2705
AR4OHL91187B9B2EB9,Angela Dimitriou,"","",""
ART7FUO1187B9AB483,Aca Lukas,Serbia,44.04981,20.91079
ARJ79N71187B99A032,La Excepcion,"","",""
ARIVMDJ11F4C843C8E,Bodhisattva 1320 and Random,"","",""
ARJVGNM1187FB36013,Los Cadetes de Linares,"","",""
ARQJHVX1187B9B73FE,Les Négresses Vertes,"","",""
ARGBB761187B9AEFE9,System F,"Rotterdam, Netherlands","",""
ARGO67V1187B9968D2,Saosin,California,"",""
ARAK3X11187B98FCB1,Plastilina Mosh,"Monterrey, Mexico","",""
ARP3CGY1187B9A9E3B,King Changó,"","",""
ARB33IT1187FB4ED69,Griffin House,"Nashville, TN",36.16778,-86.77836
ARRFSMX1187FB39B03,Steppenwolf,"Los Angeles, CA","",""
ARHA1XR1187B9B5940,The Dickies,"Los Angeles, CA","",""
AR50HG41187FB3D9DB,The Violet Burning,"Orange County, CA","",""
ARAPRD01187FB52527,Booka Shade,"","",""
ARJ66JQ1187B99D2FF,Wordsworth,"","",""
ARF4L041187FB4D318,Tom Petty And The Heartbreakers,"","",""
ARDSEZK1187B9A42A0,Dion,"New York, NY [The Bronx]","",""
AR19JS91187B98CB66,Captain Hollywood Project,"","",""
ARV3WEO1187B99B517,Ricky Skaggs & Tony Rice,"","",""
ARFFGL31187FB51D1B,Sl2,"","",""
ARUHHCA1187B9AA55A,mewithoutYou,"Philadelphia, PA","",""
ARZ9W8K1187B99793C,Small Sins,"Toronto, Canada",43.64856,-79.38533
AROY6XW1187B991121,Steve Vai,"Carle Place, New York","",""
ARC82UQ1187B9A017B,Magik Johnson,"","",""
