artist_id,name,location,latitude,longitude
AR24G861187B9B7FAC,David Crosby,"Los Angeles, CA","",""
AR5804W1187FB49945,Conflict,"London, United Kingdom",51.50632,-0.12714
ARVNGA71187FB3C107,Faith Hill,"Nashville, TN","",""
ARGD0RX1187FB4328D,Jennifer OConnor,NY - New York City,40.71455,-74.00712
ARJFOC01187FB413A5,Delbert McClinton,"Lubbock, TX",33.59233,-101.85587
AR8FAQM1187B9B98C0,The Dismemberment Plan,"Washington, D.C.",38.8991,-77.029
ARMS3AC1187B9936B0,Mediaeval Baebes,UK - England - London,51.50632,-0.12714
ARSOQF31187B9B1471,Japan,"London, England","",""
ARJPLNG1187B98C4FB,Russ Ballard,"Waltham Cross, Hertfordshire, Eng",51.69051,-0.03381
ARNADXL1187FB47DD8,O.V. Wright,"Leno, TN",35.83073,-85.97874
ARIHE7O1187FB47DED,The Streets,"Edgewater, USA","",""
ARD842G1187B997376,Blue Rodeo,"Toronto, Ontario, Canada",43.64856,-79.38533
ARARO7M1187FB5C0B3,Chieli Minucci,NY - New York City,40.71455,-74.00712
ARL6FQC1187FB3EBB0,Green On Red,"Tucson, AZ",32.22155,-110.96975
ARGK9MB1187FB37402,MIMS,"New York, NY [Washington Heights]",40.8448,-73.93585
AREEJCN1187FB5CA1B,Rx Bandits,"Long Beach, CA",33.76672,-118.1924
ARLFPL51187B99BCBE,Stonewall Jackson,"Tabor City, NC",34.14906,-78.87563
ARWAFBJ1187FB4F3CB,Clan Of Xymox,"Amsterdam, The Netherlands",52.37312,4.89319
AR56P361187B9AC4DB,Gary Moore,"Belfast, Northern Ireland",54.5958,-5.93494
AR3GYKU1187B996AB9,Jim Kweskin,"Stamford, CT",41.05182,-73.54223
ARDSWIE1187FB39056,Gang Starr,"Boston, Massachusettes","",""
ARSHA481187B9ACD16,Sophie Hunger,"Sheffield, Yorkshire, England",53.38311,-1.46454
ARE3PRA1187FB39AB7,Lucinda Williams,"Lake Charles, LA","",""
ARMAUO81187FB3BC23,The Nashville Bluegrass Band,"","",""
AR5804W1187FB49945,Conflict,"London, United Kingdom",51.50632,-0.12714
ARA2J4X1187B9B7FEF,Stephen Stills,"Dallas, TX",32.77815,-96.7954
ARC3KY01187B9AEB09,2002,United States,31.1689,-100.07715
ARIWKUS1187FB55354,Coheed and Cambria,"New York, NY","",""
AROZOP31187FB5A969,Propaganda,"D�orf, Germany",50.7266,6.51747
AR6V5WK1187B9B92A3,T.S.O.L.,"Huntington Beach, CA",33.67889,-118.00157
ARML8X41187B990644,Simple Minds,"Glasgow, Scotland","",""
AR00FVC1187FB5BE3E,Panda,"Monterrey, NL, México",25.67084,-100.30953
