artist_id,name,location,latitude,longitude
AR03Z7E1187FB44816,The Colourfield Featuring Sinead O'Connor,"Manchester, England",53.4796,-2.24881
ARA60941187B9AD4A3,Pet Shop Boys,"London, England",51.50632,-0.12714
AR107SB1187B9A79F9,Bézu,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !","",""
ARBE5BJ1187B98BCFD,The Chico Hamilton Quintet With Fred Katz_ Paul Horn_ John Pisano_ Carson Smith,"","",""
ARIJE1A1187B9A458D,Ella Fitzgerald,"Newport News, Virginia","",""
ARYFIUB124BAE72EC7,KRS-One_ Buckshot,South Bronx / Bucktown USA,40.82332,-73.91179
ARLHO5Z1187FB4C861,Beastie Boys,"New York, NY","",""
ARQXR6R1187FB46FD6,Soul Asylum,"Minneapolis, MN","",""
AR93D4D1187FB3ACAD,J.J. Cale & Eric Clapton,"Oklahoma City, OK",35.472,-97.52033
ARSTA431187B9A3599,Kartik Seshadri,"Kingston, Jamaica",18.01571,-76.79731
ARK9ILN1187B99B194,Mousse T. feat. Emma Lanford,GERMANY,51.16418,10.45415
ARUZX7A1187B9912E9,Waterson : Carthy,"","",""
ARCQL0P1187FB51938,Bethany Dillon,"","",""
ARE0OLY1187B9AD19F,Jesse Malin and The St. Marks Social,"Whitestone, Queens, NY",40.79263,-73.80817
ARJR2E011A348F0695,The Bloodsugars,NY - New York City,40.71455,-74.00712
ART1XOT1187B99A298,Billy Squier,"Wellesley Hills, MA",42.3076,-71.27951
ARUHYH21187B98BA89,The Tragically Hip,"Kingston, Ontario, Canada",44.23153,-76.47933
AR5JDDD1187FB460C4,The Octopus Project + Black Moth Super Rainbow,"Austin, TX",30.2676,-97.74298
AR58JT11187B9AF4CC,Carpenters,"New Haven, CT",41.30711,-72.92496
ARNH6Q11187FB40FDD,Jeru The Damaja,"Brooklyn, NY",40.65507,-73.94888
AR07YTV1187B994DE2,Eastern Lane,"Berwick-upon-Tweed, Northumberlan",55.77143,-2.00702
ARA04401187B991E6E,Josef Locke,"Londonderry, Northern Ireland",54.99241,-7.31923
ARSZ7L31187FB4E610,Devotchka,"Denver, CO",39.74001,-104.99226
ARAS3371187FB4CFB0,All Saints,"London, England",51.50632,-0.12714
ARIA3VK1187B98F150,Lila Mccann,"Steilacoom, WA",47.17303,-122.59802
ARW0VNE1187B9AEF71,Gorguts,Canada,56.95468,-98.30897
AR09Q371187B9AAD31,Alterkicks,"Liverpool, England",53.40977,-2.97848
AR9AM2N1187B9AD2F1,Inspiral Carpets,"Manchester, England",53.4796,-2.24881
ARBCABE1187B99E129,The Low Frequency In Stereo,Haugesund NORWAY,59.41203,5.26981
ARCCRTI11F4C845308,White Heart,"","",""
ARE4SDM1187FB4D7E4,David Wilcox,"Montreal, Quebec, Canada",45.51228,-73.55439
AR2HFGH1187FB43D13,Boys Of The Lough,"","",""
ARO7DTP1187B9A1D2B,The Puppini Sisters,"London, England",51.50632,-0.12714
AR7Y6JX1187FB4D9B3,Bad Brains,"Washington, D.C.","",""
AR00FVC1187FB5BE3E,Panda,"Monterrey, NL, México",25.67084,-100.30953
AR0IAWL1187B9A96D0,Danilo Perez / Claus Ogerman,Panama,8.4177,-80.11278
ARLQKWY1187B9AF7A0,Caitlin Cary & Thad Cockrell,"","",""
ARJ66JQ1187B99D2FF,Wordsworth feat. Adanita Ross,"","",""
ARUUKVP1187B9AF57D,Rick Springfield;Randy Crawford,"Sydney, Australia","",""
ARTVG9Z1187FB3F5FD,Gretchen Wilson,"Pocahontas, IL",38.82773,-89.54034
ARLVU821187B998BC2,Hayley Westenra,Tennessee,35.83073,-85.97874
ARHHKFF1187B98F072,Aidan Moffat + The Best Ofs,"","",""
ARQWDRL1187B998CD2,Tanita Tikaram,"Munster, West Germany",51.96301,7.61781
AR5804W1187FB49945,Conflict,"London, United Kingdom",51.50632,-0.12714
ARLHSLA1187FB3D5BD,Kelly Joe Phelps,"Sumner, WA",47.2022,-122.24
ARF60F61187B9B14B8,2 Brothers On The 4th Floor,"","",""
ARHGKTQ11E2835E46F,Donald Byrd / Kenny Burrell,"Detroit, MI",42.33168,-83.04792
AR4YYCG1187B9BA09E,Aterciopelados,Bogotá Colombia,4.65637,-74.11779
ARIRQGA1187B99D9FF,65daysofstatic,"Sheffield, England",53.38311,-1.46454
ARKAPI41187B9ACAF0,Kinnie Starr,CANADA - Ontario,"",""
ARDE2EP1187FB5CCD2,Bell Orchestre,"Montr�, Qu�c, Canada","",""
AR8HBKE1187B9A16CC,Ben Weaver,"Saint Paul, Minnesota",44.94382,-93.09332
AR8GNAZ1187FB3B789,Peter Bradley Adams,Nashville Tennessee USA,"",""
ARZC45S1187FB3F374,Kansas,"Topeka, KS",39.04928,-95.67118
