artist_id,name,location,latitude,longitude
ARB60IV1187FB370FE,The Reverend Horton Heat,"Corpus Christi, TX",32.77815,-96.7954
AR9MC7Y1187FB464D0,Timo Rautiainen & Trio Niskalaukaus,Helsinki,60.17116,24.93258
ARPQA4M1187B9B12F4,Windsor For The Derby,"Tampa, FL",27.94653,-82.45927
ARWQ3M31187FB4CF01,ARRESTED DEVELOPMENT,"Atlanta, GA",33.74831,-84.39111
ARXRPXX1187B9B7251,Los Lobos,"East Los Angeles, CA",34.03339,-118.1596
AR52EZT1187B9900BF,Alicia Keys,"Harlem, New York",40.8079,-73.9454
ARPSDIM1187FB5A5AA,Rinôçérôse / Luke Paterson,"","",""
ARNLVQB1187B9AEAB0,Steve Miller Band,Swingtown,36.61442,-86.4421
ARDJZ181187B9B7FBF,Sly & The Family Stone,"San Francisco, CA","",""
ARRPSJH1187B9A44F5,Flowing Tears,"","",""
ARQXAUH1187B9BA010,Bobbie Gentry,"Chickasaw County, MS",33.90698,-88.95535
AR1C2361187B98E3C2,The O.C. Supertones,"","",""
AR6Z1E31187B99E8EE,The Morning After Girls,"Sydney, Australia",-33.86963,151.20695
ARNCTJ91187B98D813,Venetian Snares,"Winnipeg, Manitoba, Canada",49.89942,-97.14074
ARFZP3N1187FB369EF,The Charlie Daniels Band,"Mt. Juliet, TN",36.19524,-86.51858
ARJ2PMY1187FB5B563,Burning Spear,NY - Long Island,"",""
ARDS7G91187B992D5E,Takka Takka,New York City,40.71455,-74.00712
AR7FN7T1187FB3DF8A,Dog Eat Dog,"Bergen County, New Jersey, USA",40.94757,-74.08317
ARXDS951187FB4016B,Frenzal Rhomb,"Sydney, Australia",-33.86963,151.20695
ARLHSLA1187FB3D5BD,Kelly Joe Phelps,"Sumner, WA",47.2022,-122.24
ARVJVFF1187B9B40D6,Al Di Meola,"Jersey City, NJ",40.7174,-74.04323
ARUNDVG1187B99F68B,Vinicio Capossela,"Hannover, Germany",52.37227,9.73815
AR5GPWY1187FB52289,Booker T. & The MG's,"Memphis, TN",35.14968,-90.04892
ARS7RD11187B9B5542,Eisley,Tyler TX,"",""
ARG8DXO1187B9AF743,Less Than Jake,"Gainesville, FL","",""
AR58SJE1187B9A8E4C,J.B.Lenoir,"Monticello, MS",31.55379,-90.10785
ARDQ7FA1187FB50487,De Palmas,"St. Denis, Reunion Island",-20.86721,55.45676
ARK92UQ1187FB53121,Krishna Das,New York,40.71455,-74.00712
AR685311187B9B20DF,Paul Wall & Chamillionaire,"Houston, Texas",29.76045,-95.36978
AR4JL9A1187B98C936,Dan Sartain,"Birmingham, Alabama",33.52029,-86.8115
AR1BQ6Y1187B98D586,Jorge Drexler,"Montevideo, Uruguay.",-34.8809,-56.16544
ARGLOWN1187B99C06D,North Mississippi Allstars,"Hernando, MS",34.82353,-89.99726
